--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
513,Gabriel Paletta,it ITA,DF,Milan,29,1986,0,,,,,0,,0,0,,1,,,,,,,Matches,cc3477f4
514,Emerson Palmieri,it ITA,DF,Roma,20,1994,8,188,24,5.5,2.1,1,,0,7,,27,2.50,6,5,+1,+0.48,-0.66,Matches,e0bc6fdc
515,Simone Palombi,it ITA,FW,Lazio,19,1996,0,,,,,0,,0,0,,1,,,,,,,Matches,d0e6399c
516,Angelo Palombo,it ITA,MF,Sampdoria,33,1981,7,384,55,11.2,4.3,3,,2,4,,26,0.57,6,8,-2,-0.47,-0.14,Matches,d0bd8589
517,Alberto Paloschi,it ITA,FW,Chievo,25,1990,21,1668,79,48.8,18.5,19,,13,2,,0,1.29,22,22,0,0.00,+0.10,Matches,b5cae4e6
518,Goran Pandev,mk MKD,FW,Genoa,32,1983,15,827,55,24.2,9.2,9,,4,6,,12,0.80,6,14,-8,-0.87,-1.04,Matches,d711d04f
519,Giuseppe Panico,it ITA,FW,Genoa,18,1997,1,8,8,0.2,0.1,0,,0,1,,2,0.00,0,1,-1,-11.25,-11.20,Matches,bb30083b
520,Leandro Paredes,ar ARG,MF,Empoli,21,1994,33,2481,75,72.5,27.6,29,,18,4,,0,1.24,29,35,-6,-0.22,+0.07,Matches,dff153a4
521,Leandro Paredes,ar ARG,MF,Roma,21,1994,0,,,,,0,,0,0,,2,,,,,,,Matches,dff153a4
522,Paolo Parente,it ITA,DF,Genoa,18,1997,0,,,,,0,,0,0,,1,,,,,,,Matches,94a1aaad
523,Marco Parolo,it ITA,MF,Lazio,30,1985,31,2561,83,74.9,28.5,30,,25,1,,0,1.45,35,38,-3,-0.11,-0.42,Matches,ed5886d2
524,Lorenzo Pasciuti,it ITA,MF,Carpi,25,1989,21,1550,74,45.3,17.2,19,,12,2,,11,1.38,20,23,-3,-0.17,+0.64,Matches,ef896c4b
525,Manuel Pasqual,it ITA,MFDF,Fiorentina,33,1982,17,1031,61,30.1,11.5,12,,7,5,,17,1.88,21,10,+11,+0.96,+0.70,Matches,548902cc
526,Giovanni Pasquale,it ITA,MF,Udinese,33,1982,6,235,39,6.9,2.6,2,,1,4,,23,0.67,3,4,-1,-0.38,+0.30,Matches,9366f242
527,Patric,es ESP,DF,Lazio,22,1993,9,583,65,17.0,6.5,6,,4,3,,21,1.56,9,7,+2,+0.31,+0.37,Matches,f7223718
528,Daniel Pavlović,ba BIH,DF,Frosinone,27,1988,22,1930,88,56.4,21.4,22,,19,0,,7,0.73,16,39,-23,-1.07,+0.01,Matches,47146acb
529,Leonardo Pavoletti,it ITA,FW,Genoa,26,1988,25,1914,77,56.0,21.3,22,,17,3,,0,1.36,31,28,+3,+0.14,+0.50,Matches,d37b0350
530,Giampaolo Pazzini,it ITA,FW,Hellas Verona,30,1984,30,1915,64,56.0,21.3,20,,14,10,,1,0.77,20,35,-15,-0.70,+0.13,Matches,6ca663b4
531,Gianluca Pegolo,it ITA,GK,Sassuolo,34,1981,2,150,75,4.4,1.7,1,,1,1,,36,1.50,2,1,+1,+0.60,+0.38,Matches,f058ed1f
532,Alberto Pelagotti,it ITA,GK,Empoli,25,1989,6,540,90,15.8,6.0,6,,6,0,,32,1.17,4,5,-1,-0.17,+0.08,Matches,3101c3ce
533,Lorenzo Pellegrini,it ITA,MF,Sassuolo,19,1996,19,1150,61,33.6,12.8,13,,4,6,,18,1.53,18,16,+2,+0.16,-0.12,Matches,4a5a45c7
534,Sergio Pellissier,it ITA,FW,Chievo,36,1979,19,952,50,27.8,10.6,10,,5,9,,19,0.84,11,12,-1,-0.09,-0.06,Matches,878ee034
535,Federico Peluso,it ITA,DF,Sassuolo,31,1984,34,3037,89,88.8,33.7,34,,33,0,,0,1.56,46,38,+8,+0.24,0.00,Matches,4f2908e5
536,Simone Pepe,it ITA,MFFW,Chievo,31,1983,22,798,36,23.3,8.9,6,,1,16,,4,1.23,14,8,+6,+0.68,+0.95,Matches,1f3674c2
537,Pepín,gq EQG,MF,Roma,18,1996,0,,,,,0,,0,0,,6,,,,,,,Matches,7afb1573
538,Pedro Pereira,pt POR,FW,Sampdoria,31,1984,9,642,71,18.8,7.1,7,,,2,,0,,,,,,,Matches,f66a3871
539,Pedro Pereira,pt POR,DF,Sampdoria,17,1998,0,,,,,0,,0,0,,25,,,,,,,Matches,c77be0cf
540,Bruno Peres,br BRA,MF,Torino,25,1990,31,2592,84,75.8,28.8,30,,23,1,,1,1.26,41,43,-2,-0.07,+0.04,Matches,852351df
541,Roberto Pereyra,ar ARG,MFFW,Juventus,24,1991,13,802,62,23.5,8.9,9,,3,4,,9,1.62,15,6,+9,+1.01,-0.57,Matches,75f2c59f
542,Stipe Perica,hr CRO,FW,Udinese,20,1995,11,466,42,13.6,5.2,5,,1,6,,27,1.00,4,10,-6,-1.16,-0.58,Matches,269b4638
543,Mattia Perin,it ITA,GK,Genoa,22,1992,25,2250,90,65.8,25.0,25,,25,0,,1,1.32,33,30,+3,+0.12,+0.58,Matches,4c62d0c8
544,Samuele Perisan,it ITA,GK,Udinese,17,1997,0,,,,,0,,0,0,,3,,,,,,,Matches,00a17eba
545,Ivan Perišić,hr CRO,MFFW,Inter,26,1989,34,2408,71,70.4,26.8,26,,18,8,,1,1.71,37,25,+12,+0.45,+0.45,Matches,6fe90922
546,Diego Perotti,ar ARG,FWMF,Roma,27,1988,15,1203,80,35.2,13.4,14,,12,1,,0,2.60,34,14,+20,+1.50,+0.60,Matches,a40d5a0c
547,Diego Perotti,ar ARG,FW,Genoa,27,1988,16,1082,68,31.6,12.0,14,,5,2,,0,1.13,14,13,+1,+0.08,+0.24,Matches,a40d5a0c
548,Giuseppe Pezzella,it ITA,DFMF,Palermo,17,1997,9,594,66,17.4,6.6,7,,5,2,,16,0.33,2,15,-13,-1.97,-1.52,Matches,149c5f5d
549,Alberto Picchi,it ITA,MF,Empoli,17,1997,0,,,,,0,,0,0,,3,,,,,,,Matches,80cbbd31
550,Nicholas Pierini,it ITA,FWMF,Sassuolo,16,1998,0,,,,,0,,0,0,,5,,,,,,,Matches,7cc89a5f
551,Mauricio Pinilla,cl CHI,FW,Atalanta,31,1984,20,1340,67,39.2,14.9,16,,9,4,,0,1.35,19,15,+4,+0.27,+0.70,Matches,33bd231e
552,Giampiero Pinzi,it ITA,MF,Chievo,34,1981,18,994,55,29.1,11.0,9,,5,9,,16,1.28,12,14,-2,-0.18,-0.18,Matches,8857991f
553,Giampiero Pinzi,it ITA,MF,Udinese,34,1981,0,,,,,0,,0,0,,2,,,,,,,Matches,8857991f
554,Iván Piris,py PAR,DF,Udinese,26,1989,27,1869,69,54.6,20.8,20,,18,7,,10,1.04,17,39,-22,-1.06,-0.89,Matches,95ced740
555,Roberto Pirrello,it ITA,DF,Palermo,19,1996,0,,,,,0,,0,0,,3,,,,,,,Matches,1b78b685
556,Eros Pisano,it ITA,DF,Hellas Verona,28,1987,34,2904,85,84.9,32.3,33,,30,1,,0,0.76,30,56,-26,-0.81,-0.28,Matches,81515841
557,Alessandro Piu,it ITA,FW,Empoli,19,1996,10,219,22,6.4,2.4,2,,0,8,,24,1.00,1,3,-2,-0.82,-0.63,Matches,e3eec2a7
558,Miralem Pjanić,ba BIH,MF,Roma,25,1990,33,2649,80,77.5,29.4,30,,24,3,,1,2.09,64,29,+35,+1.19,+0.37,Matches,ad6df2d5
559,Paul Pogba,fr FRA,MF,Juventus,22,1993,35,3019,86,88.3,33.5,33,,31,2,,1,2.43,67,17,+50,+1.49,+0.37,Matches,867239d3
560,Andrea Poli,it ITA,MF,Milan,25,1989,18,581,32,17.0,6.5,4,,1,14,,20,2.06,6,4,+2,+0.31,+0.18,Matches,b3fd7075
561,Fabrizio Poli,it ITA,DFMF,Carpi,26,1989,10,848,85,24.8,9.4,10,,8,0,,5,1.20,11,12,-1,-0.11,+0.56,Matches,0b98abf4
562,Matteo Politano,it ITA,FW,Sassuolo,21,1993,28,1045,37,30.6,11.6,11,,0,17,,10,1.54,18,12,+6,+0.52,+0.40,Matches,5e861944
563,Alberto Pomini,it ITA,GK,Sassuolo,34,1981,0,,,,,0,,0,0,,38,,,,,,,Matches,71c08e99
564,Ronaldo Pompeu,br BRA,MF,Empoli,25,1990,3,107,36,3.1,1.2,1,,0,2,,14,1.00,2,1,+1,+0.84,+1.11,Matches,86c9bfe8
565,Andrés Ponce,ve VEN,FW,Sampdoria,18,1996,1,6,6,0.2,0.1,0,,0,1,,0,0.00,0,0,0,0.00,+0.34,Matches,d9600938
566,Ezequiel Ponce,ar ARG,FW,Roma,18,1997,0,,,,,0,,0,0,,11,,,,,,,Matches,ccbbe661
567,Simone Pontisso,it ITA,MF,Udinese,18,1997,0,,,,,0,,0,0,,6,,,,,,,Matches,8a2d3fdb
568,Ionuţ Pop,ro ROU,GK,Roma,17,1997,0,,,,,0,,0,0,,2,,,,,,,Matches,fd1fe81d
569,Răzvan Popa,ro ROU,DFMF,Inter,18,1997,0,,,,,0,,0,0,,2,,,,,,,Matches,0a37dc1a
570,Filippo Porcari,it ITA,MF,Carpi,31,1984,4,184,46,5.4,2.0,2,,1,2,,13,0.75,3,9,-6,-2.93,-2.55,Matches,4e9ad4a3
571,Josip Posavec,hr CRO,GK,Palermo,19,1996,1,90,90,2.6,1.0,1,,1,0,,12,1.00,0,0,0,0.00,+0.73,Matches,72624a76
572,Franjo Prce,hr CRO,DF,Lazio,19,1996,0,,,,,0,,0,0,,5,,,,,,,Matches,84432bc4
573,Sanjin Prcić,ba BIH,MF,Torino,21,1993,2,29,15,0.8,0.3,0,,0,2,,17,0.00,0,2,-2,-6.21,-6.18,Matches,51c30111
574,Vasyl Pryima,ua UKR,DF,Torino,24,1991,0,,,,,0,,0,0,,8,,,,,,,Matches,a0c8a672
575,Vasyl Pryima,ua UKR,DF,Frosinone,24,1991,5,295,59,8.6,3.3,3,,3,2,,11,1.00,3,6,-3,-0.92,+0.18,Matches,a0c8a672
576,Manuel Pucciarelli,it ITA,FW,Empoli,24,1991,38,3033,80,88.7,33.7,33,,27,5,,0,1.21,36,44,-8,-0.24,0.00,Matches,a1c7b425
577,Christian Puggioni,it ITA,GK,Sampdoria,34,1981,0,,,,,0,,0,0,,37,,,,,,,Matches,b39dfab0
578,Maurizio Pugliesi,it ITA,GK,Empoli,38,1976,1,90,90,2.6,1.0,1,,1,0,,33,3.00,2,1,+1,+1.00,+1.27,Matches,09f1423a
579,Erick Pulgar,cl CHI,MF,Bologna,21,1994,13,689,53,20.1,7.7,6,,5,7,,23,0.85,4,12,-8,-1.04,-0.91,Matches,4611e028
580,Fabio Quagliarella,it ITA,FW,Torino,32,1983,16,1349,84,39.4,15.0,16,,11,0,,6,1.31,15,17,-2,-0.13,-0.09,Matches,ee4f2f3b
581,Fabio Quagliarella,it ITA,FW,Sampdoria,32,1983,16,1223,76,35.8,13.6,13,,10,3,,0,1.06,14,19,-5,-0.37,-0.04,Matches,ee4f2f3b
582,Robin Quaison,se SWE,FWMF,Palermo,21,1993,30,1511,50,44.2,16.8,14,,4,16,,7,0.87,18,24,-6,-0.36,+0.63,Matches,74c7c2db
583,Ivan Radovanović,rs SRB,MF,Chievo,26,1988,26,2076,80,60.7,23.1,25,,19,1,,5,1.42,18,26,-8,-0.35,-0.75,Matches,023937a9
584,Ionuț Radu,ro ROU,GK,Inter,18,1997,0,,,,,0,,0,0,,3,,,,,,,Matches,67f649be
585,Ștefan Radu,ro ROU,DF,Lazio,28,1986,13,1089,84,31.8,12.1,13,,9,0,,7,1.38,13,20,-7,-0.58,-0.85,Matches,53de807a
586,Boris Radunović,rs SRB,GK,Atalanta,19,1996,1,90,90,2.6,1.0,1,,1,0,,25,3.00,2,1,+1,+1.00,+1.19,Matches,0dfce079
587,Rafael,br BRA,GK,Hellas Verona,33,1982,12,1010,84,29.5,11.2,12,,11,0,,7,0.42,7,18,-11,-0.98,-0.31,Matches,dd06d56c
588,Cristian Raimondi,it ITA,DFMF,Atalanta,34,1981,18,757,42,22.1,8.4,6,,3,12,,17,1.28,10,6,+4,+0.48,+0.81,Matches,a6909989
589,Roberto Ranieri,it ITA,MF,Atalanta,18,1997,0,,,,,0,,0,0,,3,,,,,,,Matches,ab6b1bc3
590,Andrea Ranocchia,it ITA,DF,Sampdoria,27,1988,14,1143,82,33.4,12.7,13,,12,1,,1,1.00,15,17,-2,-0.16,+0.28,Matches,539230cf
591,Andrea Ranocchia,it ITA,DF,Inter,27,1988,10,218,22,6.4,2.4,1,,1,9,,9,2.50,4,1,+3,+1.24,+0.99,Matches,539230cf
592,Ante Rebić,hr CRO,MFFW,Hellas Verona,21,1993,10,571,57,16.7,6.3,6,,2,4,,3,0.60,4,12,-8,-1.26,-0.60,Matches,536cebe5
593,Ante Rebić,hr CRO,FWMF,Fiorentina,21,1993,4,228,57,6.7,2.5,3,,1,1,,15,1.75,5,4,+1,+0.39,-0.08,Matches,536cebe5
594,Vasco Regini,it ITA,DF,Sampdoria,24,1990,14,1205,86,35.2,13.4,14,,11,0,,6,1.21,22,25,-3,-0.22,+0.18,Matches,339c6ed4
595,Vasco Regini,it ITA,DF,Napoli,24,1990,1,15,15,0.4,0.2,0,,0,1,,15,3.00,0,0,0,0.00,-1.27,Matches,339c6ed4
596,Pepe Reina,es ESP,GK,Napoli,32,1982,37,3330,90,97.4,37.0,37,,37,0,,1,2.22,79,29,+50,+1.35,+3.35,Matches,e358587b
597,Davide Riccardi,it ITA,DF,Hellas Verona,19,1996,0,,,,,0,,0,0,,2,,,,,,,Matches,7b4b9221
598,Simone Ricozzi,it ITA,MF,Genoa,18,1997,0,,,,,0,,0,0,,1,,,,,,,Matches,8fac2c74
599,Luca Rigoni,it ITA,MF,Genoa,30,1984,18,1197,67,35.0,13.3,14,,7,4,,3,1.61,20,10,+10,+0.75,+1.28,Matches,4dba2a97
600,Luca Rigoni,it ITA,MF,Palermo,30,1984,10,695,70,20.3,7.7,8,,3,2,,0,1.10,5,8,-3,-0.39,+0.40,Matches,4dba2a97
601,Nicola Rigoni,it ITA,MF,Chievo,24,1990,28,1986,71,58.1,22.1,22,,16,6,,5,1.43,31,28,+3,+0.14,+0.45,Matches,e327bd76
602,Tomás Rincón,ve VEN,MF,Genoa,27,1988,33,2927,89,85.6,32.5,33,,30,0,,1,1.30,40,39,+1,+0.03,+0.76,Matches,f1cfc209
603,Andrea Rispoli,it ITA,MF,Palermo,26,1988,22,1423,65,41.6,15.8,16,,11,6,,16,1.18,17,23,-6,-0.38,+0.57,Matches,39ee6cb6
604,Luca Rizzo,it ITA,FWMF,Bologna,23,1992,23,1447,63,42.3,16.1,17,,6,6,,4,1.17,15,16,-1,-0.06,+0.44,Matches,a3e4b724
605,Michele Rocca,it ITA,MF,Sampdoria,19,1996,1,30,30,0.9,0.3,0,,0,1,,12,0.00,1,1,0,0.00,+0.35,Matches,93a5f02f
606,Alejandro Rodríguez,es ESP,FW,Sampdoria,24,1991,6,45,8,1.3,0.5,0,,0,6,,26,0.67,0,0,0,0.00,+0.35,Matches,7602ddf6
607,Gonzalo Rodríguez,ar ARG,DF,Fiorentina,31,1984,35,3140,90,91.8,34.9,35,,34,0,,2,1.71,57,39,+18,+0.52,+0.52,Matches,46e6fea3
608,Filippo Romagna,it ITA,DF,Juventus,18,1997,0,,,,,0,,0,0,,3,,,,,,,Matches,84594618
609,Alessio Romagnoli,it ITA,DF,Milan,20,1995,34,2944,87,86.1,32.7,33,,32,1,,2,1.56,47,36,+11,+0.34,+1.28,Matches,3ead85f9
610,Simone Romagnoli,it ITA,DF,Carpi,25,1990,30,2637,88,77.1,29.3,30,,28,0,,3,1.03,26,37,-11,-0.38,+0.66,Matches,09899de8
611,Rafael Romo,ve VEN,GK,Udinese,25,1990,0,,,,,0,,0,0,,21,,,,,,,Matches,8827c189
612,Rômulo,it ITA,DFMF,Hellas Verona,28,1987,9,266,30,7.8,3.0,0,,0,9,,7,0.89,6,7,-1,-0.34,+0.46,Matches,07abb358
613,Facundo Roncaglia,ar ARG,DF,Fiorentina,28,1987,30,2435,81,71.2,27.1,26,,22,4,,7,1.63,44,29,+15,+0.55,+0.28,Matches,51e3954c
614,Marten de Roon,nl NED,MF,Atalanta,24,1991,36,3089,86,90.3,34.3,35,,28,1,,0,1.22,35,40,-5,-0.15,+0.13,Matches,2a1beb34
615,Aleandro Rosi,it ITA,DF,Frosinone,28,1987,27,2175,81,63.6,24.2,24,,20,3,,7,0.93,23,43,-20,-0.83,+0.69,Matches,1b729ba2
616,Luca Rossettini,it ITA,DF,Bologna,30,1985,29,2540,88,74.3,28.2,28,,25,1,,3,1.07,26,38,-12,-0.43,-0.43,Matches,47a500ae
617,Alessandro Rossi,it ITA,FW,Lazio,18,1997,0,,,,,0,,0,0,,2,,,,,,,Matches,ccf5926f
618,Giuseppe Rossi,it ITA,FWMF,Fiorentina,28,1987,11,373,34,10.9,4.1,4,,0,7,,9,1.27,7,7,0,0.00,-0.53,Matches,fe48a073
619,Rubinho,br BRA,GK,Juventus,32,1982,0,,,,,0,,0,0,,25,,,,,,,Matches,19aeb20a
620,Antonio Rüdiger,de GER,DF,Roma,22,1993,30,2635,88,77.0,29.3,29,,29,1,,2,2.13,64,29,+35,+1.20,+0.39,Matches,18b896d6
621,Daniele Rugani,it ITA,DF,Juventus,21,1994,17,1167,69,34.1,13.0,11,,11,6,,21,2.82,30,7,+23,+1.77,+0.50,Matches,14b8fcdf
622,Mário Rui,pt POR,DF,Empoli,24,1991,36,3240,90,94.7,36.0,36,,35,0,,0,1.28,38,45,-7,-0.19,+0.81,Matches,0b5a292a
623,Adriano Russo,it ITA,DF,Frosinone,28,1987,10,883,88,25.8,9.8,9,,8,1,,20,1.00,10,20,-10,-1.02,+0.08,Matches,3ace4299
624,Stefano Sabelli,it ITA,MFDF,Carpi,22,1993,7,558,80,16.3,6.2,6,,5,1,,10,1.14,4,7,-3,-0.48,+0.05,Matches,0ccac09c
625,Umar Sadiq,ng NGA,MFFW,Roma,18,1997,6,189,32,5.5,2.1,2,,0,4,,18,1.00,5,4,+1,+0.48,-0.67,Matches,686cbe7d
626,Jacopo Sala,it ITA,MFDF,Sampdoria,23,1991,5,196,39,5.7,2.2,3,,1,2,,3,0.20,2,8,-6,-2.76,-2.56,Matches,da5a981b
627,Jacopo Sala,it ITA,MFDF,Hellas Verona,23,1991,18,1477,82,43.2,16.4,17,,10,1,,0,0.56,11,23,-12,-0.73,+0.06,Matches,da5a981b
628,Mohamed Salah,eg EGY,FWMF,Roma,23,1992,34,2723,80,79.6,30.3,32,,13,2,,0,2.21,65,29,+36,+1.19,+0.42,Matches,e342ad68
629,Paolo Sammarco,it ITA,MF,Frosinone,32,1983,28,2322,83,67.9,25.8,25,,23,3,,6,0.82,22,56,-34,-1.32,-0.74,Matches,3c1e4e84
630,Alex Sandro,br BRA,MFDF,Juventus,24,1991,22,1501,68,43.9,16.7,15,,14,7,,13,2.41,37,7,+30,+1.80,+0.63,Matches,0d82903c
631,Nicola Sansone,it ITA,FW,Sassuolo,23,1991,37,2542,69,74.3,28.2,28,,18,9,,0,1.62,32,27,+5,+0.18,-0.23,Matches,7eb97a8e
632,Davide Santon,it ITA,DF,Inter,24,1991,12,974,81,28.5,10.8,11,,8,1,,21,1.92,9,10,-1,-0.09,-0.57,Matches,88c89891
633,Samir Santos,br BRA,DF,Hellas Verona,20,1994,3,270,90,7.9,3.0,3,,3,0,,13,1.00,1,4,-3,-1.00,-0.26,Matches,92b4758e
634,Riccardo Saponara,it ITA,MFFW,Empoli,23,1991,33,2629,80,76.9,29.2,32,,19,1,,0,1.18,30,39,-9,-0.31,-0.31,Matches,3bb7af3b
635,Gennaro Sardo,it ITA,DF,Chievo,36,1979,6,331,55,9.7,3.7,3,,1,3,,32,0.83,5,10,-5,-1.36,-1.45,Matches,efffc3d5
636,Mouhamadou Sarr,sn SEN,GK,Bologna,18,1997,0,,,,,0,,0,0,,6,,,,,,,Matches,b959a0d1
637,Giacomo Satalino,it ITA,GK,Fiorentina,16,1999,0,,,,,0,,0,0,,12,,,,,,,Matches,b1f0b916
638,Paolo Scannapieco,it ITA,DF,Genoa,17,1997,0,,,,,0,,0,0,,1,,,,,,,Matches,d2d2740d
639,Ezequiel Schelotto,it ITA,DFMF,Inter,26,1989,0,,,,,0,,0,0,,1,,,,,,,Matches,a6e316c1
640,Moustapha Seck,sn SEN,DFMF,Lazio,19,1996,0,,,,,0,,0,0,,2,,,,,,,Matches,9ec1ad87
641,Andrea Seculin,it ITA,GK,Chievo,25,1990,3,270,90,7.9,3.0,3,,3,0,,35,1.33,2,2,0,0.00,+0.06,Matches,c4f573f4
642,Luigi Sepe,it ITA,GK,Fiorentina,24,1991,0,,,,,0,,0,0,,26,,,,,,,Matches,343f753a
643,Leonardo Serinelli,it ITA,MF,Sampdoria,18,1997,0,,,,,0,,0,0,,2,,,,,,,Matches,2944a1f1
644,Stephan El Shaarawy,it ITA,FWMF,Roma,22,1992,16,1191,74,34.8,13.2,15,,3,1,,1,2.63,27,10,+17,+1.28,+0.28,Matches,d3aaad90
645,Franco Signorelli,ve VEN,MF,Empoli,24,1991,1,34,34,1.0,0.4,0,,0,1,,1,0.00,0,2,-2,-5.29,-5.11,Matches,9f1f4ae9
646,Luca Siligardi,it ITA,MFFW,Hellas Verona,27,1988,28,1407,50,41.1,15.6,17,,4,11,,3,0.79,15,21,-6,-0.38,+0.64,Matches,1cac99dc
647,Gabriel Silva,br BRA,MF,Genoa,24,1991,11,769,70,22.5,8.5,8,,8,3,,5,1.64,12,11,+1,+0.12,+0.25,Matches,4914ed4a
648,Gabriel Silva,br BRA,MFDF,Carpi,24,1991,16,1282,80,37.5,14.2,14,,14,2,,3,0.44,13,29,-16,-1.12,-0.95,Matches,4914ed4a
649,Gastón Silva,uy URU,MFDF,Torino,21,1994,12,895,75,26.2,9.9,10,,6,2,,22,1.00,13,15,-2,-0.20,-0.17,Matches,47d493c3
650,Matías Silvestre,ar ARG,DF,Sampdoria,30,1984,25,1975,79,57.7,21.9,21,,20,4,,7,1.04,25,38,-13,-0.59,-0.59,Matches,b6ca47a2
651,Vincenzo Silvestro,it ITA,MF,Bologna,17,1998,0,,,,,0,,0,0,,2,,,,,,,Matches,ced53635
652,Stefan Simić,cz CZE,DF,Milan,20,1995,0,,,,,0,,0,0,,12,,,,,,,Matches,b5365398
653,Maicon Sisenando,br BRA,DF,Roma,34,1981,15,1007,67,29.4,11.2,12,,5,3,,18,2.20,29,15,+14,+1.25,+0.21,Matches,fbc5d136
654,Łukasz Skorupski,pl POL,GK,Empoli,24,1991,31,2790,90,81.6,31.0,31,,31,0,,0,1.16,34,43,-9,-0.29,-0.29,Matches,ab4449d6
655,Milan Škriniar,sk SVK,DF,Sampdoria,20,1995,3,105,35,3.1,1.2,2,,1,1,,12,1.00,0,3,-3,-2.57,-2.30,Matches,30f5ffa9
656,Danilo Soddimo,it ITA,MFFW,Frosinone,27,1987,28,1793,64,52.4,19.9,20,,10,8,,5,0.79,23,40,-17,-0.85,+0.47,Matches,098139eb
657,Edoardo Soleri,it ITA,FW,Roma,17,1997,0,,,,,0,,0,0,,1,,,,,,,Matches,3c33accc
658,Daniele Sommariva,it ITA,GK,Genoa,18,1997,0,,,,,0,,0,0,,11,,,,,,,Matches,a8e7f7e9
659,Roberto Soriano,it ITA,MF,Sampdoria,24,1991,37,2816,76,82.3,31.3,33,,19,4,,0,1.08,39,48,-9,-0.29,+0.31,Matches,9d4c45d6
660,Stefano Sorrentino,it ITA,GK,Palermo,36,1979,35,3096,88,90.5,34.4,35,,34,0,,0,1.09,38,58,-20,-0.58,+1.36,Matches,048877f5
661,Samuel Souprayen,fr FRA,DF,Hellas Verona,26,1989,20,1584,79,46.3,17.6,18,,15,2,,0,0.50,11,29,-18,-1.02,-0.48,Matches,f7c9fcd6
662,Alessandro Speri,it ITA,MF,Hellas Verona,18,1996,0,,,,,0,,0,0,,1,,,,,,,Matches,7562793b
663,Nicolás Spolli,ar ARG,DFMF,Carpi,32,1983,4,325,81,9.5,3.6,4,,3,0,,6,0.25,4,9,-5,-1.38,-0.95,Matches,9a560ebe
664,Nicolás Spolli,ar ARG,DF,Chievo,32,1983,10,770,77,22.5,8.6,8,,7,2,,6,1.50,12,7,+5,+0.58,+0.82,Matches,9a560ebe
665,Marco Sportiello,it ITA,GK,Atalanta,23,1992,36,3240,90,94.7,36.0,36,,36,0,,2,1.17,38,43,-5,-0.14,+0.36,Matches,ac4003af
666,Guglielmo Stendardo,it ITA,DF,Atalanta,34,1981,15,1112,74,32.5,12.4,12,,11,3,,13,1.67,16,14,+2,+0.16,+0.47,Matches,333a9ae7
667,Alen Stevanović,rs SRB,FWMF,Torino,24,1991,0,,,,,0,,0,0,,2,,,,,,,Matches,d8e584b9
668,Dejan Stojanović,at AUT,GK,Bologna,22,1993,0,,,,,0,,0,0,,32,,,,,,,Matches,d00539cf
669,Ivan Strinić,hr CRO,DF,Napoli,28,1987,5,253,51,7.4,2.8,3,,2,2,,31,2.40,8,4,+4,+1.42,+0.17,Matches,52e2ef8f
670,Kevin Strootman,nl NED,MF,Roma,25,1990,5,190,38,5.6,2.1,2,,1,3,,8,3.00,7,2,+5,+2.37,+1.34,Matches,ef2e5e1a
671,Aljaž Struna,si SVN,DF,Palermo,24,1990,22,1836,83,53.7,20.4,22,,15,0,,10,0.77,21,36,-15,-0.74,-0.05,Matches,b82c2982
672,Stefano Sturaro,it ITA,MF,Juventus,22,1993,19,1026,54,30.0,11.4,11,,7,8,,16,2.21,17,6,+11,+0.96,-0.69,Matches,2334478a
673,Emanuele Suagher,it ITA,DF,Carpi,22,1992,9,721,80,21.1,8.0,8,,8,1,,10,1.22,7,11,-4,-0.50,+0.03,Matches,976a9181
674,Emanuele Suagher,it ITA,DF,Atalanta,22,1992,0,,,,,0,,0,0,,3,,,,,,,Matches,976a9181
675,Mario Suárez,es ESP,MF,Fiorentina,28,1987,9,456,51,13.3,5.1,5,,3,4,,11,2.11,6,7,-1,-0.20,-0.77,Matches,7106f0a0
676,Suso,es ESP,FW,Genoa,21,1993,19,1166,61,34.1,13.0,15,,1,4,,2,1.58,17,9,+8,+0.62,+1.06,Matches,4e219ad2
677,Suso,es ESP,MF,Milan,21,1993,1,54,54,1.6,0.6,1,,0,0,,14,3.00,1,1,0,0.00,-0.16,Matches,4e219ad2
678,Wojciech Szczęsny,pl POL,GK,Roma,25,1990,34,3060,90,89.5,34.0,34,,34,0,,1,2.24,75,34,+41,+1.21,+0.96,Matches,01b8a2b2
679,Aaron Tabacchi,it ITA,FW,Bologna,17,1998,1,9,9,0.3,0.1,0,,0,1,,3,1.00,0,0,0,0.00,+0.32,Matches,58eebf14
680,Panagiotis Tachtsidis,gr GRE,MF,Genoa,24,1991,24,837,35,24.5,9.3,7,,3,17,,12,1.42,11,13,-2,-0.22,-0.18,Matches,e26bd2f4
681,Saphir Taïder,dz ALG,MF,Bologna,23,1992,29,2104,73,61.5,23.4,25,,15,4,,4,1.24,24,25,-1,-0.04,+0.71,Matches,a12d0c05
682,Saphir Taïder,dz ALG,MF,Inter,23,1992,0,,,,,0,,0,0,,1,,,,,,,Matches,a12d0c05
683,Ciprian Tătărușanu,ro ROU,GK,Fiorentina,29,1986,37,3310,89,96.8,36.8,37,,36,0,,1,1.65,56,39,+17,+0.46,-0.36,Matches,b056e3da
684,Alex Telles,br BRA,DF,Inter,22,1992,21,1573,75,46.0,17.5,18,,9,3,,14,1.38,25,19,+6,+0.34,+0.05,Matches,e73c9bb2
