--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
692,Marco Sportiello,it ITA,GK,Fiorentina,24,1992,2,180,90,5.3,2.0,2,,2,0,,18,2.00,5,4,+1,+0.50,+0.36,Matches,ac4003af
693,Guglielmo Stendardo,it ITA,DF,Atalanta,35,1981,1,45,45,1.3,0.5,0,,0,1,,7,1.00,0,0,0,0.00,-0.56,Matches,333a9ae7
694,Guglielmo Stendardo,it ITA,DF,Pescara,35,1981,9,645,72,18.9,7.2,9,,6,0,,1,0.33,10,21,-11,-1.53,-0.46,Matches,333a9ae7
695,Adrian Stoian,ro ROU,MFFW,Crotone,25,1991,27,1567,58,45.8,17.4,17,,7,10,,5,0.93,17,20,-3,-0.17,+0.85,Matches,4468b31a
696,Marco Storari,it ITA,GK,Milan,39,1977,0,,,,,0,,0,0,,20,,,,,,,Matches,fb5eb6e0
697,Marco Storari,it ITA,GK,Cagliari,39,1977,15,1256,84,36.7,14.0,15,,13,0,,1,0.93,15,36,-21,-1.50,-1.50,Matches,fb5eb6e0
698,Thomas Strakosha,al ALB,GK,Lazio,21,1995,21,1845,88,53.9,20.5,20,,20,1,,16,2.00,41,26,+15,+0.73,+0.27,Matches,339fe0e8
699,Ivan Strinić,hr CRO,DF,Napoli,29,1987,12,1033,86,30.2,11.5,12,,8,0,,25,2.50,29,8,+21,+1.83,+0.55,Matches,52e2ef8f
700,Kevin Strootman,nl NED,MF,Roma,26,1990,33,2788,84,81.5,31.0,31,,28,2,,1,2.24,71,33,+38,+1.23,-0.77,Matches,ef2e5e1a
701,Stefano Sturaro,it ITA,MF,Juventus,23,1993,21,1038,49,30.4,11.5,12,,5,9,,10,2.33,21,10,+11,+0.95,-0.52,Matches,2334478a
702,Emanuele Suagher,it ITA,DF,Atalanta,23,1992,0,,,,,0,,0,0,,2,,,,,,,Matches,976a9181
703,Ćazim Suljić,ba BIH,FW,Crotone,19,1996,2,13,7,0.4,0.1,0,,0,2,,24,1.50,0,0,0,0.00,+0.63,Matches,b8c23930
704,Toni Šunjić,ba BIH,DF,Palermo,27,1988,7,246,35,7.2,2.7,2,,2,5,,10,1.29,3,8,-5,-1.83,-0.72,Matches,a79c321f
705,Suso,es ESP,FW,Milan,22,1993,34,2812,83,82.2,31.2,33,,25,1,,1,1.65,46,38,+8,+0.26,-0.34,Matches,4e219ad2
706,Wojciech Szczęsny,pl POL,GK,Roma,26,1990,38,3420,90,100.0,38.0,38,,38,0,,0,2.29,90,38,+52,+1.37,,Matches,01b8a2b2
707,Adel Taarabt,ma MAR,FW,Genoa,27,1989,6,213,36,6.2,2.4,1,,0,5,,5,0.33,4,4,0,0.00,+0.73,Matches,47dc80f5
708,Aaron Tabacchi,it ITA,FW,Bologna,18,1998,0,,,,,0,,0,0,,3,,,,,,,Matches,58eebf14
709,Panagiotis Tachtsidis,gr GRE,MF,Torino,25,1991,0,,,,,0,,0,0,,2,,,,,,,Matches,e26bd2f4
710,Panagiotis Tachtsidis,gr GRE,MF,Cagliari,25,1991,26,2138,82,62.5,23.8,24,,21,2,,7,1.38,40,45,-5,-0.21,+0.91,Matches,e26bd2f4
711,Saphir Taïder,dz ALG,MF,Bologna,24,1992,24,1900,79,55.6,21.1,22,,18,2,,10,0.96,22,32,-10,-0.47,0.00,Matches,a12d0c05
712,Ciprian Tătărușanu,ro ROU,GK,Fiorentina,30,1986,35,3099,89,90.6,34.4,35,,34,0,,1,1.57,56,51,+5,+0.15,-0.14,Matches,b056e3da
713,Massimo Tazzer,it ITA,DF,Genoa,17,1999,0,,,,,0,,0,0,,1,,,,,,,Matches,066e19a8
714,Andrés Tello,co COL,MF,Empoli,19,1996,18,824,46,24.1,9.2,8,,4,10,,17,0.78,6,15,-9,-0.98,-0.19,Matches,5f951ef1
715,Cristian Tello,es ESP,MF,Fiorentina,24,1991,36,2071,58,60.6,23.0,22,,11,14,,2,1.64,42,33,+9,+0.39,+0.59,Matches,72a99e38
716,Emanuele Terranova,it ITA,DF,Sassuolo,29,1987,3,196,65,5.7,2.2,2,,1,1,,14,0.00,1,7,-6,-2.76,-2.78,Matches,8d408687
717,Andrea Tessiore,it ITA,MF,Sampdoria,16,1999,0,,,,,0,,0,0,,4,,,,,,,Matches,6931ad94
718,Cyril Théréau,fr FRA,FW,Udinese,33,1983,33,2483,75,72.6,27.6,31,,14,2,,0,1.21,33,34,-1,-0.04,+0.73,Matches,4d3ab428
719,Hernán Toledo,ar ARG,MF,Fiorentina,20,1996,0,,,,,0,,0,0,,7,,,,,,,Matches,93568a16
720,Rafael Tolói,it ITA,DF,Atalanta,25,1990,32,2719,85,79.5,30.2,31,,29,1,,1,1.88,48,36,+12,+0.40,-0.76,Matches,c56dc39e
721,Michal Tomič,sk SVK,MF,Sampdoria,17,1999,0,,,,,0,,0,0,,4,,,,,,,Matches,925fe145
722,Nenad Tomović,rs SRB,DF,Fiorentina,28,1987,25,1815,73,53.1,20.2,21,,16,4,,10,1.65,31,31,0,0.00,-0.34,Matches,6aafdc27
723,Lorenzo Tonelli,it ITA,DF,Napoli,26,1990,3,270,90,7.9,3.0,3,,3,0,,18,3.00,7,3,+4,+1.33,-0.12,Matches,8cc29864
724,Aleksandar Tonev,bg BUL,FWMF,Crotone,26,1990,13,743,57,21.7,8.3,9,,1,4,,8,0.46,7,16,-9,-1.09,-0.59,Matches,c15d1af9
725,Vasilis Torosidis,gr GRE,DF,Bologna,31,1985,28,1939,69,56.7,21.5,23,,16,5,,1,1.11,22,33,-11,-0.51,-0.09,Matches,8ea2c099
726,Lucas Torreira,uy URU,MF,Sampdoria,20,1996,35,3044,87,89.0,33.8,35,,31,0,,2,1.34,45,48,-3,-0.09,+0.63,Matches,52611641
727,Francesco Totti,it ITA,MF,Roma,39,1976,18,379,21,11.1,4.2,1,,1,17,,12,2.22,12,7,+5,+1.19,-0.20,Matches,ed75b6c7
728,Mamadou Tounkara,sn SEN,FW,Lazio,20,1996,1,5,5,0.1,0.1,0,,0,1,,6,3.00,0,0,0,0.00,-0.61,Matches,0b4c3b21
729,Andrea Tozzo,it ITA,GK,Sampdoria,23,1992,0,,,,,0,,0,0,,17,,,,,,,Matches,38d15057
730,Aleksandar Trajkovski,mk MKD,FW,Palermo,23,1992,11,440,40,12.9,4.9,5,,1,6,,12,0.91,7,9,-2,-0.41,+0.86,Matches,84bba8b6
731,Michele Troiani,it ITA,DF,Chievo,20,1996,0,,,,,0,,0,0,,7,,,,,,,Matches,852a1b70
732,Marcello Trotta,it ITA,FW,Crotone,23,1992,29,1874,65,54.8,20.8,23,,7,6,,6,1.07,19,24,-5,-0.24,+0.87,Matches,acdad0aa
733,Marcello Trotta,it ITA,FW,Sassuolo,23,1992,0,,,,,0,,0,0,,1,,,,,,,Matches,acdad0aa
734,Giordano Trovade,it ITA,MF,Bologna,18,1998,0,,,,,0,,0,0,,4,,,,,,,Matches,5aec0567
735,Marco Tumminello,it ITA,FW,Roma,17,1998,0,,,,,0,,0,0,,4,,,,,,,Matches,5bdd44d8
736,Mirko Valdifiori,it ITA,MF,Torino,30,1986,24,1775,74,51.9,19.7,22,,12,2,,11,1.50,34,26,+8,+0.41,+0.57,Matches,c710f7d5
737,Mirko Valdifiori,it ITA,MF,Napoli,30,1986,1,90,90,2.6,1.0,1,,1,0,,1,1.00,2,2,0,0.00,-1.49,Matches,c710f7d5
738,Borja Valero,es ESP,MFFW,Fiorentina,31,1985,31,2678,86,78.3,29.8,30,,27,1,,1,1.77,54,40,+14,+0.47,+1.44,Matches,0e21fc3c
739,Leonel Vangioni,ar ARG,DF,Milan,29,1987,15,945,63,27.6,10.5,11,,8,4,,15,1.53,14,9,+5,+0.48,+0.22,Matches,c71a187b
740,Zinho Vanheusden,be BEL,DF,Inter,17,1999,0,,,,,0,,0,0,,3,,,,,,,Matches,afbf187b
741,Ivan Vargić,hr CRO,GK,Lazio,29,1987,1,90,90,2.6,1.0,1,,1,0,,37,0.00,1,3,-2,-2.00,-2.68,Matches,4d64b28e
742,Filip Vaško,sk SVK,DF,Udinese,16,1999,0,,,,,0,,0,0,,1,,,,,,,Matches,8ffe9134
743,Matías Vecino,uy URU,MF,Fiorentina,24,1991,31,2355,76,68.9,26.2,26,,24,5,,2,1.55,45,44,+1,+0.04,-0.38,Matches,44ac04e9
744,Miguel Veloso,pt POR,MF,Genoa,30,1986,23,1779,77,52.0,19.8,22,,16,1,,1,1.09,22,26,-4,-0.20,+1.00,Matches,ab1ca213
745,Simone Verdi,it ITA,FW,Bologna,24,1992,28,2117,76,61.9,23.5,25,,16,3,,1,1.11,27,34,-7,-0.30,+0.46,Matches,0375723e
746,Thomas Vermaelen,be BEL,DF,Roma,30,1985,9,392,44,11.5,4.4,4,,3,5,,16,2.44,12,7,+5,+1.15,-0.25,Matches,d0d79694
747,Valerio Verre,it ITA,MF,Pescara,22,1994,28,1909,68,55.8,21.2,23,,13,5,,3,0.54,22,45,-23,-1.08,+0.17,Matches,33ecf462
748,Freddie Veseli,al ALB,DF,Empoli,23,1992,17,1183,70,34.6,13.1,11,,10,6,,13,0.94,11,22,-11,-0.84,+0.01,Matches,d541e703
749,Emanuel Vignato,it ITA,MF,Chievo,15,2000,2,33,17,1.0,0.4,0,,0,2,,4,0.00,0,0,0,0.00,+0.48,Matches,ec5dae45
750,Aniello Viscovo,it ITA,GK,Crotone,17,1999,0,,,,,0,,0,0,,22,,,,,,,Matches,64f2c3c0
751,Leonardo Vitali,it ITA,GK,Sassuolo,17,1998,0,,,,,0,,0,0,,4,,,,,,,Matches,15a302b1
752,Roberto Vitiello,it ITA,DF,Palermo,33,1983,5,369,74,10.8,4.1,5,,1,0,,29,0.20,4,10,-6,-1.46,-0.34,Matches,f918e2fb
753,Davide Vitturini,it ITA,DF,Pescara,19,1997,3,143,48,4.2,1.6,2,,0,1,,16,0.33,1,5,-4,-2.52,-1.42,Matches,6fe0bdc8
754,Giuseppe Vives,it ITA,MF,Torino,36,1980,3,225,75,6.6,2.5,3,,1,0,,9,1.33,6,3,+3,+1.20,+1.14,Matches,095867aa
755,Federico Viviani,it ITA,MF,Bologna,24,1992,17,1117,66,32.7,12.4,13,,6,4,,13,1.24,16,19,-3,-0.24,+0.34,Matches,2258c078
756,Emiliano Viviano,it ITA,GK,Sampdoria,30,1985,17,1530,90,44.7,17.0,17,,17,0,,0,1.53,23,20,+3,+0.18,+0.61,Matches,03760df0
757,Stefan de Vrij,nl NED,DF,Lazio,24,1992,27,2268,84,66.3,25.2,27,,22,0,,3,1.96,49,29,+20,+0.79,+0.56,Matches,d0d8dd44
758,Giacomo Vrioni,al ALB,FW,Sampdoria,17,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,bf4d31d3
759,Molla Wagué,ml MLI,DF,Udinese,25,1991,6,540,90,15.8,6.0,6,,6,0,,9,0.33,7,11,-4,-0.67,-0.51,Matches,a440d8ca
760,Wallace,br BRA,DF,Lazio,21,1994,25,1743,70,51.0,19.4,18,,17,7,,13,2.04,43,32,+11,+0.57,-0.08,Matches,d61b3354
761,Silvan Widmer,ch SUI,DF,Udinese,23,1993,28,2490,89,72.8,27.7,28,,27,0,,0,1.39,40,42,-2,-0.07,+0.61,Matches,f68b64fc
762,Miha Zajc,si SVN,MF,Empoli,22,1994,5,106,21,3.1,1.2,1,,0,4,,12,0.20,2,2,0,0.00,+0.87,Matches,83e4643e
763,Marco Zambelli,it ITA,DF,Empoli,30,1985,10,399,40,11.7,4.4,4,,3,6,,22,1.20,5,9,-4,-0.90,-0.07,Matches,c09136a3
764,Francesco Zampano,it ITA,DFMF,Pescara,22,1993,34,2925,86,85.5,32.5,32,,30,2,,0,0.50,32,72,-40,-1.23,-0.50,Matches,8e45910b
765,Niccolò Zanellato,it ITA,MF,Milan,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,741e058f
766,Luca Zanimacchia,it ITA,MF,Genoa,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,5e834dce
767,Cristián Zapata,co COL,DF,Milan,29,1986,15,1172,78,34.3,13.0,12,,12,3,,14,1.47,18,16,+2,+0.15,-0.25,Matches,b1deecf8
768,Duván Zapata,co COL,FW,Udinese,25,1991,38,3141,83,91.8,34.9,37,,25,1,,0,1.18,42,52,-10,-0.29,-0.61,Matches,d3de9af0
769,Davide Zappacosta,it ITA,DF,Torino,24,1992,29,2337,81,68.3,26.0,25,,24,4,,5,1.45,45,43,+2,+0.08,-0.17,Matches,7fe90ccd
770,Mauro Zárate,ar ARG,FW,Fiorentina,29,1987,7,211,30,6.2,2.3,1,,1,6,,11,0.86,4,4,0,0.00,-0.17,Matches,cc18ff4c
771,Simone Zaza,it ITA,FW,Juventus,25,1991,0,,,,,0,,0,0,,1,,,,,,,Matches,9592289a
772,Alessio Zerbin,it ITA,FWMF,Napoli,17,1999,0,,,,,0,,0,0,,1,,,,,,,Matches,d19ef4ef
773,Piotr Zieliński,pl POL,MF,Napoli,22,1994,36,1868,52,54.6,20.8,18,,10,18,,2,2.28,58,17,+41,+1.98,+1.16,Matches,a5296e55
774,Lukáš Zima,cz CZE,GK,Genoa,22,1994,0,,,,,0,,0,0,,34,,,,,,,Matches,1e330270
775,Raul Zucchetti,it ITA,MF,Milan,18,1998,0,,,,,0,,0,0,,4,,,,,,,Matches,07e56b94
776,Ervin Zukanović,ba BIH,DF,Atalanta,29,1987,19,1382,73,40.4,15.4,14,,12,5,,13,2.00,27,23,+4,+0.26,-0.49,Matches,1253a12e
777,Dario Župarić,ba BIH,DF,Pescara,24,1992,7,340,49,9.9,3.8,3,,3,4,,10,0.57,5,9,-4,-1.06,+0.11,Matches,c6f99e42
778,Filip Đorđević,rs SRB,FW,Lazio,28,1987,17,464,27,13.6,5.2,4,,0,13,,17,1.65,5,5,0,0.00,-0.70,Matches,dfb933e0
779,Filip Đuričić,rs SRB,MF,Sampdoria,24,1992,19,513,27,15.0,5.7,3,,1,16,,16,1.11,9,12,-3,-0.53,-0.43,Matches,eccbe56a
780,Igor Łasicki,pl POL,DF,Napoli,21,1995,0,,,,,0,,0,0,,6,,,,,,,Matches,dc10a532
781,Giorgio Spizzichino,,,Lazio,,,1,12,12,0.4,0.1,0,,,1,,0,,,,,,,Matches,Giorgio-Spizzichino
782,Giuseppe Borello,,,Crotone,,,1,1,1,0.0,0.0,0,,,1,,0,,,,,,,Matches,Giuseppe-Borello


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">FBref.com</a>: <a href="https://fbref.com/en/comps/11/2016-2017/playingtime/2016-2017-Serie-A-M-Stats?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats_playing_time">View Original Table</a><br>Generated 8/25/2026.
