--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,,Performance,,,,,,,,,,,,,-additional
619,Duván Zapata,co COL,FW,Atalanta,30,1991,19.1,3,0,0,30,26,10,25,4,2,,,0,Matches,d3de9af0
620,Gabriele Zappa,it ITA,MFDF,Cagliari,21,1999,12.7,4,1,1,16,11,0,25,14,10,,,0,Matches,ca3db240
621,Davide Zappacosta,it ITA,MFDF,Atalanta,29,1992,26.1,6,0,0,32,31,7,86,13,21,,,0,Matches,7fe90ccd
622,Simone Zaza,it ITA,FW,Torino,30,1991,1.4,1,0,0,5,2,2,1,0,2,,,0,Matches,9592289a
623,Marvin Zeegelaar,nl NED,DFMF,Udinese,30,1990,7.1,2,0,0,13,4,2,2,11,10,,,0,Matches,8abd0c03
624,Piotr Zieliński,pl POL,MF,Napoli,27,1994,23.2,1,0,0,19,28,0,35,8,12,,,0,Matches,a5296e55
625,David Zima,cz CZE,DF,Torino,20,2000,14.6,3,0,0,16,5,1,3,23,14,,,0,Matches,acf7e795
626,Jeroen Zoet,nl NED,GK,Spezia,30,1991,7.0,0,0,0,1,3,0,0,0,0,,,0,Matches,cc1a0c57
627,Nadir Zortea,it ITA,MFDF,Salernitana,22,1999,15.7,3,0,0,14,6,0,84,8,14,,,0,Matches,82598b71
628,Petar Zovko,ba BIH,GK,Spezia,19,2002,0.3,1,0,0,0,1,0,0,0,0,,,0,Matches,54f6afe3
629,Szymon Żurkowski,pl POL,MF,Empoli,23,1997,25.6,5,0,0,41,67,0,23,35,33,,,0,Matches,4e1d5e59
630,Leo Østigård,no NOR,DF,Genoa,21,1999,13.0,4,2,1,15,6,3,0,10,10,,,0,Matches,b35a7399
631,Milan Đurić,ba BIH,FW,Salernitana,31,1990,24.1,6,0,0,24,45,6,2,3,1,,,0,Matches,405f6586
632,Filip Đuričić,rs SRB,MF,Sassuolo,29,1992,7.5,1,0,0,10,14,2,0,4,10,,,0,Matches,eccbe56a


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">FBref.com</a>: <a href="https://fbref.com/en/comps/11/2021-2022/misc/2021-2022-Serie-A-M-Stats?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats_misc">View Original Table</a><br>Generated 8/25/2026.
