--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
506,Matteo Motta,it ITA,DF,Inter,19,2005,0,,,,,0,,0,0,,2,,,,,,,Matches,580b2e2d
507,Senan Mullen,ie IRL,DF,Torino,19,2005,0,,,,,0,,0,0,,1,,,,,,,Matches,f5dd2657
508,Bob Murphy Omoregbe,it ITA,FW,Milan,20,2003,1,3,3,0.1,0.0,0,,0,1,3,2,1.00,0,0,0,0.00,-0.47,Matches,b04364ed
509,Yunus Musah,us USA,MFFW,Milan,21,2002,29,1571,54,45.9,17.5,19,72,7,10,21,5,1.69,25,24,+1,+0.06,-0.77,Matches,b51b1b9c
510,Juan Musso,ar ARG,GK,Atalanta,30,1994,1,90,90,2.6,1.0,1,90,1,0,,1,3.00,4,0,+4,+4.00,+3.00,Matches,a111cf41
511,Kingstone Mutandwa,zm ZAM,FW,Cagliari,21,2003,6,127,21,3.7,1.4,0,,0,6,21,27,0.67,2,3,-1,-0.71,-0.30,Matches,cbe32194
512,Obite N'Dicka,ci CIV,DF,Roma,24,1999,38,3420,90,100.0,38.0,38,90,38,0,,0,1.82,56,35,+21,+0.55,,Matches,441197b8
513,Konan N'dri,ne NIG,MF,Lecce,23,2000,11,306,28,8.9,3.4,2,50,0,9,23,4,0.64,5,4,+1,+0.29,+1.22,Matches,17329380
514,Federico Nardin,it ITA,DF,Roma,17,2007,0,,,,,0,,0,0,,3,,,,,,,Matches,96e68911
515,Lapo Nava,it ITA,GK,Milan,20,2004,0,,,,,0,,0,0,,1,,,,,,,Matches,c0f732e1
516,Michel Ndary Adopo,fr FRA,MF,Cagliari,24,2000,35,2409,69,70.4,26.8,27,80,13,8,30,2,1.00,27,41,-14,-0.52,-0.34,Matches,599d91d0
517,Cher Ndour,it ITA,MF,Fiorentina,20,2004,9,406,45,11.9,4.5,4,83,2,5,15,6,1.11,2,6,-4,-0.89,-1.57,Matches,3b88609d
518,Dan Ndoye,ch SUI,MFFW,Bologna,23,2000,30,2143,71,62.7,23.8,26,80,13,4,18,1,1.73,35,25,+10,+0.42,+0.42,Matches,8e697a8f
519,Victor Nelsson,dk DEN,DF,Roma,25,1998,4,187,47,5.5,2.1,1,90,1,3,32,9,2.50,1,0,+1,+0.48,-0.08,Matches,e53b5534
520,David Neres,br BRA,FW,Napoli,27,1997,28,1283,46,37.5,14.3,13,82,2,15,15,1,2.36,28,10,+18,+1.26,+0.67,Matches,4f1e6a0b
521,Cyril Ngonge,be BEL,FW,Napoli,24,2000,18,216,12,6.3,2.4,1,56,0,17,9,20,1.94,1,2,-1,-0.42,-1.34,Matches,2b8360f1
522,Cheikh Niasse,sn SEN,MF,Hellas Verona,24,2000,11,755,69,22.1,8.4,8,85,4,3,25,2,1.00,4,12,-8,-0.95,-0.14,Matches,ff20acfe
523,Hans Nicolussi Caviglia,it ITA,MF,Venezia,24,2000,35,2861,82,83.7,31.8,33,85,22,2,25,0,0.74,26,48,-22,-0.69,-0.37,Matches,b136c945
524,Oliver Nielsen,dk DEN,DF,Lazio,21,2003,2,35,18,1.0,0.4,0,,0,2,18,13,3.00,0,0,0,0.00,-0.32,Matches,e97adead
525,Alieu Njie,se SWE,FW,Torino,19,2005,16,394,25,11.5,4.4,0,,0,16,25,5,1.13,5,5,0,0.00,+0.18,Matches,15918c9c
526,Brooke Norton-Cuffy,eng ENG,MFDF,Genoa,20,2004,14,719,51,21.0,8.0,8,75,2,6,21,12,0.93,11,15,-4,-0.50,-0.23,Matches,54f5b2bd
527,Tijjani Noslin,nl NED,MFFW,Lazio,25,1999,30,861,29,25.2,9.6,8,67,2,22,15,7,1.73,16,19,-3,-0.31,-0.84,Matches,2f067cf2
528,Joi Nuredini,al ALB,FW,Genoa,16,2007,0,,,,,0,,0,0,,3,,,,,,,Matches,9c6efdc0
529,Adam Obert,sk SVK,DFMF,Cagliari,21,2002,21,1077,51,31.5,12.0,13,72,5,8,17,15,0.81,13,16,-3,-0.25,+0.25,Matches,aa25ce92
530,Relja Obrić,si SVN,DF,Atalanta,18,2006,0,,,,,0,,0,0,,3,,,,,,,Matches,74c98735
531,Jens Odgaard,dk DEN,MF,Bologna,25,1999,29,1952,67,57.1,21.7,24,76,4,5,26,3,1.93,38,20,+18,+0.83,+1.32,Matches,75374ee7
532,Noah Okafor,ch SUI,FWMF,Milan,24,2000,11,414,38,12.1,4.6,5,65,0,6,15,4,1.45,7,7,0,0.00,-0.54,Matches,ca607d59
533,Noah Okafor,ch SUI,FWMF,Napoli,24,2000,4,40,10,1.2,0.4,0,,0,4,10,10,0.75,1,0,+1,+2.25,+1.42,Matches,ca607d59
534,Yllan Okou,fr FRA,DF,Hellas Verona,21,2002,1,2,2,0.1,0.0,0,,0,1,2,23,3.00,0,0,0,0.00,+0.84,Matches,fa753b79
535,Maduka Okoye,ng NGA,GK,Udinese,24,1999,25,2250,90,65.8,25.0,25,90,25,0,,0,0.88,23,40,-17,-0.68,-0.83,Matches,ab5c36dd
536,Mathías Olivera,uy URU,DF,Napoli,26,1997,32,2370,74,69.3,26.3,26,86,17,6,22,1,2.28,44,16,+28,+1.06,+0.72,Matches,41c12f75
537,Jean Onana,cm CMR,MF,Genoa,24,2000,9,304,34,8.9,3.4,2,80,1,7,21,3,1.56,5,4,+1,+0.30,+0.67,Matches,b5bb8188
538,Jacob Ondrejka,se SWE,MF,Parma,21,2002,12,422,35,12.3,4.7,3,73,1,9,23,5,0.75,9,4,+5,+1.07,+1.64,Matches,752e09ed
539,Gaetano Oristanio,it ITA,FWMF,Venezia,21,2002,37,2315,63,67.7,25.7,29,71,4,8,30,1,0.76,18,35,-17,-0.66,-0.09,Matches,5cfc74fc
540,Riccardo Orsolini,it ITA,MFFW,Bologna,27,1997,30,1878,63,54.9,20.9,23,74,6,7,25,3,1.47,34,24,+10,+0.48,+0.48,Matches,e14ec482
541,Yordan Osorio,ve VEN,DF,Parma,30,1994,3,172,57,5.0,1.9,2,77,1,1,18,4,0.33,2,7,-5,-2.62,-2.37,Matches,4d17df3e
542,Sebastian Otoa,dk DEN,DF,Genoa,20,2004,3,179,60,5.2,2.0,3,60,1,0,,7,1.33,4,3,+1,+0.50,+0.86,Matches,a214da59
543,Remi Oudin,fr FRA,MF,Lecce,27,1996,11,299,27,8.7,3.3,3,53,0,8,18,8,0.82,2,8,-6,-1.81,-1.09,Matches,ea02beaf
544,Cheick Oumar Conde,gn GUI,MF,Venezia,24,2000,9,151,17,4.4,1.7,1,66,0,8,11,8,1.11,0,2,-2,-1.19,-0.59,Matches,2f88752d
545,Augusto Owusu,it ITA,DF,Juventus,19,2005,0,,,,,0,,0,0,,2,,,,,,,Matches,a5b75e47
546,Daniel Oyegoke,eng ENG,DFMF,Hellas Verona,21,2003,5,103,21,3.0,1.1,0,,0,5,21,10,0.80,1,2,-1,-0.87,-0.03,Matches,c9866d69
547,Daniele Padelli,it ITA,GK,Udinese,38,1985,1,90,90,2.6,1.0,1,90,1,0,,37,3.00,1,0,+1,+1.00,+1.43,Matches,cf1c23d8
548,Simone Pafundi,it ITA,FW,Udinese,18,2006,9,116,13,3.4,1.3,0,,0,9,13,10,0.67,2,3,-1,-0.78,-0.39,Matches,8daee720
549,Filippo Pagnucco,it ITA,DF,Juventus,18,2006,0,,,,,0,,0,0,,2,,,,,,,Matches,bb9e8b8e
550,Tomás Palacios,ar ARG,DF,Inter,21,2003,2,11,6,0.3,0.1,0,,0,2,6,15,3.00,0,0,0,0.00,-1.16,Matches,404101f9
551,Tomás Palacios,ar ARG,DF,Monza,21,2003,8,446,56,13.0,5.0,5,81,3,3,14,8,0.00,2,15,-13,-2.62,-1.78,Matches,404101f9
552,Alberto Paleari,it ITA,GK,Torino,31,1992,1,90,90,2.6,1.0,1,90,1,0,,37,0.00,2,3,-1,-1.00,-0.86,Matches,94a3606c
553,Marco Palestra,it ITA,MF,Atalanta,19,2005,9,222,25,6.5,2.5,2,59,0,7,15,22,1.78,5,3,+2,+0.81,-0.29,Matches,1f1828dd
554,Matteo Palma,de GER,DF,Udinese,16,2008,1,5,5,0.1,0.1,0,,0,1,5,22,0.00,0,0,0,0.00,+0.40,Matches,cb2e6751
555,Christos Papadopoulos,gr GRE,MF,Genoa,19,2004,0,,,,,0,,0,0,,1,,,,,,,Matches,e19bc88c
556,Christos Papadopoulos,gr GRE,MF,Juventus,19,2004,0,,,,,0,,0,0,,1,,,,,,,Matches,e19bc88c
557,Lysandros Papastylianou,cy CYP,FW,Genoa,18,2005,0,,,,,0,,0,0,,1,,,,,,,Matches,07bd9c59
558,Leandro Paredes,ar ARG,MF,Roma,30,1994,22,1373,62,40.1,15.3,15,82,9,7,21,13,2.00,31,12,+19,+1.25,+1.16,Matches,dff153a4
559,Fabiano Parisi,it ITA,MFDF,Fiorentina,23,2000,26,1124,43,32.9,12.5,11,75,4,15,20,12,1.38,15,14,+1,+0.08,-0.63,Matches,0967845b
560,Mario Pašalić,hr CRO,MF,Atalanta,29,1995,34,1967,58,57.5,21.9,23,74,8,11,23,4,1.91,36,22,+14,+0.64,-1.03,Matches,e599253a
561,Patric,es ESP,DF,Lazio,31,1993,10,607,61,17.7,6.7,5,89,4,5,32,9,1.40,13,14,-1,-0.15,-0.56,Matches,f7223718
562,Rui Patrício,pt POR,GK,Atalanta,36,1988,3,270,90,7.9,3.0,3,90,3,0,,33,2.33,9,3,+6,+2.00,+1.00,Matches,79b0d6a0
563,Luan Patrick,br BRA,DF,Hellas Verona,22,2002,0,,,,,0,,0,0,,6,,,,,,,Matches,dd5d1c85
564,Benjamin Pavard,fr FRA,DF,Inter,28,1996,23,1584,69,46.3,17.6,18,80,13,5,29,8,1.96,28,16,+12,+0.68,-0.89,Matches,45a03961
565,Strahinja Pavlović,rs SRB,DF,Milan,23,2001,24,1864,78,54.5,20.7,21,88,19,3,8,13,1.67,32,25,+7,+0.34,-0.30,Matches,25146df0
566,Leonardo Pavoletti,it ITA,FW,Cagliari,35,1988,26,445,17,13.0,4.9,1,74,0,25,15,6,0.96,5,6,-1,-0.20,+0.25,Matches,d37b0350
567,Martín Payero,ar ARG,MF,Udinese,25,1998,25,1381,55,40.4,15.3,16,74,4,9,22,2,1.08,14,20,-6,-0.39,+0.01,Matches,bdbff2b5
568,Nicolás Paz,ar ARG,MFFW,Como,19,2004,35,2687,77,78.6,29.9,30,85,17,5,26,1,1.37,40,38,+2,+0.07,+0.68,Matches,01bb93d5
569,Marcus Pedersen,no NOR,MFDF,Torino,24,2000,29,1362,47,39.8,15.1,15,71,5,14,21,6,0.97,14,18,-4,-0.26,-0.18,Matches,596cc50e
570,Pedro,es ESP,MFFW,Lazio,37,1987,30,1102,37,32.2,12.2,6,66,0,24,29,6,1.77,25,18,+7,+0.57,+0.38,Matches,3ca7254a
571,Christian Pehlivanov,bg BUL,DF,Lecce,17,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,1b4bb576
572,David Pejičić,si SVN,MF,Udinese,17,2007,0,,,,,0,,0,0,,2,,,,,,,Matches,c1a7671b
573,Pietro Pellegri,it ITA,FW,Torino,23,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,a44d3a3c
574,Pietro Pellegri,it ITA,FW,Empoli,23,2001,11,414,38,12.1,4.6,5,60,0,6,19,2,1.36,3,6,-3,-0.65,+0.04,Matches,a44d3a3c
575,Lorenzo Pellegrini,it ITA,MF,Roma,28,1996,25,1626,65,47.5,18.1,20,73,6,5,35,10,1.72,17,22,-5,-0.28,-1.58,Matches,4a5a45c7
576,Luca Pellegrini,it ITA,DF,Lazio,25,1999,22,1067,49,31.2,11.9,10,82,7,12,20,5,1.77,20,14,+6,+0.51,+0.28,Matches,3b61c9ec
577,Mateo Pellegrino,ar ARG,FW,Parma,23,2001,13,737,57,21.5,8.2,8,77,2,5,24,2,1.23,11,5,+6,+0.73,+1.40,Matches,8c9e96c5
578,Andy Pelmard,mg MAD,DF,Lecce,24,2000,3,129,43,3.8,1.4,1,90,1,2,20,13,0.33,0,4,-4,-2.79,-2.05,Matches,f18d7ab2
579,Sergiu Perciun,md MDA,MF,Torino,18,2006,5,152,30,4.4,1.7,0,,0,5,30,3,0.80,2,0,+2,+1.18,+1.40,Matches,21929f91
580,Pedro Pereira,pt POR,MFDF,Monza,26,1998,35,2665,76,77.9,29.6,32,83,19,3,8,1,0.49,23,56,-33,-1.11,-0.16,Matches,c77be0cf
581,Gastón Pereiro,uy URU,FWMF,Genoa,29,1995,2,31,16,0.9,0.3,0,,0,2,16,13,0.50,1,0,+1,+2.90,+3.25,Matches,7ec7738e
582,Gastón Pereiro,uy URU,FWMF,Cagliari,29,1995,0,,,,,0,,0,0,,2,,,,,,,Matches,7ec7738e
583,Kike Pérez,es ESP,MF,Venezia,27,1997,16,1114,70,32.6,12.4,13,80,4,3,26,0,0.81,8,13,-5,-0.40,+0.34,Matches,237a3851
584,Nehuén Pérez,ar ARG,DF,Udinese,24,2000,2,180,90,5.3,2.0,2,90,2,0,,0,2.00,3,2,+1,+0.50,+0.94,Matches,f7c491f1
585,Simone Perilli,it ITA,GK,Hellas Verona,29,1995,2,180,90,5.3,2.0,2,90,2,0,,36,1.50,2,2,0,0.00,+0.89,Matches,b9e11c1d
586,Mattia Perin,it ITA,GK,Juventus,31,1992,5,450,90,13.2,5.0,5,90,5,0,,31,1.80,8,3,+5,+1.00,+0.45,Matches,4c62d0c8
587,Samuele Perisan,it ITA,GK,Empoli,26,1997,0,,,,,0,,0,0,,10,,,,,,,Matches,00a17eba
588,Máximo Perrone,ar ARG,MF,Como,21,2003,26,1857,71,54.3,20.6,20,84,13,6,30,0,1.38,28,26,+2,+0.10,+0.38,Matches,53552942
589,Massimo Pessina,it ITA,GK,Bologna,16,2007,0,,,,,0,,0,0,,3,,,,,,,Matches,085a07e8
590,Matteo Pessina,it ITA,MF,Monza,27,1997,11,854,78,25.0,9.5,10,82,6,1,36,3,0.73,10,12,-2,-0.21,+1.16,Matches,780e3631
591,Andrea Petagna,it ITA,FW,Monza,29,1995,13,335,26,9.8,3.7,2,76,1,11,17,15,0.62,1,6,-5,-1.34,-0.29,Matches,03f946ed
592,Giuseppe Pezzella,it ITA,MF,Empoli,26,1997,35,2878,82,84.2,32.0,34,84,22,1,34,2,0.83,29,45,-16,-0.50,+1.16,Matches,149c5f5d
593,Edoardo Piana,it ITA,GK,Udinese,20,2003,0,,,,,0,,0,0,,15,,,,,,,Matches,5585dc1e
594,Roberto Piccoli,it ITA,FW,Cagliari,23,2001,37,3127,85,91.4,34.7,37,85,19,0,,0,0.89,35,54,-19,-0.55,-1.47,Matches,1cadaf34
595,Nicholas Pierini,it ITA,FWMF,Venezia,25,1998,2,83,42,2.4,0.9,0,,0,2,42,0,0.50,0,1,-1,-1.08,-0.46,Matches,7cc89a5f
596,Santiago Pierotti,ar ARG,MFFW,Lecce,23,2001,36,1937,54,56.6,21.5,22,70,4,14,28,1,0.94,15,31,-16,-0.74,+0.17,Matches,ec315772
597,Balthazar Pierret,fr FRA,MF,Lecce,24,2000,30,1723,57,50.4,19.1,21,70,5,9,28,2,0.77,12,37,-25,-1.31,-0.99,Matches,c269463b
598,Andrea Pinamonti,it ITA,FW,Genoa,25,1999,36,2850,79,83.3,31.7,33,83,20,3,35,1,1.08,28,39,-11,-0.35,-0.19,Matches,08aa9cd1
599,Carlo Pinsoglio,it ITA,GK,Juventus,34,1990,0,,,,,0,,0,0,,38,,,,,,,Matches,f6a06749
600,Nicola Pintus,it ITA,DF,Cagliari,19,2005,1,4,4,0.1,0.0,0,,0,1,4,5,3.00,0,0,0,0.00,+0.42,Matches,8d1a4c36
601,Niccolò Pisilli,it ITA,MF,Roma,19,2004,28,1227,44,35.9,13.6,11,77,5,17,23,9,1.93,19,13,+6,+0.44,-0.18,Matches,c84dcc88
602,Tommaso Pittino,it ITA,DF,Genoa,19,2005,0,,,,,0,,0,0,,1,,,,,,,Matches,b4e515e4
603,Damián Pizarro,cl CHI,FW,Udinese,19,2005,2,16,8,0.5,0.2,0,,0,2,8,22,0.00,0,1,-1,-5.63,-5.25,Matches,464e03ef
604,Semuel Pizzignacco,it ITA,GK,Monza,22,2001,9,736,82,21.5,8.2,8,89,7,1,24,29,0.56,5,17,-12,-1.47,-0.49,Matches,4f537cf7
605,Francesco Plaia,it ITA,GK,Torino,18,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,8a8b18f8
606,Elia Plicco,it ITA,MF,Parma,17,2007,0,,,,,0,,0,0,,16,,,,,,,Matches,ba13bdd9
607,Tommaso Pobega,it ITA,MF,Bologna,25,1999,21,1178,56,34.4,13.1,13,74,6,8,27,10,1.57,18,13,+5,+0.38,+0.18,Matches,55a1cac2
608,Joel Pohjanpalo,fi FIN,FW,Venezia,29,1994,20,1603,80,46.9,17.8,19,83,6,1,21,0,0.75,18,29,-11,-0.62,+0.03,Matches,ea003d07
609,Matteo Politano,it ITA,FWMF,Napoli,30,1993,37,2804,76,82.0,31.2,34,80,3,3,26,0,2.14,49,23,+26,+0.83,-0.04,Matches,5e861944
610,Marin Pongračić,hr CRO,DF,Fiorentina,26,1997,20,1367,68,40.0,15.2,14,84,8,6,31,8,1.80,25,17,+8,+0.53,+0.04,Matches,2a6cd437
611,Bohdan Popov,ua UKR,MF,Empoli,21,2003,0,,,,,0,,0,0,,1,,,,,,,Matches,2f50ac38
612,Stefan Posch,at AUT,DF,Atalanta,27,1997,5,387,77,11.3,4.3,4,86,3,1,45,0,1.60,10,3,+7,+1.63,+0.62,Matches,7f609bfc
613,Stefan Posch,at AUT,DF,Bologna,27,1997,14,714,51,20.9,7.9,7,88,6,7,14,6,1.79,14,15,-1,-0.13,-0.49,Matches,7f609bfc
614,Nicolò Postiglione,it ITA,DF,Monza,19,2005,0,,,,,0,,0,0,,20,,,,,,,Matches,420959c2
615,Matteo Prati,it ITA,MF,Cagliari,20,2003,12,570,48,16.7,6.3,8,65,0,4,13,24,0.83,4,7,-3,-0.47,-0.06,Matches,d8363914
616,Ivan Provedel,it ITA,GK,Lazio,30,1994,29,2610,90,76.3,29.0,29,90,29,0,,9,1.76,51,42,+9,+0.31,-0.02,Matches,277da414
617,Diego Pugno,it ITA,DF,Juventus,18,2006,1,7,7,0.2,0.1,0,,0,1,7,1,1.00,0,1,-1,-12.86,-13.49,Matches,e4b616dc
618,Christian Pulisic,us USA,MFFW,Milan,25,1998,34,2478,73,72.5,27.5,29,80,10,5,30,0,1.71,50,32,+18,+0.65,+0.65,Matches,1bf33a9a
619,Alessio Raballo,cu CUB,FW,Torino,17,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,3405662e
620,Ionuț Radu,ro ROU,GK,Venezia,27,1997,15,1350,90,39.5,15.0,15,90,15,0,,0,0.87,10,18,-8,-0.53,+0.16,Matches,67f649be
621,Hamza Rafia,tn TUN,MF,Lecce,25,1999,18,1058,59,30.9,11.8,14,70,2,4,21,16,0.78,7,16,-9,-0.77,+0.07,Matches,6b587d3d
622,Antonio Raimondo,it ITA,FW,Venezia,20,2004,9,94,10,2.7,1.0,0,,0,9,10,6,0.22,0,0,0,0.00,+0.65,Matches,ce1a6c7e
623,Ylber Ramadani,al ALB,MF,Lecce,28,1996,29,1807,62,52.8,20.1,21,76,6,8,26,8,1.07,11,33,-22,-1.10,-0.59,Matches,ef3c876b
624,Luca Ranieri,it ITA,DF,Fiorentina,25,1999,36,3071,85,89.8,34.1,35,86,28,1,45,0,1.78,58,36,+22,+0.64,+1.42,Matches,8c63fae5
625,Giacomo Raspadori,it ITA,FWMF,Napoli,24,2000,26,1103,42,32.3,12.3,11,79,2,15,16,12,1.92,15,13,+2,+0.16,-1.00,Matches,6e058f06
626,Federico Ravaglia,it ITA,GK,Bologna,24,1999,12,1056,88,30.9,11.7,11,90,11,1,66,26,1.50,13,14,-1,-0.09,-0.50,Matches,6662d731
627,Noah Raveyre,fr FRA,GK,Milan,19,2005,0,,,,,0,,0,0,,9,,,,,,,Matches,b98330f8
628,Naj Razi,ie IRL,FW,Como,17,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,da703440
629,Gabriele Re Cecconi,it ITA,DF,Inter,18,2006,0,,,,,0,,0,0,,4,,,,,,,Matches,1b112ed3
630,Ante Rebić,hr CRO,FWMF,Lecce,30,1993,27,788,29,23.0,8.8,7,62,0,20,18,6,0.89,8,13,-5,-0.57,+0.32,Matches,536cebe5
631,Tijjani Reijnders,nl NED,MF,Milan,26,1998,37,3128,85,91.5,34.8,36,86,31,1,32,0,1.70,59,40,+19,+0.55,+0.85,Matches,afb61630
632,Pepe Reina,es ESP,GK,Como,41,1982,12,1034,86,30.2,11.5,12,86,11,0,,26,1.08,12,14,-2,-0.17,-0.14,Matches,e358587b
633,Devyne Rensch,nl NED,MFDF,Roma,21,2003,14,469,34,13.7,5.2,5,72,1,9,12,1,2.50,8,4,+4,+0.77,+0.25,Matches,c5cbbcff
634,Mateo Retegui,it ITA,FW,Atalanta,25,1999,36,2383,66,69.7,26.5,32,72,6,4,21,0,2.00,63,28,+35,+1.32,+0.80,Matches,e7695e6c
635,Samuele Ricci,it ITA,MF,Torino,22,2001,34,2825,83,82.6,31.4,34,83,19,0,,1,1.26,32,35,-3,-0.10,+0.36,Matches,9823be92
636,Lorenzo Riccio,it ITA,MF,Atalanta,18,2006,0,,,,,0,,0,0,,4,,,,,,,Matches,de6f7170
637,Amir Richardson,ma MAR,MF,Fiorentina,22,2002,27,1099,41,32.1,12.2,10,67,1,17,25,9,1.78,18,13,+5,+0.41,-0.13,Matches,2b7cdb79
638,Niccolò Rizzo,it ITA,DF,Juventus,17,2007,0,,,,,0,,0,0,,1,,,,,,,Matches,6627d54b
639,Sergi Roberto,es ESP,MF,Como,32,1992,13,696,54,20.4,7.7,8,73,3,5,22,2,1.46,12,10,+2,+0.26,+0.42,Matches,335fa267
640,Alessio Romagnoli,it ITA,DF,Lazio,29,1995,32,2672,84,78.1,29.7,31,85,27,1,25,2,1.66,42,38,+4,+0.13,-0.83,Matches,3ead85f9
641,Alessandro Romano,ch SUI,MF,Roma,18,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,e7b212fa
642,Marten de Roon,nl NED,MFDF,Atalanta,33,1991,36,3058,85,89.4,34.0,34,88,32,2,31,1,1.97,71,32,+39,+1.15,+0.65,Matches,2a1beb34
643,Francesco Rossi,it ITA,GK,Atalanta,33,1991,0,,,,,0,,0,0,,38,,,,,,,Matches,7b5f516f
644,Jonas Rouhi,se SWE,DF,Juventus,20,2004,5,210,42,6.1,2.3,1,73,0,4,34,28,2.20,5,3,+2,+0.86,+0.27,Matches,31908a0a
645,Nicolò Rovella,it ITA,MF,Lazio,22,2001,33,2718,82,79.5,30.2,31,85,21,2,38,2,1.73,46,41,+5,+0.17,-0.73,Matches,e58cbfd5
646,Amir Rrahmani,xk KVX,DF,Napoli,30,1994,38,3406,90,99.6,37.8,38,90,37,0,,0,2.16,59,27,+32,+0.85,+0.85,Matches,4b3e1a38
647,Tommaso Rubino,it ITA,FW,Fiorentina,17,2006,1,8,8,0.2,0.1,0,,0,1,8,9,3.00,0,0,0,0.00,-0.50,Matches,cf5bf6c7
648,Matteo Ruggeri,it ITA,MFDF,Atalanta,22,2002,30,1751,58,51.2,19.5,19,80,11,11,22,6,2.00,38,22,+16,+0.82,-0.53,Matches,ae9898c5
649,Mathew Ryan,au AUS,GK,Roma,32,1992,0,,,,,0,,0,0,,19,,,,,,,Matches,4535e4bb
650,Stefano Sabelli,it ITA,DFMF,Genoa,31,1993,34,2058,61,60.2,22.9,23,77,10,11,26,4,1.12,25,26,-1,-0.04,+0.68,Matches,0ccac09c
651,Coli Saco,ml MLI,MF,Napoli,22,2002,0,,,,,0,,0,0,,2,,,,,,,Matches,95df20b2
652,Alexis Saelemaekers,be BEL,MFFW,Roma,25,1999,22,1389,63,40.6,15.4,17,74,2,5,27,4,2.05,29,8,+21,+1.36,+1.36,Matches,ee251371
653,Alexis Saelemaekers,be BEL,DF,Milan,25,1999,1,90,90,2.6,1.0,1,90,1,0,,1,1.00,2,2,0,0.00,-0.49,Matches,ee251371
654,Richie Sagrado,be BEL,MFDF,Venezia,20,2004,3,140,47,4.1,1.6,3,47,0,0,,17,0.00,1,5,-4,-2.57,-2.02,Matches,3e3190f1
655,Marco Sala,it ITA,DFMF,Lecce,25,1999,2,72,36,2.1,0.8,0,,0,2,36,12,0.00,1,0,+1,+1.25,+2.11,Matches,0c57be8b
656,Marco Sala,it ITA,DF,Como,25,1999,8,261,33,7.6,2.9,3,70,1,5,10,8,0.88,2,8,-6,-2.07,-2.15,Matches,0c57be8b
657,Anass Salah-Eddine,ma MAR,MF,Roma,22,2002,3,152,51,4.4,1.7,2,71,0,1,11,12,3.00,3,0,+3,+1.78,+1.28,Matches,0d274394
658,Amine Salama,fr FRA,FW,Torino,24,2000,0,,,,,0,,0,0,,4,,,,,,,Matches,bc7cc472
659,Lazar Samardzic,rs SRB,MF,Atalanta,22,2002,31,1169,38,34.2,13.0,7,77,3,24,26,6,1.81,30,13,+17,+1.31,+0.35,Matches,217c93a1
660,Junior Sambia,cf CTA,MF,Empoli,27,1996,17,387,23,11.3,4.3,2,70,0,15,17,18,0.35,1,7,-6,-1.40,-0.80,Matches,24eb7ed6
661,Jasper Samooja,fi FIN,GK,Lecce,21,2003,0,,,,,0,,0,0,,38,,,,,,,Matches,8f3f09e3
662,Antonio Sanabria,py PAR,FW,Torino,28,1996,26,1318,51,38.5,14.6,16,73,6,10,16,10,1.12,10,15,-5,-0.34,-0.30,Matches,0a447501
663,Alexis Sánchez,cl CHI,FW,Udinese,35,1988,13,437,34,12.8,4.9,6,58,0,7,13,7,1.15,5,6,-1,-0.21,+0.22,Matches,2c0f8e9e
664,Buba Sangaré,es ESP,DF,Roma,16,2007,0,,,,,0,,0,0,,29,,,,,,,Matches,42a91c6d
665,Nicola Sansone,it ITA,FWMF,Lecce,32,1991,5,65,13,1.9,0.7,0,,0,5,13,9,0.67,2,1,+1,+1.38,+2.24,Matches,7eb97a8e
666,Amin Sarr,se SWE,FW,Hellas Verona,23,2001,32,1907,60,55.8,21.2,25,71,3,7,20,4,0.88,14,35,-21,-0.99,-0.34,Matches,d5326924
667,Razvan Sava,ro ROU,GK,Udinese,22,2002,12,1080,90,31.6,12.0,12,90,12,0,,19,1.58,17,16,+1,+0.08,+0.70,Matches,41efbd34
668,Nicolò Savona,it ITA,DF,Juventus,21,2003,28,1724,62,50.4,19.2,19,80,9,9,23,5,1.89,30,13,+17,+0.89,+0.57,Matches,e041497d
669,Saba Sazonov,ge GEO,DF,Empoli,22,2002,0,,,,,0,,0,0,,2,,,,,,,Matches,645dffbf
670,Saba Sazonov,ge GEO,DF,Torino,22,2002,1,3,3,0.1,0.0,0,,0,1,3,1,1.00,0,2,-2,-60.00,-59.89,Matches,645dffbf
671,Roberto Scaglione,it ITA,MF,Genoa,14,2010,0,,,,,0,,0,0,,2,,,,,,,Matches,3de1bdb7
672,Giorgio Scalvini,it ITA,DF,Atalanta,20,2003,6,272,45,8.0,3.0,4,66,0,2,5,2,1.83,4,5,-1,-0.33,-1.53,Matches,1e9aa637
673,Gianluca Scamacca,it ITA,FW,Atalanta,25,1999,1,6,6,0.2,0.1,0,,0,1,6,0,1.00,0,0,0,0.00,-1.08,Matches,8790f988
674,Endris Scaramelli,it ITA,MF,Monza,17,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,248c510c
675,Joël Schingtienne,be BEL,DF,Venezia,21,2002,16,1122,70,32.8,12.5,12,85,9,4,25,16,0.75,10,20,-10,-0.80,-0.25,Matches,35a4790e
676,Elijah Scott,de GER,DF,Lecce,18,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,ea4af7f1
