--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,,Standard,,,,,,,,,,,-additional
573,Marcus Thuram,fr FRA,FW,Inter,26,1997,25.4,14,65,27,41.5,2.55,1.06,0.22,0.52,0,0,Matches,6f8cd6d0
574,Rafael Tolói,it ITA,DF,Atalanta,33,1990,5.2,0,3,0,0.0,0.58,0.00,0.00,,0,0,Matches,c56dc39e
575,Fikayo Tomori,eng ENG,DF,Milan,26,1997,17.7,0,2,0,0.0,0.11,0.00,0.00,,0,0,Matches,7edfbb8a
576,Luka Topalović,si SVN,MF,Inter,18,2006,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,9a33c016
577,Lorenzo Tosto,it ITA,DF,Empoli,18,2006,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,a8c67cdb
578,Souleymane Touré,fr FRA,DF,Udinese,21,2003,8.1,1,4,2,50.0,0.49,0.25,0.25,0.50,0,0,Matches,01fd01e8
579,Stefano Turati,it ITA,GK,Monza,22,2001,29.7,0,0,0,,0.00,0.00,,,0,0,Matches,bf168004
580,Kacper Urbanski,pl POL,MF,Bologna,19,2004,2.7,1,4,1,25.0,1.46,0.36,0.25,1.00,0,0,Matches,2d9d9e42
581,Kacper Urbanski,pl POL,MF,Monza,19,2004,5.6,0,5,1,20.0,0.90,0.18,0.00,0.00,0,0,Matches,2d9d9e42
582,Lautaro Valenti,ar ARG,DF,Parma,25,1999,17.3,1,7,2,28.6,0.40,0.12,0.14,0.50,0,0,Matches,55db5c36
583,Nicolás Valentini,ar ARG,DF,Hellas Verona,23,2001,12.5,0,8,0,0.0,0.64,0.00,0.00,,0,0,Matches,a43e4f9c
584,Emanuele Valeri,it ITA,DFMF,Parma,25,1998,31.9,2,27,5,18.5,0.85,0.16,0.07,0.40,1,1,Matches,ec52b661
585,Álex Valle,es ESP,DF,Como,20,2004,11.4,0,9,1,11.1,0.79,0.09,0.00,0.00,0,0,Matches,97022551
586,Mattia Valoti,it ITA,FWMF,Monza,30,1993,0.4,0,0,0,,0.00,0.00,,,0,0,Matches,c414df9d
587,Ignace Van Der Brempt,be BEL,DF,Como,22,2002,14.0,0,7,3,42.9,0.50,0.21,0.00,0.00,0,0,Matches,2bf50b37
588,Devis Vásquez,co COL,GK,Empoli,26,1998,32.0,0,0,0,,0.00,0.00,,,0,0,Matches,fac1f795
589,Johan Vásquez,mx MEX,DF,Genoa,25,1998,33.8,3,36,8,22.2,1.07,0.24,0.08,0.38,0,0,Matches,5eaed77a
590,Matías Vecino,uy URU,MF,Lazio,32,1991,9.7,2,16,5,31.3,1.64,0.51,0.13,0.40,0,0,Matches,44ac04e9
591,Danilo Veiga,pt POR,MFDF,Lecce,21,2002,4.2,0,5,0,0.0,1.20,0.00,0.00,,0,0,Matches,cc094532
592,Renato Veiga,pt POR,DF,Juventus,21,2003,12.1,0,12,5,41.7,0.99,0.41,0.00,0.00,0,0,Matches,fc8fcbd1
593,Lorenzo Venturino,it ITA,MF,Genoa,18,2006,1.9,2,4,3,75.0,2.16,1.62,0.50,0.67,0,0,Matches,a5049464
594,Simone Verdi,it ITA,FWMF,Como,32,1992,1.3,0,2,2,100.0,1.57,1.57,0.00,0.00,0,0,Matches,0375723e
595,Samuele Vignato,it ITA,MF,Monza,20,2004,5.2,0,4,1,25.0,0.77,0.19,0.00,0.00,0,0,Matches,a14d0ab0
596,Nicolas Viola,it ITA,MFFW,Cagliari,34,1989,14.1,3,31,9,29.0,2.20,0.64,0.10,0.33,0,0,Matches,45392b06
597,Mattia Viti,it ITA,DF,Empoli,22,2002,28.6,1,11,2,18.2,0.38,0.07,0.09,0.50,0,0,Matches,75438a9a
598,Vitinha,pt POR,FWMF,Genoa,24,2000,14.8,2,33,6,18.2,2.24,0.41,0.06,0.33,0,0,Matches,74d4cec6
599,Dušan Vlahović,rs SRB,FW,Juventus,24,2000,19.8,10,77,30,39.0,3.88,1.51,0.13,0.33,4,4,Matches,79443529
600,Vanja Vlahović,rs SRB,MF,Atalanta,20,2004,0.7,0,1,1,100.0,1.50,1.50,0.00,0.00,0,0,Matches,2af3f55c
601,Nikola Vlašić,hr CRO,MFFW,Torino,26,1997,23.5,5,32,12,37.5,1.36,0.51,0.16,0.42,2,2,Matches,aa8e289e
602,Alessandro Vogliacco,it ITA,DF,Genoa,25,1998,7.9,2,5,2,40.0,0.63,0.25,0.40,1.00,0,0,Matches,6841f107
603,Alessandro Vogliacco,it ITA,DF,Parma,25,1998,8.6,0,1,1,100.0,0.12,0.12,0.00,0.00,0,0,Matches,6841f107
604,Mërgim Vojvoda,xk KVX,DFMF,Torino,29,1995,12.3,0,5,0,0.0,0.41,0.00,0.00,,0,0,Matches,be2706c0
605,Mërgim Vojvoda,xk KVX,DF,Como,29,1995,8.0,1,4,1,25.0,0.50,0.13,0.25,1.00,0,0,Matches,be2706c0
606,Stefan de Vrij,nl NED,DF,Inter,32,1992,19.2,3,13,3,23.1,0.68,0.16,0.23,1.00,0,0,Matches,d0d8dd44
607,Kyle Walker,eng ENG,DF,Milan,34,1990,7.3,0,2,0,0.0,0.27,0.00,0.00,,0,0,Matches,86dd77d1
608,Sebastian Walukiewicz,pl POL,DF,Torino,24,2000,18.5,0,6,1,16.7,0.33,0.05,0.00,0.00,0,0,Matches,217875a4
609,Sebastian Walukiewicz,pl POL,DF,Empoli,24,2000,2.0,0,0,0,,0.00,0.00,,,0,0,Matches,217875a4
610,Timothy Weah,us USA,MFDF,Juventus,24,2000,18.2,5,21,9,42.9,1.15,0.49,0.24,0.56,0,0,Matches,8eec784d
611,Mateusz Wieteska,pl POL,DF,Cagliari,27,1997,2.0,0,1,0,0.0,0.49,0.00,0.00,,0,0,Matches,3ecc8c5f
612,John Yeboah,ec ECU,FWMF,Venezia,24,2000,13.6,1,30,10,33.3,2.20,0.73,0.03,0.10,0,0,Matches,8dfdc6c3
613,Kenan Yıldız,tr TUR,MF,Juventus,19,2005,26.7,7,61,23,37.7,2.29,0.86,0.11,0.30,0,0,Matches,d8cda243
614,Mattia Zaccagni,it ITA,MFFW,Lazio,29,1995,29.8,8,48,17,35.4,1.61,0.57,0.17,0.47,2,2,Matches,d85c238b
615,Nicola Zalewski,pl POL,MF,Inter,22,2002,4.8,1,5,3,60.0,1.03,0.62,0.20,0.33,0,0,Matches,45191c29
616,Nicola Zalewski,pl POL,MF,Roma,22,2002,5.9,0,5,0,0.0,0.84,0.00,0.00,,0,0,Matches,45191c29
617,Francesco Zampano,it ITA,MF,Venezia,30,1993,18.2,1,7,4,57.1,0.38,0.22,0.14,0.25,0,0,Matches,8e45910b
618,Nicolò Zaniolo,it ITA,FWMF,Fiorentina,25,1999,3.8,0,9,4,44.4,2.36,1.05,0.00,0.00,0,0,Matches,9907b1c8
619,Nicolò Zaniolo,it ITA,FWMF,Atalanta,25,1999,4.0,2,11,4,36.4,2.78,1.01,0.18,0.50,0,0,Matches,9907b1c8
620,Alessandro Zanoli,it ITA,MF,Genoa,23,2000,19.0,1,11,3,27.3,0.58,0.16,0.09,0.33,0,0,Matches,3b12b11f
621,Duván Zapata,co COL,FW,Torino,33,1991,6.5,3,21,10,47.6,3.22,1.53,0.14,0.30,0,0,Matches,d3de9af0
622,Gabriele Zappa,it ITA,DF,Cagliari,24,1999,34.0,2,11,5,45.5,0.32,0.15,0.18,0.40,0,0,Matches,ca3db240
623,Davide Zappacosta,it ITA,MF,Atalanta,32,1992,23.0,4,39,12,30.8,1.70,0.52,0.10,0.33,0,0,Matches,7fe90ccd
624,Oier Zarraga,es ESP,MF,Udinese,25,1999,10.0,1,6,1,16.7,0.60,0.10,0.17,1.00,0,0,Matches,968a1c2f
625,Jordan Zemura,zw ZIM,MFDF,Udinese,24,1999,15.7,1,14,3,21.4,0.89,0.19,0.07,0.33,0,0,Matches,e8271ad9
626,Alessio Zerbin,it ITA,FWMF,Napoli,25,1999,0.0,0,0,0,,0.00,0.00,,,0,0,Matches,d19ef4ef
627,Alessio Zerbin,it ITA,MF,Venezia,25,1999,16.9,1,16,6,37.5,0.95,0.36,0.06,0.17,0,0,Matches,d19ef4ef
628,Kevin Zeroli,it ITA,MF,Monza,19,2005,4.4,0,6,1,16.7,1.37,0.23,0.00,0.00,0,0,Matches,7d6d4395
629,Kevin Zeroli,it ITA,MF,Milan,19,2005,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,7d6d4395
630,Piotr Zieliński,pl POL,MF,Inter,30,1994,10.9,2,17,6,35.3,1.56,0.55,0.12,0.33,2,2,Matches,a5296e55
631,Nadir Zortea,it ITA,MF,Cagliari,25,1999,30.1,6,32,10,31.3,1.06,0.33,0.19,0.60,0,0,Matches,82598b71
632,Szymon Żurkowski,pl POL,MF,Empoli,26,1997,1.2,0,2,0,0.0,1.70,0.00,0.00,,0,0,Matches,4e1d5e59
633,Milan Đurić,ba BIH,FW,Monza,34,1990,14.1,4,23,10,43.5,1.63,0.71,0.17,0.40,0,0,Matches,405f6586
634,Milan Đurić,ba BIH,FW,Parma,34,1990,3.0,1,5,1,20.0,1.68,0.34,0.20,1.00,0,0,Matches,405f6586


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">FBref.com</a>: <a href="https://fbref.com/en/comps/11/2024-2025/shooting/2024-2025-Serie-A-M-Stats?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats_shooting">View Original Table</a><br>Generated 8/25/2026.
