--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
504,Radja Nainggolan,be BEL,MF,Cagliari,32,1988,22,1841,84,53.8,20.5,22,84,15,0,,0,0.91,18,24,-6,-0.29,+0.28,Matches,1f9328da
505,Radja Nainggolan,be BEL,FWMF,Inter,32,1988,4,46,12,1.3,0.5,0,,0,4,12,1,2.50,4,0,+4,+7.83,+6.49,Matches,1f9328da
506,Nahitan Nández,uy URU,MF,Cagliari,24,1995,32,2737,86,80.0,30.4,31,88,26,1,23,0,1.06,36,49,-13,-0.43,-0.03,Matches,95facda1
507,Angelo Ndrecka,al ALB,DF,Lazio,18,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,fcd20025
508,Ilija Nestorovski,mk MKD,FW,Udinese,30,1990,22,701,32,20.5,7.8,4,78,2,18,22,8,0.95,11,10,+1,+0.13,+0.69,Matches,b1236c63
509,Hans Nicolussi Caviglia,it ITA,MF,Juventus,20,2000,0,,,,,0,,0,0,,1,,,,,,,Matches,b136c945
510,Hans Nicolussi Caviglia,it ITA,MF,Parma,20,2000,0,,,,,0,,0,0,,7,,,,,,,Matches,b136c945
511,Nicolas Nkoulou,cm CMR,DF,Torino,30,1990,18,1358,75,39.7,15.1,16,83,13,2,19,14,0.83,20,30,-10,-0.66,-0.27,Matches,93cf32a8
512,Mattia Novella,it ITA,DF,Lazio,19,2001,0,,,,,0,,0,0,,2,,,,,,,Matches,ef33b8e2
513,Bram Nuytinck,nl NED,DF,Udinese,30,1990,20,1641,82,48.0,18.2,19,86,15,1,13,4,1.65,24,19,+5,+0.27,+1.34,Matches,e33f36d5
514,Simeon Nwankwo,ng NGA,FW,Crotone,28,1992,38,2943,77,86.1,32.7,31,89,26,7,26,0,0.61,38,73,-35,-1.07,+1.19,Matches,80dbbd10
515,M'Bala Nzola,ao ANG,FW,Spezia,23,1996,25,1896,76,55.4,21.1,21,85,14,4,26,0,1.08,31,38,-7,-0.33,+0.44,Matches,a4948e67
516,Pedro Obiang,gq EQG,MF,Sassuolo,28,1992,33,1469,45,43.0,16.3,16,73,5,17,17,4,1.61,24,27,-3,-0.18,-0.69,Matches,ba1e04b3
517,Brian Oddei,it ITA,FW,Sassuolo,17,2002,5,45,9,1.3,0.5,0,,0,5,9,16,0.60,4,3,+1,+2.00,+1.81,Matches,97e8ea97
518,Stefano Okaka,it ITA,FW,Udinese,30,1989,22,1489,68,43.5,16.5,17,80,9,5,26,4,0.82,20,25,-5,-0.30,+0.21,Matches,601ef102
519,Christian Oliva,uy URU,MF,Cagliari,24,1996,10,388,39,11.3,4.3,3,84,1,7,20,10,0.80,4,5,-1,-0.23,+0.21,Matches,d3b888e3
520,Maximiliano Olivera,uy URU,DF,Fiorentina,28,1992,2,91,46,2.7,1.0,1,90,1,1,1,15,2.00,0,0,0,0.00,+0.32,Matches,32a33c68
521,Robin Olsen,se SWE,GK,Roma,30,1990,0,,,,,0,,0,0,,1,,,,,,,Matches,e7ee38c3
522,Jérôme Onguéné,cm CMR,DF,Genoa,22,1997,4,181,45,5.3,2.0,1,90,1,3,30,11,1.00,3,6,-3,-1.49,-1.27,Matches,e81f0356
523,Franco Orlando Vezzoni,it ITA,MF,Inter,18,2001,0,,,,,0,,0,0,,3,,,,,,,Matches,3e25da13
524,Riccardo Orsolini,it ITA,MF,Bologna,23,1997,34,1755,52,51.3,19.5,21,71,5,13,20,0,1.15,28,31,-3,-0.15,+0.44,Matches,e14ec482
525,Victor Osimhen,ng NGA,FW,Napoli,21,1998,24,1573,66,46.0,17.5,16,83,6,8,31,1,2.13,44,19,+25,+1.43,+0.46,Matches,8c90fd7a
526,Yordan Osorio,ve VEN,DF,Parma,26,1994,23,1809,79,52.9,20.1,21,84,16,2,26,4,0.52,22,42,-20,-1.00,+0.35,Matches,4d17df3e
527,David Ospina,co COL,GK,Napoli,31,1988,16,1440,90,42.1,16.0,16,90,16,0,,17,2.06,33,12,+21,+1.31,+0.22,Matches,82b1198a
528,Adam Ounas,dz ALG,MF,Cagliari,23,1996,7,308,44,9.0,3.4,3,82,0,4,16,1,1.43,5,3,+2,+0.58,+1.10,Matches,ed90babd
529,Adam Ounas,dz ALG,FW,Crotone,23,1996,15,1199,80,35.1,13.3,15,80,4,0,,1,0.73,17,29,-12,-0.90,+0.52,Matches,ed90babd
530,Thomas Ouwejan,nl NED,MF,Udinese,23,1996,15,413,28,12.1,4.6,3,74,1,12,16,14,0.33,5,12,-7,-1.53,-1.26,Matches,36d9dabe
531,Daniele Padelli,it ITA,GK,Inter,34,1985,1,45,45,1.3,0.5,0,,0,1,45,32,3.00,3,1,+2,+4.00,+2.61,Matches,cf1c23d8
532,Mattia Pagliuca,it ITA,FW,Bologna,18,2002,1,13,13,0.4,0.1,0,,0,1,13,4,0.00,0,0,0,0.00,+0.37,Matches,ad84294f
533,Marko Pajač,hr CRO,DFMF,Cagliari,27,1993,0,,,,,0,,0,0,,3,,,,,,,Matches,5df4ef30
534,Rodrigo Palacio,ar ARG,FW,Bologna,38,1982,36,2502,70,73.2,27.8,28,85,15,8,14,1,1.11,39,53,-14,-0.50,-0.50,Matches,8d8178ac
535,Alberto Paleari,it ITA,GK,Genoa,27,1992,3,206,69,6.0,2.3,2,90,2,1,26,27,1.33,3,3,0,0.00,+0.31,Matches,94a3606c
536,Antonio Palumbo,it ITA,MF,Sampdoria,23,1996,1,7,7,0.2,0.1,0,,0,1,7,0,3.00,0,0,0,0.00,+0.05,Matches,33e98344
537,Martin Palumbo,no NOR,MF,Udinese,18,2002,3,63,21,1.8,0.7,1,55,0,2,4,15,0.00,0,2,-2,-2.86,-2.48,Matches,f8d41a8c
538,Simone Panada,it ITA,MF,Atalanta,18,2002,0,,,,,0,,0,0,,1,,,,,,,Matches,8dbb063f
539,Goran Pandev,mk MKD,FWMF,Genoa,37,1983,29,1404,48,41.1,15.6,15,68,2,14,27,2,1.10,20,25,-5,-0.32,-0.05,Matches,d711d04f
540,Ivor Pandur,hr CRO,GK,Hellas Verona,20,2000,4,332,83,9.7,3.7,4,83,3,0,,34,0.75,4,6,-2,-0.54,-0.54,Matches,457cb02f
541,Francesco Paolo Cusumano,it ITA,DF,Cagliari,19,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,b5e9854b
542,Lucas Paquetá,br BRA,FWMF,Milan,22,1997,0,,,,,0,,0,0,,2,,,,,,,Matches,9b6f7fd5
543,Vittorio Parigini,it ITA,FWMF,Genoa,24,1996,4,56,14,1.6,0.6,0,,0,4,14,3,0.25,1,0,+1,+1.61,+1.93,Matches,75efed2e
544,Marco Parolo,it ITA,MFDF,Lazio,35,1985,18,653,36,19.1,7.3,7,62,2,11,20,17,1.94,8,14,-6,-0.83,-1.22,Matches,ed5886d2
545,Mario Pašalić,hr CRO,MF,Atalanta,25,1995,25,1122,45,32.8,12.5,10,76,5,15,24,2,2.08,28,22,+6,+0.48,-0.97,Matches,e599253a
546,Christian Pastina,it ITA,DF,Benevento,19,2001,3,121,40,3.5,1.3,0,,0,3,40,30,0.33,2,5,-3,-2.23,-1.36,Matches,38bf62b5
547,Javier Pastore,ar ARG,MF,Roma,31,1989,5,82,16,2.4,0.9,0,,0,5,16,14,1.40,5,1,+4,+4.39,+4.23,Matches,881ef58c
548,Patric,es ESP,DF,Lazio,27,1993,25,1595,64,46.6,17.7,18,79,9,7,24,9,1.84,25,28,-3,-0.17,-0.61,Matches,f7223718
549,Leonardo Pavoletti,it ITA,FW,Cagliari,31,1988,33,1584,48,46.3,17.6,17,81,5,16,13,4,1.06,24,21,+3,+0.17,+1.10,Matches,d37b0350
550,Nehuén Paz,ar ARG,DF,Bologna,27,1993,6,363,61,10.6,4.0,3,87,2,3,34,11,0.67,5,6,-1,-0.25,+0.13,Matches,42b1a58a
551,Pedro,es ESP,MF,Roma,33,1987,27,1591,59,46.5,17.7,20,71,5,7,24,1,1.63,30,26,+4,+0.23,-0.07,Matches,3ca7254a
552,João Pedro,it ITA,FWMF,Cagliari,28,1992,37,3253,88,95.1,36.1,37,88,28,0,,1,0.97,41,55,-14,-0.39,+0.69,Matches,81255c03
553,Daouda Peeters,be BEL,MF,Juventus,21,1999,0,,,,,0,,0,0,,8,,,,,,,Matches,e83f8ebb
554,Gianluca Pegolo,it ITA,GK,Sassuolo,39,1981,1,90,90,2.6,1.0,1,90,1,0,,34,1.00,0,0,0,0.00,-0.22,Matches,f058ed1f
555,Graziano Pellè,it ITA,FW,Parma,35,1985,13,614,47,18.0,6.8,6,77,3,7,22,1,0.31,11,16,-5,-0.73,+0.52,Matches,9654d8de
556,Lorenzo Pellegrini,it ITA,MF,Roma,24,1996,34,2598,76,76.0,28.9,30,84,15,4,21,0,1.79,53,40,+13,+0.45,+0.78,Matches,4a5a45c7
557,Luca Pellegrini,it ITA,MFDF,Genoa,21,1999,11,639,58,18.7,7.1,7,73,3,4,31,3,0.36,5,15,-10,-1.41,-1.38,Matches,3b61c9ec
558,Federico Peluso,it ITA,DF,Sassuolo,36,1984,7,207,30,6.1,2.3,2,90,2,5,5,30,2.00,5,5,0,0.00,-0.22,Matches,4f2908e5
559,Andreas Pereira,br BRA,MFFW,Lazio,24,1996,26,543,21,15.9,6.0,3,62,1,23,16,5,1.65,9,9,0,0.00,-0.19,Matches,6639e500
560,Gabriel Pereira,br BRA,GK,Lazio,18,2002,0,,,,,0,,0,0,,5,,,,,,,Matches,e031439d
561,Pedro Pereira,pt POR,MF,Crotone,22,1998,35,2549,73,74.5,28.3,29,80,15,6,39,1,0.66,34,62,-28,-0.99,+0.97,Matches,c77be0cf
562,Gastón Pereiro,uy URU,MF,Cagliari,25,1995,15,272,18,8.0,3.0,2,56,0,13,12,9,0.33,6,5,+1,+0.33,+0.82,Matches,7ec7738e
563,Bruno Peres,br BRA,MF,Roma,30,1990,30,1427,48,41.7,15.9,14,77,8,16,22,6,1.70,28,22,+6,+0.38,+0.20,Matches,852351df
564,Roberto Pereyra,ar ARG,MFFW,Udinese,29,1991,34,2925,86,85.5,32.5,34,86,23,0,,0,1.09,36,49,-13,-0.40,+0.15,Matches,75f2c59f
565,Carles Pérez,es ESP,MFFW,Roma,22,1998,21,773,37,22.6,8.6,6,87,4,15,17,11,1.67,13,16,-3,-0.35,-0.79,Matches,a8f21b9f
566,Mattia Perin,it ITA,GK,Genoa,27,1992,32,2879,90,84.2,32.0,32,90,31,0,,2,1.19,41,44,-3,-0.09,+1.24,Matches,4c62d0c8
567,Ivan Perišić,hr CRO,MF,Inter,31,1989,32,1795,56,52.5,19.9,20,75,4,12,24,4,2.28,46,21,+25,+1.25,-0.35,Matches,6fe90922
568,Matteo Pessina,it ITA,MF,Atalanta,23,1997,28,1645,59,48.1,18.3,21,69,5,7,27,5,2.29,43,21,+22,+1.20,+0.14,Matches,780e3631
569,Andrea Petagna,it ITA,FW,Napoli,25,1995,26,964,37,28.2,10.7,9,72,2,17,19,5,1.92,22,14,+8,+0.75,-0.61,Matches,03f946ed
570,Jacopo Petriccione,it ITA,MF,Crotone,25,1995,20,958,48,28.0,10.6,11,75,2,9,14,14,0.80,13,25,-12,-1.13,+0.15,Matches,909bce7f
571,Jens Petter Hauge,no NOR,MF,Milan,20,1999,18,532,30,15.6,5.9,3,72,0,15,21,17,1.94,16,7,+9,+1.52,+0.77,Matches,12c35abe
572,Germán Pezzella,ar ARG,DF,Fiorentina,29,1991,32,2743,86,80.2,30.5,32,86,27,0,,2,1.09,40,48,-8,-0.26,+0.27,Matches,8c725b43
573,Giuseppe Pezzella,it ITA,DF,Parma,22,1997,24,1828,76,53.5,20.3,21,82,11,3,35,3,0.58,27,37,-10,-0.49,+1.43,Matches,149c5f5d
574,Edoardo Piana,it ITA,GK,Udinese,16,2003,0,,,,,0,,0,0,,1,,,,,,,Matches,5585dc1e
575,Cristiano Piccini,it ITA,DF,Atalanta,27,1992,1,59,59,1.7,0.7,0,,0,1,59,2,1.00,0,0,0,0.00,-1.15,Matches,32c0491f
576,Stefano Piccinini,it ITA,DF,Sassuolo,17,2002,0,,,,,0,,0,0,,3,,,,,,,Matches,6010ba04
577,Roberto Piccoli,it ITA,FW,Spezia,19,2001,20,703,35,20.6,7.8,8,63,1,12,17,12,0.60,10,16,-6,-0.77,-0.30,Matches,1cadaf34
578,Niccolò Pietra,it ITA,MF,Spezia,16,2003,0,,,,,0,,0,0,,1,,,,,,,Matches,cab36106
579,Andrea Pinamonti,it ITA,FW,Inter,21,1999,8,169,21,4.9,1.9,1,64,0,7,15,20,2.75,9,0,+9,+4.79,+3.55,Matches,08aa9cd1
580,Simone Pinna,it ITA,DF,Cagliari,22,1997,0,,,,,0,,0,0,,9,,,,,,,Matches,6523afa4
581,Carlo Pinsoglio,it ITA,GK,Juventus,30,1990,1,23,23,0.7,0.3,0,,0,1,23,34,3.00,2,2,0,0.00,-1.03,Matches,f6a06749
582,Lorenzo Pirola,it ITA,DF,Inter,18,2002,0,,,,,0,,0,0,,2,,,,,,,Matches,caec77da
583,Fabio Pisacane,it ITA,DF,Cagliari,34,1986,5,228,46,6.7,2.5,2,84,1,3,20,11,0.80,1,4,-3,-1.18,-0.82,Matches,56400c01
584,Marko Pjaca,hr CRO,FWMF,Genoa,25,1995,35,1418,41,41.5,15.8,15,66,3,20,22,0,1.09,20,29,-9,-0.57,-0.48,Matches,2c38b327
585,Tommaso Pobega,it ITA,MF,Spezia,21,1999,20,1229,61,35.9,13.7,17,68,1,3,26,12,1.35,21,21,0,0.00,+0.82,Matches,55a1cac2
586,Suf Podgoreanu,il ISR,MF,Roma,18,2002,0,,,,,0,,0,0,,9,,,,,,,Matches,d697a2d0
587,Andrea Poli,it ITA,MF,Bologna,30,1989,18,383,21,11.2,4.3,4,55,0,14,12,13,1.28,10,9,+1,+0.23,+0.68,Matches,b3fd7075
588,Matteo Politano,it ITA,MF,Napoli,26,1993,37,1908,52,55.8,21.2,22,72,4,15,22,1,2.00,49,26,+23,+1.08,-0.22,Matches,5e861944
589,Fabio Ponsi,it ITA,DF,Fiorentina,19,2001,0,,,,,0,,0,0,,5,,,,,,,Matches,9a65d70e
590,Manolo Portanova,it ITA,FWMF,Genoa,20,2000,3,66,22,1.9,0.7,0,,0,3,22,10,1.00,2,1,+1,+1.36,+1.69,Matches,c8c0dccd
591,Manolo Portanova,it ITA,MF,Juventus,20,2000,2,70,35,2.0,0.8,1,55,0,1,15,14,2.00,2,1,+1,+1.29,+0.26,Matches,c8c0dccd
592,Nik Prelec,si SVN,FW,Sampdoria,19,2001,0,,,,,0,,0,0,,4,,,,,,,Matches,3fecdc45
593,Sebastian Prödl,at AUT,DFMF,Udinese,33,1987,0,,,,,0,,0,0,,3,,,,,,,Matches,f5e6d08d
594,Ivan Provedel,it ITA,GK,Spezia,26,1994,29,2610,90,76.3,29.0,29,90,29,0,,2,0.97,38,55,-17,-0.59,-0.25,Matches,277da414
595,Ruben Providence,ht HAI,MF,Roma,19,2001,0,,,,,0,,0,0,,9,,,,,,,Matches,26bab383
596,Erick Pulgar,cl CHI,MF,Fiorentina,26,1994,31,2002,65,58.5,22.2,21,85,16,10,23,3,1.13,28,30,-2,-0.09,+0.54,Matches,4611e028
597,Ignacio Pussetto,ar ARG,FW,Udinese,24,1995,11,754,69,22.0,8.4,9,77,4,2,30,0,1.36,11,10,+1,+0.12,+0.69,Matches,62437b4f
598,Fabio Quagliarella,it ITA,FW,Sampdoria,37,1983,33,2204,67,64.4,24.5,25,80,8,8,24,4,1.21,35,32,+3,+0.12,+0.49,Matches,ee4f2f3b
599,Simone Rabbi,it ITA,FW,Bologna,18,2001,4,35,9,1.0,0.4,0,,0,4,9,9,0.50,1,1,0,0.00,+0.37,Matches,3688af6c
600,Adrien Rabiot,fr FRA,MF,Juventus,25,1995,34,2313,68,67.6,25.7,25,84,18,9,24,1,2.03,49,28,+21,+0.82,-0.65,Matches,8794e251
601,Ivan Radovanović,rs SRB,DFMF,Genoa,31,1988,33,2232,68,65.3,24.8,24,85,19,9,23,4,1.18,29,33,-4,-0.16,+0.37,Matches,023937a9
602,Ionuț Radu,ro ROU,GK,Inter,23,1997,2,135,68,3.9,1.5,1,90,1,1,45,33,3.00,5,1,+4,+2.67,+1.30,Matches,67f649be
603,Reinaldo Radu,ro ROU,DF,Parma,18,2002,0,,,,,0,,0,0,,3,,,,,,,Matches,fc2248f6
604,Ștefan Radu,ro ROU,DF,Lazio,33,1986,31,2458,79,71.9,27.3,30,81,19,1,14,0,1.90,47,36,+11,+0.40,+0.87,Matches,53de807a
605,Boris Radunović,rs SRB,GK,Atalanta,24,1996,0,,,,,0,,0,0,,2,,,,,,,Matches,0dfce079
606,Rafael,br BRA,GK,Spezia,38,1982,3,207,69,6.1,2.3,2,90,2,1,27,11,1.33,3,5,-2,-0.87,-0.37,Matches,dd06d56c
607,Hamza Rafia,tn TUN,MF,Juventus,21,1999,0,,,,,0,,0,0,,3,,,,,,,Matches,6b587d3d
608,Antonio Raimondo,it ITA,FW,Bologna,16,2004,1,1,1,0.0,0.0,0,,0,1,1,0,1.00,0,0,0,0.00,+0.37,Matches,ce1a6c7e
609,Gastón Ramírez,uy URU,FWMF,Sampdoria,29,1990,25,969,39,28.3,10.8,10,62,1,15,23,10,1.24,16,18,-2,-0.19,-0.19,Matches,2c851997
610,Aaron Ramsey,wls WAL,MF,Juventus,29,1990,22,1089,50,31.8,12.1,13,67,1,9,24,8,2.18,31,11,+20,+1.65,+0.92,Matches,ef619b0b
611,Antonio Ranieri,it ITA,MF,Crotone,17,2003,0,,,,,0,,0,0,,4,,,,,,,Matches,a3625bc8
612,Andrea Ranocchia,it ITA,DF,Inter,32,1988,8,703,88,20.6,7.8,8,88,7,0,,29,2.75,24,7,+17,+2.18,+0.95,Matches,539230cf
613,Filippo Ranocchia,it ITA,MF,Juventus,19,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,d9ebed1c
614,Giacomo Raspadori,it ITA,FW,Sassuolo,20,2000,27,1232,46,36.0,13.7,13,74,4,14,19,8,1.56,23,16,+7,+0.51,+0.47,Matches,6e058f06
615,Nicola Rauti,it ITA,FW,Torino,20,2000,0,,,,,0,,0,0,,1,,,,,,,Matches,f1d5e1f9
616,Federico Ravaglia,it ITA,GK,Bologna,20,1999,4,360,90,10.5,4.0,4,90,4,0,,18,0.25,3,10,-7,-1.75,-1.54,Matches,6662d731
617,Nicola Ravaglia,it ITA,GK,Sampdoria,31,1988,0,,,,,0,,0,0,,34,,,,,,,Matches,d7a35008
618,Ante Rebić,hr CRO,MFFW,Milan,26,1993,27,1776,66,51.9,19.7,20,79,10,7,27,0,2.00,44,18,+26,+1.32,+0.93,Matches,536cebe5
619,Arkadiusz Reca,pl POL,MF,Crotone,25,1995,30,2313,77,67.6,25.7,28,81,20,2,23,0,0.50,32,57,-25,-0.97,+0.82,Matches,6213fd82
620,Vasco Regini,it ITA,DF,Sampdoria,29,1990,3,88,29,2.6,1.0,1,70,0,2,9,35,2.00,1,2,-1,-1.02,-1.00,Matches,339c6ed4
621,Pepe Reina,es ESP,GK,Lazio,37,1982,29,2610,90,76.3,29.0,29,90,29,0,,9,1.97,53,41,+12,+0.41,+1.08,Matches,e358587b
622,Bryan Reynolds,us USA,MFDF,Roma,19,2001,5,283,57,8.3,3.1,3,69,0,2,38,8,1.40,5,2,+3,+0.95,+0.75,Matches,2306bf5c
623,Franck Ribéry,fr FRA,FW,Fiorentina,37,1983,29,2149,74,62.8,23.9,28,76,5,1,33,1,1.00,30,32,-2,-0.08,+0.62,Matches,f61c7c4e
624,Federico Ricci,it ITA,FWMF,Sassuolo,26,1994,1,4,4,0.1,0.0,0,,0,1,4,4,3.00,0,0,0,0.00,-0.21,Matches,524eb8c5
625,Giacomo Ricci,it ITA,DFMF,Parma,23,1996,3,67,22,2.0,0.7,0,,0,3,22,9,0.33,0,3,-3,-4.03,-2.93,Matches,cfb38237
626,Matteo Ricci,it ITA,MF,Spezia,26,1994,29,2229,77,65.2,24.8,26,83,18,3,25,3,1.03,28,51,-23,-0.93,-1.16,Matches,3cf7dc7e
627,Jacopo Ricco,it ITA,GK,Fiorentina,17,2003,0,,,,,0,,0,0,,4,,,,,,,Matches,867157f1
628,Alessandro Rigo,it ITA,MF,Udinese,18,2002,0,,,,,0,,0,0,,5,,,,,,,Matches,3515855b
629,Filippo Rinaldi,it ITA,GK,Parma,17,2002,0,,,,,0,,0,0,,10,,,,,,,Matches,49124fc6
630,Tomás Rincón,ve VEN,MF,Torino,32,1988,36,2846,79,83.2,31.6,33,83,16,3,33,0,1.00,42,56,-14,-0.44,+0.34,Matches,f1cfc209
631,Andrea Rispoli,it ITA,MF,Crotone,31,1988,19,652,34,19.1,7.2,5,64,1,14,24,13,0.26,5,25,-20,-2.76,-1.88,Matches,39ee6cb6
632,Emmanuel Rivière,fr FRA,FW,Crotone,30,1990,21,640,30,18.7,7.1,7,62,0,14,15,10,0.48,13,18,-5,-0.70,+0.66,Matches,2bae5658
633,Emil Roback,se SWE,FW,Milan,17,2003,0,,,,,0,,0,0,,3,,,,,,,Matches,e259e07f
634,Kaique Rocha,br BRA,DF,Sampdoria,19,2001,0,,,,,0,,0,0,,18,,,,,,,Matches,b31d385e
635,Ricardo Rodríguez,ch SUI,DFMF,Torino,27,1992,16,1238,77,36.2,13.8,15,80,6,1,37,18,0.81,21,31,-10,-0.73,-0.36,Matches,7f78ad23
636,Marko Rog,hr CRO,MF,Cagliari,25,1995,14,1165,83,34.1,12.9,14,83,10,0,,0,1.00,18,24,-6,-0.46,-0.06,Matches,b6b2b820
637,Rogério,br BRA,DF,Sassuolo,22,1998,28,1877,67,54.9,20.9,21,83,16,7,19,6,1.54,30,29,+1,+0.05,-0.36,Matches,10e7f486
638,Luis Rojas,cl CHI,MF,Crotone,18,2002,7,104,15,3.0,1.2,0,,0,7,15,26,0.57,2,2,0,0.00,+1.28,Matches,11e0904f
639,Alessio Romagnoli,it ITA,DF,Milan,25,1995,22,1907,87,55.8,21.2,21,90,21,1,17,7,2.09,41,25,+16,+0.76,-0.26,Matches,3ead85f9
640,Cristian Romero,ar ARG,DF,Atalanta,22,1998,31,2545,82,74.4,28.3,29,85,24,2,41,3,2.19,70,35,+35,+1.24,+0.41,Matches,a3d94a58
641,Cristiano Ronaldo,pt POR,FW,Juventus,35,1985,33,2802,85,81.9,31.1,31,89,28,2,29,1,2.18,64,29,+35,+1.12,+0.54,Matches,dea698d9
642,Marten de Roon,nl NED,MF,Atalanta,29,1991,35,3021,86,88.3,33.6,33,89,31,2,40,0,2.03,78,42,+36,+1.07,-0.51,Matches,2a1beb34
643,Antonio Rosati,it ITA,GK,Torino,37,1983,0,,,,,0,,0,0,,20,,,,,,,Matches,28a15394
644,Antonio Rosati,it ITA,GK,Fiorentina,37,1983,0,,,,,0,,0,0,,15,,,,,,,Matches,28a15394
645,Francesco Rossi,it ITA,GK,Atalanta,29,1991,0,,,,,0,,0,0,,38,,,,,,,Matches,7b5f516f
646,Nicolò Rovella,it ITA,MF,Genoa,18,2001,20,1187,59,34.7,13.2,12,81,6,8,26,16,1.00,14,23,-9,-0.68,-0.60,Matches,e58cbfd5
647,Amir Rrahmani,xk KVX,DF,Napoli,26,1994,16,1094,68,32.0,12.2,12,86,11,4,15,16,2.19,30,15,+15,+1.23,+0.07,Matches,4b3e1a38
648,Kevin Rüegg,ch SUI,MF,Hellas Verona,21,1998,7,205,29,6.0,2.3,1,69,0,6,23,18,0.86,2,3,-1,-0.44,-0.41,Matches,90573602
649,Dion Ruffo Luci,it ITA,MF,Bologna,19,2001,0,,,,,0,,0,0,,3,,,,,,,Matches,f239e6dd
650,Daniele Rugani,it ITA,DF,Juventus,26,1994,0,,,,,0,,0,0,,2,,,,,,,Matches,14b8fcdf
651,Daniele Rugani,it ITA,DF,Cagliari,26,1994,16,1001,63,29.3,11.1,12,82,7,4,4,2,1.25,8,17,-9,-0.81,-0.55,Matches,14b8fcdf
652,Matteo Ruggeri,it ITA,MF,Atalanta,18,2002,6,208,35,6.1,2.3,3,60,0,3,10,24,1.33,4,5,-1,-0.43,-1.67,Matches,ae9898c5
653,Mário Rui,pt POR,DF,Napoli,29,1991,27,1669,62,48.8,18.5,17,86,12,10,20,10,1.89,42,20,+22,+1.19,0.00,Matches,0b5a292a
654,Fabián Ruiz Peña,es ESP,MF,Napoli,24,1996,33,2569,78,75.1,28.5,29,86,18,4,17,1,2.06,65,32,+33,+1.16,-0.11,Matches,c0c7ff58
655,Matteo Saccani,it ITA,DF,Sassuolo,19,2001,0,,,,,0,,0,0,,2,,,,,,,Matches,7ff7c307
656,Alexis Saelemaekers,be BEL,MF,Milan,21,1999,32,2016,63,58.9,22.4,27,70,3,5,28,0,2.16,42,25,+17,+0.76,-0.27,Matches,ee251371
657,Jacopo Sala,it ITA,DF,Spezia,28,1991,6,375,63,11.0,4.2,4,71,1,2,45,3,0.50,5,15,-10,-2.40,-2.10,Matches,da5a981b
658,Eddie Salcedo,it ITA,MFFW,Hellas Verona,18,2001,21,755,36,22.1,8.4,7,65,1,14,21,12,0.86,11,10,+1,+0.12,+0.22,Matches,0489bb30
659,Luigi Samele,it ITA,FW,Sassuolo,18,2002,0,,,,,0,,0,0,,1,,,,,,,Matches,548fea2f
660,Antonio Sanabria,py PAR,FW,Torino,24,1996,14,978,70,28.6,10.9,12,78,4,2,23,1,1.21,13,14,-1,-0.09,+0.57,Matches,0a447501
661,Alexis Sánchez,cl CHI,FW,Inter,31,1988,30,1146,38,33.5,12.7,12,72,2,18,15,2,2.47,37,13,+24,+1.88,+0.70,Matches,2c0f8e9e
662,Alex Sandro,br BRA,DFMF,Juventus,29,1991,26,1858,71,54.3,20.6,20,86,15,6,23,1,2.23,49,21,+28,+1.36,+0.72,Matches,0d82903c
663,Siriki Sanogo,ci CIV,FW,Benevento,18,2001,1,10,10,0.3,0.1,0,,0,1,10,6,1.00,0,0,0,0.00,+0.92,Matches,ff120e44
664,Nicola Sansone,it ITA,MF,Bologna,28,1991,26,1169,45,34.2,13.0,11,71,1,15,26,1,1.23,16,15,+1,+0.08,+0.68,Matches,7eb97a8e
665,Federico Santander,py PAR,FW,Bologna,29,1991,4,37,9,1.1,0.4,0,,0,4,9,1,0.75,1,1,0,0.00,+0.37,Matches,df85d472
666,Davide Santon,it ITA,MFDF,Roma,29,1991,10,586,59,17.1,6.5,7,70,2,3,32,15,1.40,13,12,+1,+0.15,-0.13,Matches,88c89891
667,Samir Santos,br BRA,DF,Udinese,25,1994,30,2216,74,64.8,24.6,24,88,20,6,18,6,0.93,25,42,-17,-0.69,-0.77,Matches,92b4758e
668,Riccardo Saponara,it ITA,FWMF,Fiorentina,28,1991,2,52,26,1.5,0.6,0,,0,2,26,12,0.00,0,1,-1,-1.73,-1.44,Matches,3bb7af3b
669,Riccardo Saponara,it ITA,FWMF,Spezia,28,1991,9,389,43,11.4,4.3,5,69,2,4,11,3,1.33,8,7,+1,+0.23,+0.85,Matches,3bb7af3b
670,Martin Satriano,uy URU,FW,Inter,19,2001,0,,,,,0,,0,0,,3,,,,,,,Matches,86383d0e
671,Marco Sau,it ITA,MFFW,Benevento,32,1987,24,785,33,23.0,8.7,9,59,1,15,17,6,0.96,7,25,-18,-2.06,-1.48,Matches,1ad1f50d
672,Razvan Sava,ro ROU,GK,Torino,18,2002,0,,,,,0,,0,0,,3,,,,,,,Matches,41efbd34
673,Giorgio Scalvini,it ITA,DF,Atalanta,16,2003,0,,,,,0,,0,0,,2,,,,,,,Matches,1e9aa637
674,Gianluca Scamacca,it ITA,FW,Genoa,21,1999,26,1352,52,39.5,15.0,13,78,4,13,26,5,0.88,20,23,-3,-0.20,+0.15,Matches,8790f988
