--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
507,Daniel Ndulue,it ITA,FW,Genoa,18,2007,0,,,,,0,,0,0,,1,,,,,,,Matches,58337664
508,Victor Nelsson,dk DEN,DF,Hellas Verona,26,1998,38,3315,87,96.9,36.8,37,89,35,1,13,0,0.55,22,59,-37,-1.00,-1.86,Matches,e53b5534
509,David Neres,br BRA,FWMF,Napoli,28,1997,16,922,58,27.0,10.2,10,77,1,6,26,1,2.00,16,7,+9,+0.88,+0.41,Matches,4f1e6a0b
510,Oumar Ngom,mr MTN,MF,Lecce,21,2004,15,842,56,24.6,9.4,10,74,5,5,20,4,1.13,9,15,-6,-0.64,-0.08,Matches,2fd5aca2
511,Cyril Ngonge,be BEL,FW,Torino,25,2000,20,994,50,29.1,11.0,11,72,2,9,22,1,1.00,9,20,-11,-1.00,-0.70,Matches,2b8360f1
512,Mikayil Ngor Faye,sn SEN,MFDF,Cremonese,21,2004,8,254,32,7.4,2.8,2,68,0,6,20,21,0.50,2,3,-1,-0.35,+0.33,Matches,b37ae816
513,Cheikh Niasse,sn SEN,MF,Hellas Verona,25,2000,19,970,51,28.4,10.8,11,77,2,8,15,15,0.63,10,20,-10,-0.93,+0.03,Matches,ff20acfe
514,Hans Nicolussi Caviglia,it ITA,MF,Fiorentina,25,2000,11,585,53,17.1,6.5,7,78,3,4,11,10,0.91,7,12,-5,-0.77,-0.64,Matches,b136c945
515,Hans Nicolussi Caviglia,it ITA,MF,Parma,25,2000,15,869,58,25.4,9.7,10,73,2,5,28,1,1.47,10,11,-1,-0.10,+0.50,Matches,b136c945
516,Oliver Nielsen,dk DEN,DF,Lazio,22,2003,26,1536,59,44.9,17.1,13,89,12,13,29,12,1.58,22,19,+3,+0.18,+0.27,Matches,e97adead
517,Alieu Njie,se SWE,MFFW,Torino,20,2005,15,299,20,8.7,3.3,2,52,0,13,15,21,0.80,5,5,0,0.00,+0.55,Matches,15918c9c
518,Niels Nkounkou,fr FRA,MFDF,Torino,24,2000,11,355,32,10.4,3.9,3,71,0,8,18,14,1.00,6,7,-1,-0.25,+0.28,Matches,f5b281e7
519,Christopher Nkunku,fr FRA,FW,Milan,27,1997,32,1356,42,39.6,15.1,15,70,3,17,18,1,1.78,27,13,+14,+0.93,+0.75,Matches,7c56da38
520,Brooke Norton-Cuffy,eng ENG,MFDF,Genoa,21,2004,27,2212,82,64.7,24.6,25,86,19,2,32,1,0.96,28,38,-10,-0.41,-0.41,Matches,54f5b2bd
521,Tijjani Noslin,nl NED,FW,Lazio,26,1999,29,1148,40,33.6,12.8,9,77,3,20,23,8,1.34,15,14,+1,+0.08,+0.08,Matches,2f067cf2
522,Unai Núñez,es ESP,DF,Hellas Verona,28,1997,17,1265,74,37.0,14.1,15,82,12,2,21,1,0.71,12,26,-14,-1.00,-0.08,Matches,be170419
523,Alessandro Nunziante,it ITA,GK,Udinese,18,2007,0,,,,,0,,0,0,,24,,,,,,,Matches,12438e0a
524,Joi Nuredini,al ALB,FW,Genoa,17,2007,1,2,2,0.1,0.0,0,,0,1,2,4,1.00,0,0,0,0.00,+0.26,Matches,9c6efdc0
525,Lorenzo Nyarko,it ITA,GK,Sassuolo,17,2007,0,,,,,0,,0,0,,1,,,,,,,Matches,1d1e8197
526,M'Bala Nzola,ao ANG,FW,Sassuolo,28,1996,14,473,34,13.8,5.3,4,72,0,10,19,1,1.43,6,7,-1,-0.19,-0.10,Matches,a4948e67
527,M'Bala Nzola,ao ANG,FW,Pisa,28,1996,16,1052,66,30.8,11.7,11,82,4,5,30,0,0.69,5,15,-10,-0.86,+0.47,Matches,a4948e67
528,Adam Obert,sk SVK,DFMF,Cagliari,22,2002,35,2771,79,81.0,30.8,33,83,19,2,21,1,1.20,28,40,-12,-0.39,-0.25,Matches,aa25ce92
529,Rafel Obrador,es ESP,MF,Torino,21,2004,16,1116,70,32.6,12.4,14,77,4,2,23,0,1.38,18,20,-2,-0.16,+0.50,Matches,949c3655
530,Relja Obrić,si SVN,DF,Atalanta,19,2006,0,,,,,0,,0,0,,14,,,,,,,Matches,74c98735
531,Cas Odenthal,nl NED,DF,Sassuolo,24,2000,1,1,1,0.0,0.0,0,,0,1,1,17,0.00,0,0,0,0.00,+0.11,Matches,e14e10b1
532,Jens Odgaard,dk DEN,MF,Bologna,26,1999,26,1378,53,40.3,15.3,16,74,4,10,19,9,1.50,22,21,+1,+0.07,-0.02,Matches,75374ee7
533,David Odogu,de GER,DF,Milan,19,2006,2,6,3,0.2,0.1,0,,0,2,3,33,3.00,0,0,0,0.00,-0.47,Matches,6a58d68c
534,David Okereke,ng NGA,FWMF,Cremonese,27,1997,10,403,40,11.8,4.5,3,62,0,7,31,2,1.18,7,9,-2,-0.45,+0.24,Matches,d125f22f
535,Maduka Okoye,ng NGA,GK,Udinese,25,1999,30,2616,87,76.5,29.1,30,87,29,0,,1,1.37,37,32,+5,+0.17,+1.07,Matches,ab5c36dd
536,Mathías Olivera,uy URU,DFMF,Napoli,27,1997,25,1370,55,40.1,15.2,15,74,6,10,27,10,2.16,23,13,+10,+0.66,+0.13,Matches,41c12f75
537,Jean Onana,cm CMR,MF,Genoa,25,2000,3,45,15,1.3,0.5,0,,0,3,15,18,2.00,0,1,-1,-2.00,-1.76,Matches,b5bb8188
538,Jacob Ondrejka,se SWE,FWMF,Parma,22,2002,16,773,48,22.6,8.6,9,65,0,7,27,9,1.31,8,14,-6,-0.70,-0.29,Matches,752e09ed
539,Loïs Openda,be BEL,FWMF,Juventus,25,2000,24,666,28,19.5,7.4,6,69,0,18,14,12,1.71,11,8,+3,+0.41,-0.38,Matches,8652a85c
540,Gift Orban,ng NGA,FW,Hellas Verona,23,2002,28,2027,72,59.3,22.5,23,79,9,5,40,1,0.50,14,33,-19,-0.84,+0.25,Matches,de17db90
541,Christian Ordoñez,ar ARG,MF,Parma,21,2004,28,1091,39,31.9,12.1,12,67,3,16,18,9,1.29,9,14,-5,-0.41,+0.09,Matches,0d94b6d9
542,Gaetano Oristanio,it ITA,FWMF,Parma,22,2002,20,859,43,25.1,9.5,8,65,0,12,28,8,1.25,7,13,-6,-0.63,-0.21,Matches,5cfc74fc
543,Riccardo Orsolini,it ITA,MFFW,Bologna,28,1997,35,2111,60,61.7,23.5,26,74,8,9,22,2,1.54,32,31,+1,+0.04,-0.09,Matches,e14ec482
544,Sebastian Otoa,dk DEN,DF,Genoa,21,2004,13,829,64,24.2,9.2,9,85,6,4,16,17,1.08,9,17,-8,-0.87,-0.80,Matches,a214da59
545,Latif Ouedraogo,bf BFA,DF,Genoa,17,2007,2,51,26,1.5,0.6,0,,0,2,26,6,0.50,0,0,0,0.00,+0.27,Matches,0fc9b341
546,Daniel Oyegoke,eng ENG,MFDF,Hellas Verona,22,2003,15,594,40,17.4,6.6,8,62,1,7,14,10,0.53,4,8,-4,-0.61,+0.41,Matches,c9866d69
547,Daniele Padelli,it ITA,GK,Udinese,39,1985,2,180,90,5.3,2.0,2,90,2,0,,33,0.50,1,2,-1,-0.50,-0.44,Matches,cf1c23d8
548,Tomás Palacios,ar ARG,DF,Inter,22,2003,0,,,,,0,,0,0,,7,,,,,,,Matches,404101f9
549,Alberto Paleari,it ITA,GK,Torino,32,1992,29,2610,90,76.3,29.0,29,90,29,0,,9,1.28,35,45,-10,-0.34,+0.66,Matches,94a3606c
550,Marco Palestra,it ITA,MFDF,Cagliari,20,2005,37,3081,83,90.1,34.2,34,88,27,3,33,0,1.14,31,46,-15,-0.44,-0.97,Matches,1f1828dd
551,Matteo Palma,de GER,DF,Udinese,17,2008,5,120,24,3.5,1.3,1,45,0,4,19,12,1.00,1,3,-2,-1.50,-1.47,Matches,cb2e6751
552,Nicolò Pannozzo,it ITA,GK,Lazio,17,2008,0,,,,,0,,0,0,,5,,,,,,,Matches,72a467c3
553,Piotr Pardel,pl POL,GK,Atalanta,20,2005,0,,,,,0,,0,0,,4,,,,,,,Matches,03c0765b
554,Fabiano Parisi,it ITA,MFFW,Fiorentina,24,2000,23,1520,66,44.4,16.9,18,77,6,5,25,8,1.26,22,21,+1,+0.06,+0.53,Matches,0967845b
555,Mario Pašalić,hr CRO,MF,Atalanta,30,1995,33,1936,59,56.6,21.5,21,80,13,12,21,4,1.39,26,28,-2,-0.09,-1.12,Matches,e599253a
556,Patric,es ESP,MFDF,Lazio,32,1993,14,667,48,19.5,7.4,6,79,4,8,24,13,1.93,8,8,0,0.00,-0.03,Matches,f7223718
557,Benjamin Pavard,fr FRA,DF,Inter,29,1996,1,90,90,2.6,1.0,1,90,1,0,,1,3.00,5,0,+5,+5.00,+3.68,Matches,45a03961
558,Davide Pavesi,it ITA,DF,Cremonese,17,2008,0,,,,,0,,0,0,,3,,,,,,,Matches,0feeb57b
559,Strahinja Pavlović,rs SRB,DF,Milan,24,2001,34,2869,84,83.9,31.9,33,86,29,1,29,3,1.76,44,33,+11,+0.35,-0.80,Matches,25146df0
560,Leonardo Pavoletti,it ITA,FW,Cagliari,36,1988,13,227,17,6.6,2.5,1,56,0,12,14,14,0.54,4,4,0,0.00,+0.37,Matches,d37b0350
561,Martín Payero,ar ARG,MF,Cremonese,26,1998,25,1457,58,42.6,16.2,16,75,5,9,29,4,0.96,17,17,0,0.00,+1.15,Matches,bdbff2b5
562,Nicolás Paz,ar ARG,MF,Como,20,2004,35,2878,82,84.2,32.0,33,86,22,2,25,1,1.77,49,27,+22,+0.69,-1.64,Matches,01bb93d5
563,Yeferson Paz,co COL,DF,Sassuolo,23,2002,0,,,,,0,,0,0,,8,,,,,,,Matches,b1d7dba8
564,Jurgen Peci,al ALB,MF,Hellas Verona,18,2007,0,,,,,0,,0,0,,1,,,,,,,Matches,d3ba291c
565,Marcus Pedersen,no NOR,MFDF,Torino,25,2000,29,2134,74,62.4,23.7,23,85,15,6,32,4,1.21,31,35,-4,-0.17,+0.88,Matches,596cc50e
566,Pedro,es ESP,FWMF,Lazio,38,1987,29,982,34,28.7,10.9,9,63,0,20,21,6,1.52,18,13,+5,+0.46,+0.61,Matches,3ca7254a
567,Zé Pedro Figueiredo,pt POR,DF,Cagliari,28,1997,23,1699,74,49.7,18.9,20,82,11,3,19,4,1.13,21,26,-5,-0.26,+0.15,Matches,2063e21d
568,David Pejičić,si SVN,MF,Udinese,18,2007,0,,,,,0,,0,0,,1,,,,,,,Matches,c1a7671b
569,Lorenzo Pellegrini,it ITA,MF,Roma,29,1996,24,1463,61,42.8,16.3,20,67,2,4,30,3,1.63,22,14,+8,+0.49,-0.43,Matches,4a5a45c7
570,Luca Pellegrini,it ITA,DF,Lazio,26,1999,24,1469,61,43.0,16.3,17,75,3,7,27,9,1.42,16,18,-2,-0.12,-0.26,Matches,3b61c9ec
571,Mateo Pellegrino,ar ARG,FW,Parma,24,2001,37,2984,81,87.3,33.2,34,84,21,3,38,0,1.19,24,38,-14,-0.42,+0.40,Matches,8c9e96c5
572,Mattia Pellini,it ITA,DF,Torino,18,2007,0,,,,,0,,0,0,,6,,,,,,,Matches,474dd34b
573,Faris Pemi Moumbagna,cm CMR,FW,Cremonese,25,2000,5,93,19,2.7,1.0,0,,0,5,19,9,0.40,0,1,-1,-0.97,-0.32,Matches,58aae0a9
574,Plamen Penev,bg BUL,GK,Lecce,17,2008,0,,,,,0,,0,0,,1,,,,,,,Matches,331828fd
575,Sergiu Perciun,md MDA,MF,Torino,19,2006,0,,,,,0,,0,0,,5,,,,,,,Matches,21929f91
576,Matías Pérez,cl CHI,DF,Lecce,20,2005,1,31,31,0.9,0.3,1,31,0,0,,26,1.00,0,0,0,0.00,+0.58,Matches,2726054a
577,Simone Perilli,it ITA,GK,Hellas Verona,30,1995,3,270,90,7.9,3.0,3,90,3,0,,35,0.33,1,7,-6,-2.00,-1.14,Matches,b9e11c1d
578,Mattia Perin,it ITA,GK,Juventus,32,1992,9,765,85,22.4,8.5,9,85,8,0,,25,1.67,15,9,+6,+0.71,-0.01,Matches,4c62d0c8
579,Máximo Perrone,ar ARG,MF,Como,22,2003,36,2742,76,80.2,30.5,33,80,21,3,32,1,1.89,53,21,+32,+1.05,+0.52,Matches,53552942
580,Massimo Pessina,it ITA,GK,Bologna,17,2007,4,353,88,10.3,3.9,3,90,3,1,83,33,2.50,7,2,+5,+1.27,+1.33,Matches,085a07e8
581,Giuseppe Pezzella,it ITA,MFDF,Cremonese,27,1997,31,2585,83,75.6,28.7,30,85,23,1,34,0,0.84,25,47,-22,-0.77,-0.44,Matches,149c5f5d
582,Gabriele Piccinini,it ITA,MF,Pisa,24,2001,25,875,35,25.6,9.7,5,77,1,20,25,13,0.40,6,20,-14,-1.44,-0.34,Matches,92e4465e
583,Roberto Piccoli,it ITA,FW,Fiorentina,24,2001,32,1672,52,48.9,18.6,16,83,10,16,21,3,1.22,22,20,+2,+0.11,+0.67,Matches,1cadaf34
584,Edoardo Pieragnolo,it ITA,DFMF,Sassuolo,22,2003,0,,,,,0,,0,0,,5,,,,,,,Matches,ae67e0c4
585,Nicholas Pierini,it ITA,FWMF,Sassuolo,26,1998,11,142,13,4.2,1.6,0,,0,11,13,11,1.27,1,0,+1,+0.63,+0.77,Matches,7cc89a5f
586,Santiago Pierotti,ar ARG,MFFW,Lecce,24,2001,37,2597,70,75.9,28.9,31,78,6,6,31,0,1.00,22,34,-12,-0.42,+0.68,Matches,ec315772
587,Balthazar Pierret,fr FRA,MF,Lecce,25,2000,3,27,9,0.8,0.3,0,,0,3,9,1,0.67,0,0,0,0.00,+0.58,Matches,c269463b
588,Andrea Pinamonti,it ITA,FW,Sassuolo,26,1999,36,2552,71,74.6,28.4,32,78,6,4,18,0,1.36,35,39,-4,-0.14,-0.14,Matches,08aa9cd1
589,Pietro Pinelli,it ITA,MF,Lazio,19,2006,0,,,,,0,,0,0,,3,,,,,,,Matches,39cfc121
590,Carlo Pinsoglio,it ITA,GK,Juventus,35,1990,0,,,,,0,,0,0,,26,,,,,,,Matches,f6a06749
591,Nicola Pintus,it ITA,DF,Cagliari,20,2005,0,,,,,0,,0,0,,11,,,,,,,Matches,8d1a4c36
592,Jakub Piotrowski,pl POL,MF,Udinese,27,1997,33,1696,51,49.6,18.8,20,70,4,13,23,2,1.33,21,23,-2,-0.11,-0.05,Matches,af686bed
593,Antonio Pirrò,it ITA,MF,Fiorentina,17,2008,0,,,,,0,,0,0,,1,,,,,,,Matches,84bd802b
594,Samuele Pisati,it ITA,FW,Como,16,2009,0,,,,,0,,0,0,,1,,,,,,,Matches,81e88bff
595,Niccolò Pisilli,it ITA,MF,Roma,20,2004,25,1295,52,37.9,14.4,13,81,9,12,20,13,1.96,29,16,+13,+0.90,+0.27,Matches,c84dcc88
596,Matteo Pittarella,it ITA,GK,Milan,17,2008,0,,,,,0,,0,0,,24,,,,,,,Matches,a2a3d6b1
597,Elia Plicco,it ITA,MF,Parma,18,2007,0,,,,,0,,0,0,,10,,,,,,,Matches,ba13bdd9
598,Tommaso Pobega,it ITA,MF,Bologna,26,1999,26,1434,55,41.9,15.9,17,75,7,9,18,8,1.69,23,21,+2,+0.13,+0.08,Matches,55a1cac2
599,Matteo Politano,it ITA,MFFW,Napoli,31,1993,34,2200,65,64.3,24.4,26,78,5,8,23,0,1.97,38,23,+15,+0.61,+0.10,Matches,5e861944
600,Marin Pongračić,hr CRO,DF,Fiorentina,27,1997,35,2918,83,85.3,32.4,33,87,29,2,22,1,1.17,38,41,-3,-0.09,+0.98,Matches,2a6cd437
601,Mihai Popa,ro ROU,GK,Torino,24,2000,0,,,,,0,,0,0,,21,,,,,,,Matches,1ba24a13
602,Andrej Popović,rs SRB,DF,Hellas Verona,19,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,80dfd36e
603,Stefan Posch,at AUT,DF,Bologna,28,1997,0,,,,,0,,0,0,,2,,,,,,,Matches,7f609bfc
604,Stefan Posch,at AUT,DF,Como,28,1997,14,393,28,11.5,4.4,3,71,1,11,16,5,2.00,8,3,+5,+1.15,+0.22,Matches,7f609bfc
605,Matteo Prati,it ITA,MF,Torino,21,2003,13,614,47,18.0,6.8,7,66,0,6,26,2,1.46,7,10,-3,-0.44,+0.07,Matches,d8363914
606,Matteo Prati,it ITA,MF,Cagliari,21,2003,20,1268,63,37.1,14.1,15,74,5,5,30,2,1.05,13,20,-7,-0.50,-0.25,Matches,d8363914
607,Vincenzo Prisco,it ITA,MF,Napoli,16,2008,0,,,,,0,,0,0,,6,,,,,,,Matches,7d007076
608,Ivan Provedel,it ITA,GK,Lazio,31,1994,27,2430,90,71.1,27.0,27,90,27,0,,0,1.26,26,27,-1,-0.04,-0.22,Matches,277da414
609,Adrian Przyborek,pl POL,MF,Lazio,18,2007,1,9,9,0.3,0.1,0,,0,1,9,14,3.00,0,0,0,0.00,-0.03,Matches,8d5d4a98
610,Christian Pulisic,us USA,FW,Milan,26,1998,30,1609,54,47.0,17.9,18,75,4,12,21,1,1.77,24,14,+10,+0.56,+0.16,Matches,1bf33a9a
611,Giorgio Puzzoli,it ITA,FW,Fiorentina,19,2006,0,,,,,0,,0,0,,4,,,,,,,Matches,7642912e
612,Adrien Rabiot,fr FRA,MF,Milan,30,1995,29,2550,88,74.6,28.3,28,90,27,1,31,0,1.97,41,25,+16,+0.56,+0.36,Matches,8794e251
613,Riccardo Radu,ro ROU,GK,Juventus,17,2007,0,,,,,0,,0,0,,1,,,,,,,Matches,107ce57a
614,Boris Radunović,rs SRB,GK,Cagliari,29,1996,0,,,,,0,,0,0,,9,,,,,,,Matches,0dfce079
615,Hamza Rafia,tn TUN,MF,Lecce,26,1999,0,,,,,0,,0,0,,1,,,,,,,Matches,6b587d3d
616,Ylber Ramadani,al ALB,MF,Lecce,29,1996,37,3203,87,93.7,35.6,37,87,25,0,,0,1.03,27,45,-18,-0.51,+1.15,Matches,ef3c876b
617,Jacobo Ramón,es ESP,DF,Como,20,2005,32,2742,86,80.2,30.5,30,88,28,2,45,1,1.84,53,24,+29,+0.95,+0.02,Matches,4772b1d1
618,Luca Ranieri,it ITA,DF,Fiorentina,26,1999,34,2458,72,71.9,27.3,29,83,19,5,12,2,1.21,28,34,-6,-0.22,+0.06,Matches,8c63fae5
619,Giacomo Raspadori,it ITA,MFFW,Atalanta,25,2000,13,796,61,23.3,8.8,7,84,5,6,34,1,1.69,16,8,+8,+0.90,+0.66,Matches,6e058f06
620,Othniel Raterink,nl NED,DF,Cagliari,19,2006,1,7,7,0.2,0.1,0,,0,1,7,12,0.00,0,0,0,0.00,+0.34,Matches,f3eb2f17
621,Petar Ratkov,rs SRB,FW,Lazio,21,2003,8,233,29,6.8,2.6,2,49,0,6,23,11,1.00,2,5,-3,-1.16,-1.27,Matches,f446748f
622,Federico Ravaglia,it ITA,GK,Bologna,25,1999,17,1470,86,43.0,16.3,16,90,16,1,30,20,0.88,16,29,-13,-0.80,-1.53,Matches,6662d731
623,Devyne Rensch,nl NED,MF,Roma,22,2003,24,1184,49,34.6,13.2,12,79,5,12,20,12,2.08,21,15,+6,+0.46,-0.43,Matches,c5cbbcff
624,Samuele Ricci,it ITA,MF,Milan,23,2001,31,1312,42,38.4,14.6,11,79,6,20,22,7,2.10,20,17,+3,+0.21,-0.43,Matches,9823be92
625,Amir Richardson,ma MAR,MF,Fiorentina,23,2002,2,42,21,1.2,0.5,0,,0,2,21,12,0.00,1,1,0,0.00,+0.24,Matches,2b7cdb79
626,Filippo Rinaldi,it ITA,GK,Parma,22,2002,1,90,90,2.6,1.0,1,90,1,0,,35,1.00,0,0,0,0.00,+0.49,Matches,49124fc6
627,Niccolò Rizzo,it ITA,DF,Juventus,18,2007,0,,,,,0,,0,0,,1,,,,,,,Matches,6627d54b
628,Sergi Roberto,es ESP,MF,Como,33,1992,20,544,27,15.9,6.0,5,55,0,15,18,6,1.95,8,7,+1,+0.17,-0.93,Matches,335fa267
629,Jesus Rodríguez,es ESP,MF,Como,19,2005,31,1731,56,50.6,19.2,18,75,3,13,29,3,1.90,39,12,+27,+1.40,+0.92,Matches,f9f74e43
630,Juan Rodríguez,uy URU,DF,Cagliari,20,2005,17,1310,77,38.3,14.6,16,81,9,1,9,16,1.06,14,23,-9,-0.62,-0.45,Matches,8f72c9d2
631,Marko Rog,hr CRO,MF,Cagliari,30,1995,0,,,,,0,,0,0,,12,,,,,,,Matches,b6b2b820
632,Filippo Romagna,it ITA,DF,Sassuolo,28,1997,5,313,63,9.2,3.5,4,65,1,1,55,17,1.40,4,4,0,0.00,+0.12,Matches,84594618
633,Alessio Romagnoli,it ITA,DF,Lazio,30,1995,32,2666,83,78.0,29.6,31,86,27,1,14,0,1.41,28,30,-2,-0.07,-0.43,Matches,3ead85f9
634,Alessandro Romano,ch SUI,MF,Roma,19,2006,2,8,4,0.2,0.1,0,,0,2,4,2,3.00,0,0,0,0.00,-0.74,Matches,e7b212fa
635,Marco Romano,it ITA,MF,Genoa,19,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,a912bcd7
636,Marten de Roon,nl NED,MF,Atalanta,34,1991,34,2691,79,78.7,29.9,32,82,18,2,35,1,1.62,42,27,+15,+0.50,+0.50,Matches,2a1beb34
637,Francesco Rossi,it ITA,GK,Atalanta,34,1991,0,,,,,0,,0,0,,34,,,,,,,Matches,7b5f516f
638,Jonas Rouhi,se SWE,DF,Juventus,21,2004,0,,,,,0,,0,0,,10,,,,,,,Matches,31908a0a
639,Nicolò Rovella,it ITA,MF,Lazio,23,2001,11,512,47,15.0,5.7,6,60,1,5,31,5,0.91,7,6,+1,+0.18,+0.18,Matches,e58cbfd5
640,Jonathan Rowe,eng ENG,MFFW,Bologna,22,2003,28,1605,57,46.9,17.8,17,76,3,11,29,8,1.32,21,20,+1,+0.06,-0.04,Matches,8c12f884
641,Amir Rrahmani,xk KVX,DF,Napoli,31,1994,21,1795,85,52.5,19.9,21,85,16,0,,3,2.00,32,15,+17,+0.85,+0.58,Matches,4b3e1a38
642,Daniele Rugani,it ITA,DF,Fiorentina,31,1994,6,327,55,9.6,3.6,4,79,2,2,6,7,1.83,2,3,-1,-0.28,-0.04,Matches,14b8fcdf
643,Daniele Rugani,it ITA,DF,Juventus,31,1994,6,250,42,7.3,2.8,3,71,0,3,13,7,1.83,2,3,-1,-0.36,-1.15,Matches,14b8fcdf
644,Stefano Sabelli,it ITA,MFDF,Genoa,32,1993,16,913,57,26.7,10.1,12,73,1,4,10,22,1.56,9,10,-1,-0.10,+0.22,Matches,0ccac09c
645,Alessandro Sabino Russo,it ITA,MF,Cagliari,19,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,0e3b9423
646,Abdelhamid Sabiri,ma MAR,MF,Fiorentina,28,1996,1,27,27,0.8,0.3,0,,0,1,27,6,1.00,2,0,+2,+6.67,+6.96,Matches,4830e0af
647,Coli Saco,ml MLI,MF,Napoli,23,2002,0,,,,,0,,0,0,,1,,,,,,,Matches,95df20b2
648,Edoardo Sadotti,it ITA,DF,Fiorentina,19,2006,0,,,,,0,,0,0,,1,,,,,,,Matches,6753ea9a
649,Alexis Saelemaekers,be BEL,MF,Milan,26,1999,35,2788,80,81.5,31.0,33,83,16,2,32,0,1.74,39,30,+9,+0.29,-0.99,Matches,ee251371
650,Álex Sala,es ESP,MF,Lecce,24,2001,9,167,19,4.9,1.9,2,52,0,7,9,28,0.00,2,6,-4,-2.16,-1.66,Matches,93551864
651,Emanuele Sala,it ITA,MF,Milan,17,2007,0,,,,,0,,0,0,,2,,,,,,,Matches,0f1e8207
652,Lazar Samardzic,rs SRB,MF,Atalanta,23,2002,26,1030,40,30.1,11.4,11,69,3,15,18,12,1.50,16,14,+2,+0.17,-0.31,Matches,217c93a1
653,Jasper Samooja,fi FIN,GK,Lecce,22,2003,0,,,,,0,,0,0,,38,,,,,,,Matches,8f3f09e3
654,Antonio Sanabria,py PAR,FW,Cremonese,29,1996,25,945,38,27.6,10.5,10,65,0,15,20,5,1.04,9,12,-3,-0.29,+0.51,Matches,0a447501
655,Buba Sangaré,es ESP,DF,Roma,17,2007,0,,,,,0,,0,0,,9,,,,,,,Matches,42a91c6d
656,Yellu Santiago,es ESP,MF,Hellas Verona,21,2004,2,6,3,0.2,0.1,0,,0,2,3,12,1.00,0,0,0,0.00,+0.95,Matches,bc49fd34
657,Alisson Santos,br BRA,MFFW,Napoli,22,2002,14,834,60,24.4,9.3,9,75,3,5,32,1,1.93,17,9,+8,+0.86,+0.38,Matches,c67e9194
658,Jacopo Sardo,it ITA,MF,Milan,20,2005,0,,,,,0,,0,0,,2,,,,,,,Matches,b6bb77d2
659,Jeremy Sarmiento,ec ECU,MF,Cremonese,23,2002,7,142,20,4.2,1.6,0,,0,7,20,6,1.00,2,2,0,0.00,+0.69,Matches,ac0d576d
660,Vincenzo Sarno,it ITA,GK,Cagliari,17,2008,0,,,,,0,,0,0,,10,,,,,,,Matches,4b542b9e
661,Amin Sarr,se SWE,FWMF,Hellas Verona,24,2001,34,1102,32,32.2,12.2,9,66,0,25,20,2,0.56,8,33,-25,-2.04,-1.61,Matches,d5326924
662,Giacomo Satalino,it ITA,GK,Sassuolo,26,1999,0,,,,,0,,0,0,,33,,,,,,,Matches,b1f0b916
663,Razvan Sava,ro ROU,GK,Udinese,23,2002,7,620,89,18.1,6.9,6,90,6,1,80,27,1.14,7,14,-7,-1.02,-1.14,Matches,41efbd34
664,Zanos Savva,cy CYP,FW,Torino,19,2005,0,,,,,0,,0,0,,3,,,,,,,Matches,82f8d2f4
665,Saba Sazonov,ge GEO,DF,Torino,23,2002,0,,,,,0,,0,0,,4,,,,,,,Matches,645dffbf
666,Simone Scaglia,it ITA,GK,Juventus,21,2004,0,,,,,0,,0,0,,10,,,,,,,Matches,6800563c
667,Giorgio Scalvini,it ITA,DF,Atalanta,21,2003,24,1808,75,52.9,20.1,23,78,12,1,24,5,1.75,29,15,+14,+0.70,+0.64,Matches,1e9aa637
668,Gianluca Scamacca,it ITA,FW,Atalanta,26,1999,24,1315,55,38.5,14.6,16,67,5,8,30,7,1.25,20,14,+6,+0.41,+0.03,Matches,8790f988
669,Simone Scuffet,it ITA,GK,Pisa,29,1996,7,630,90,18.4,7.0,7,90,7,0,,25,0.43,6,15,-9,-1.29,-0.12,Matches,41bd99ea
670,Mohamed Seck,it ITA,DF,Roma,19,2006,0,,,,,0,,0,0,,2,,,,,,,Matches,bef7bb2a
671,Adrian Šemper,hr CRO,GK,Pisa,27,1998,25,2250,90,65.8,25.0,25,90,25,0,,8,0.48,16,42,-26,-1.04,+0.42,Matches,f02dde20
672,Suat Serdar,de GER,MF,Hellas Verona,28,1997,20,1108,55,32.4,12.3,12,78,4,8,21,0,0.55,8,24,-16,-1.30,-0.52,Matches,b3325a30
673,Leonardo Sernicola,it ITA,DFMF,Cremonese,28,1997,0,,,,,0,,0,0,,2,,,,,,,Matches,dd7febd8
674,Federico Serra,it ITA,FW,Lazio,19,2006,0,,,,,0,,0,0,,2,,,,,,,Matches,ccb004de
675,Stephan El Shaarawy,it ITA,MFFW,Roma,32,1992,20,666,33,19.5,7.4,5,56,0,15,26,11,2.00,13,3,+10,+1.35,+0.76,Matches,d3aaad90
676,Alen Sherri,al ALB,GK,Cagliari,27,1997,0,,,,,0,,0,0,,20,,,,,,,Matches,eebf35b6
677,Jamil Siebert,de GER,DF,Lecce,23,2002,21,1701,81,49.7,18.9,18,89,17,3,31,17,1.00,11,29,-18,-0.95,-0.74,Matches,5967328c
678,Benjamin Siegrist,ch SUI,GK,Genoa,33,1992,0,,,,,0,,0,0,,13,,,,,,,Matches,46912ffe
679,Éderson Silva,br BRA,MF,Atalanta,26,1999,30,2230,74,65.2,24.8,26,81,16,4,28,3,1.53,30,18,+12,+0.48,+0.26,Matches,a9202def
