--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
671,Cengiz Ünder,tr TUR,MFFW,Roma,21,1997,26,1375,53,40.2,15.3,17,72,5,9,17,4,1.73,29,17,+12,+0.79,+0.52,Matches,1880614f
672,Joel Untersee,ch SUI,DF,Empoli,24,1994,3,126,42,3.7,1.4,1,90,1,2,18,16,1.00,1,2,-1,-0.71,-0.22,Matches,3300c14c
673,Karolis Uzėla,lt LTU,MF,SPAL,18,2000,0,,,,,0,,0,0,,2,,,,,,,Matches,8dffb269
674,Mirko Valdifiori,it ITA,MF,SPAL,32,1986,15,668,45,19.5,7.4,8,68,1,7,18,23,1.20,7,10,-3,-0.40,-0.11,Matches,c710f7d5
675,Borja Valero,es ESP,MF,Inter,33,1985,27,1231,46,36.0,13.7,12,75,3,15,22,9,1.96,20,12,+8,+0.58,-0.07,Matches,0e21fc3c
676,Mattia Valoti,it ITA,MF,SPAL,24,1993,24,1222,51,35.7,13.6,14,74,1,10,19,10,0.63,14,23,-9,-0.66,-0.54,Matches,c414df9d
677,Luca Valzania,it ITA,MF,Frosinone,22,1996,13,897,69,26.2,10.0,11,76,2,2,31,6,0.62,6,17,-11,-1.10,-0.07,Matches,2b28ba9f
678,Luca Valzania,it ITA,MF,Atalanta,22,1996,2,73,37,2.1,0.8,1,53,0,1,20,17,0.50,3,2,+1,+1.23,+0.43,Matches,2b28ba9f
679,Filip Vaško,sk SVK,DF,Udinese,18,1999,0,,,,,0,,0,0,,1,,,,,,,Matches,8ffe9134
680,Matías Vecino,uy URU,MF,Inter,26,1991,30,2015,67,58.9,22.4,23,82,14,7,17,5,1.77,31,24,+7,+0.31,-0.78,Matches,44ac04e9
681,Miguel Veloso,pt POR,MF,Genoa,32,1986,21,1257,60,36.8,14.0,14,78,7,7,23,7,0.90,13,17,-4,-0.29,+0.30,Matches,ab1ca213
682,Francesco Verde,it ITA,DF,Frosinone,18,2000,0,,,,,0,,0,0,,5,,,,,,,Matches,781138c2
683,Francesco Verde,it ITA,FW,Cagliari,19,1999,1,12,12,0.4,0.1,0,,0,1,12,4,0.00,0,0,0,0.00,+0.48,Matches,0497a545
684,Simone Verdi,it ITA,MFFW,Napoli,26,1992,22,704,32,20.6,7.8,9,54,0,13,17,8,2.09,15,10,+5,+0.64,-0.45,Matches,0375723e
685,Jordan Veretout,fr FRA,MF,Fiorentina,25,1993,33,2941,89,86.0,32.7,33,89,30,0,,0,0.97,36,39,-3,-0.09,-1.03,Matches,4a56052c
686,Freddie Veseli,al ALB,DF,Empoli,25,1992,31,2539,82,74.2,28.2,28,90,28,3,6,5,1.06,35,53,-18,-0.64,-0.54,Matches,d541e703
687,Francesco Vicari,it ITA,DF,SPAL,23,1994,28,2335,83,68.3,25.9,26,86,21,2,47,7,1.18,30,37,-7,-0.27,+0.14,Matches,de045b15
688,Ronaldo Vieira,gw GNB,MF,Sampdoria,20,1998,14,599,43,17.5,6.7,6,83,3,8,13,24,1.71,13,12,+1,+0.15,-0.10,Matches,75e60d75
689,Emanuel Vignato,it ITA,MF,Chievo,17,2000,10,655,66,19.2,7.3,8,74,0,2,33,12,0.60,3,12,-9,-1.24,+0.10,Matches,ec5dae45
690,Caio Vinicius Pirana,br BRA,GK,Bologna,19,1999,0,,,,,0,,0,0,,1,,,,,,,Matches,c953f5f4
691,Mattia Vitale,it ITA,MF,SPAL,20,1997,0,,,,,0,,0,0,,6,,,,,,,Matches,8e4b894b
692,Federico Viviani,it ITA,MF,SPAL,26,1992,0,,,,,0,,0,0,,11,,,,,,,Matches,2258c078
693,Federico Viviani,it ITA,MF,Frosinone,26,1992,5,337,67,9.9,3.7,5,67,2,0,,3,0.20,2,8,-6,-1.60,-0.61,Matches,2258c078
694,Emiliano Viviano,it ITA,GK,SPAL,32,1985,17,1524,90,44.6,16.9,17,90,16,0,,2,1.41,26,25,+1,+0.06,+0.68,Matches,03760df0
695,Felipe Vizeu,br BRA,FW,Udinese,21,1997,5,32,6,0.9,0.4,0,,0,5,6,12,0.00,0,1,-1,-2.81,-2.47,Matches,0412b9cd
696,Dušan Vlahović,rs SRB,FW,Fiorentina,18,2000,10,160,16,4.7,1.8,1,54,0,9,12,16,0.50,0,2,-2,-1.13,-1.24,Matches,79443529
697,Rai Vloet,nl NED,MF,Frosinone,23,1995,5,122,24,3.6,1.4,1,61,0,4,15,4,0.60,0,2,-2,-1.48,-0.44,Matches,b32e8c5f
698,Rok Vodišek,si SVN,GK,Genoa,19,1998,0,,,,,0,,0,0,,17,,,,,,,Matches,70451f65
699,Stefan de Vrij,nl NED,DF,Inter,26,1992,28,2520,90,73.7,28.0,28,90,28,0,,5,1.89,43,22,+21,+0.75,+0.45,Matches,d0d8dd44
700,Šime Vrsaljko,hr CRO,DFMF,Inter,26,1992,10,727,73,21.3,8.1,8,88,7,2,13,5,2.00,11,7,+4,+0.50,-0.17,Matches,46a8347f
701,Molla Wagué,ml MLI,DF,Udinese,27,1991,2,95,48,2.8,1.1,1,90,1,1,5,14,0.00,1,2,-1,-0.95,-0.60,Matches,a440d8ca
702,Wallace,br BRA,DF,Lazio,23,1994,16,1233,77,36.1,13.7,14,86,11,2,18,17,1.75,19,15,+4,+0.29,+0.05,Matches,d61b3354
703,Ben Wilmot,eng ENG,MFDF,Udinese,18,1999,5,199,40,5.8,2.2,2,68,1,3,21,12,1.00,1,4,-3,-1.36,-1.05,Matches,2876eaa3
704,Jamie Yayi Mpie,be BEL,FW,Sampdoria,17,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,1a8d3665
705,Amin Younes,de GER,MFFW,Napoli,24,1993,12,498,42,14.6,5.5,6,66,0,6,17,6,2.08,12,10,+2,+0.36,-0.75,Matches,228f73ae
706,Miha Zajc,si SVN,MFFW,Empoli,24,1994,20,1166,58,34.1,13.0,12,78,4,8,29,0,0.80,15,25,-10,-0.77,-0.41,Matches,83e4643e
707,Francesco Zampano,it ITA,MFDF,Frosinone,24,1993,27,2102,78,61.5,23.4,24,86,19,3,15,9,0.63,17,45,-28,-1.20,-0.38,Matches,8e45910b
708,Nicolò Zaniolo,it ITA,MFFW,Roma,19,1999,27,1766,65,51.6,19.6,20,79,9,7,28,10,1.78,35,23,+12,+0.61,+0.29,Matches,9907b1c8
709,Cristián Zapata,co COL,DF,Milan,31,1986,13,1026,79,30.0,11.4,12,84,11,1,23,16,1.92,13,9,+4,+0.35,-0.21,Matches,b1deecf8
710,Duván Zapata,co COL,FW,Atalanta,27,1991,37,2896,78,84.7,32.2,32,85,24,5,34,0,1.84,67,40,+27,+0.84,+0.15,Matches,d3de9af0
711,Simone Zaza,it ITA,FW,Torino,27,1991,29,1437,50,42.0,16.0,11,85,6,18,28,6,1.55,26,17,+9,+0.56,+0.29,Matches,9592289a
712,Karim Zedadka,fr FRA,MF,Napoli,18,2000,0,,,,,0,,0,0,,4,,,,,,,Matches,2f45300d
713,Marvin Zeegelaar,nl NED,MFDF,Udinese,27,1990,12,956,80,28.0,10.6,10,87,9,2,42,5,1.42,15,19,-4,-0.38,-0.01,Matches,8abd0c03
714,Piotr Zieliński,pl POL,MF,Napoli,24,1994,36,2875,80,84.1,31.9,33,85,23,3,22,1,2.08,58,30,+28,+0.88,-0.77,Matches,a5296e55
715,Mauro Zitelli,it ITA,DF,Lazio,18,2000,0,,,,,0,,0,0,,5,,,,,,,Matches,aedd51c9
716,Ervin Zukanović,ba BIH,DF,Genoa,31,1987,25,1960,78,57.3,21.8,22,87,20,3,15,10,1.08,21,34,-13,-0.60,-0.29,Matches,1253a12e
717,Filip Đorđević,rs SRB,FW,Chievo,30,1987,13,634,49,18.5,7.0,6,79,4,7,23,10,0.62,3,13,-10,-1.42,-0.13,Matches,dfb933e0
718,Filip Đuričić,rs SRB,FWMF,Sassuolo,26,1992,23,1252,54,36.6,13.9,16,68,2,7,23,12,0.74,12,18,-6,-0.43,-0.39,Matches,eccbe56a


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">FBref.com</a>: <a href="https://fbref.com/en/comps/11/2018-2019/playingtime/2018-2019-Serie-A-M-Stats?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats_playing_time">View Original Table</a><br>Generated 8/25/2026.
