--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,,Standard,,,,,,,,,,,-additional
571,Jordan Veretout,fr FRA,MF,Roma,26,1993,29.2,6,29,13,44.8,0.99,0.45,0.21,0.46,5,5,Matches,4a56052c
572,Valerio Verre,it ITA,MFFW,Hellas Verona,25,1994,19.7,3,41,14,34.1,2.08,0.71,0.07,0.21,2,2,Matches,33ecf462
573,Francesco Vicari,it ITA,DF,SPAL,24,1994,32.2,0,8,2,25.0,0.25,0.06,0.00,0.00,0,0,Matches,de045b15
574,Ronaldo Vieira,gw GNB,MF,Sampdoria,21,1998,20.2,0,31,7,22.6,1.53,0.35,0.00,0.00,0,0,Matches,75e60d75
575,Mauro Vigorito,it ITA,GK,Lecce,29,1990,4.7,0,0,0,,0.00,0.00,,,0,0,Matches,582a251c
576,Gonzalo Villar,es ESP,MF,Roma,21,1998,3.3,0,2,2,100.0,0.60,0.60,0.00,0.00,0,0,Matches,bdc74a8f
577,Luigi Vitale,it ITA,DFFW,Hellas Verona,31,1987,0.5,0,0,0,,0.00,0.00,,,0,0,Matches,fe479e17
578,Mattia Viviani,it ITA,MF,Brescia,18,2000,3.8,0,3,0,0.0,0.78,0.00,0.00,,0,0,Matches,360b2bb1
579,Dušan Vlahović,rs SRB,FW,Fiorentina,19,2000,16.7,6,65,19,29.2,3.90,1.14,0.09,0.32,1,1,Matches,79443529
580,Stefan de Vrij,nl NED,DF,Inter,27,1992,31.4,4,20,6,30.0,0.64,0.19,0.20,0.67,0,0,Matches,d0d8dd44
581,Giacomo Vrioni,al ALB,FW,Juventus,20,1998,0.1,0,1,1,100.0,7.50,7.50,0.00,0.00,0,0,Matches,bf4d31d3
582,Walace,br BRA,MF,Udinese,24,1995,12.7,0,11,2,18.2,0.87,0.16,0.00,0.00,0,0,Matches,26db8853
583,Sebastian Walukiewicz,pl POL,DF,Cagliari,19,2000,12.9,0,1,0,0.0,0.08,0.00,0.00,,0,0,Matches,217875a4
584,Jawad El Yamiq,ma MAR,DF,Genoa,27,1992,2.2,0,2,0,0.0,0.91,0.00,0.00,,0,0,Matches,f6f6b6e8
585,Maya Yoshida,jp JPN,DF,Sampdoria,30,1988,13.2,0,5,1,20.0,0.38,0.08,0.00,0.00,0,0,Matches,caffaf5a
586,Amin Younes,de GER,MF,Napoli,25,1993,2.0,1,7,1,14.3,3.58,0.51,0.14,1.00,0,0,Matches,228f73ae
587,Ashley Young,eng ENG,MF,Inter,34,1985,13.2,4,15,9,60.0,1.14,0.68,0.27,0.44,0,0,Matches,be927d03
588,Mattia Zaccagni,it ITA,MFFW,Hellas Verona,24,1995,23.5,2,27,9,33.3,1.15,0.38,0.07,0.22,0,0,Matches,d85c238b
589,Luca Zanimacchia,it ITA,FW,Juventus,21,1998,1.3,0,2,1,50.0,1.50,0.75,0.00,0.00,0,0,Matches,5e834dce
590,Nicolò Zaniolo,it ITA,MF,Roma,20,1999,16.7,6,47,22,46.8,2.81,1.32,0.13,0.27,0,0,Matches,9907b1c8
591,Cristián Zapata,co COL,DF,Genoa,32,1986,19.1,1,12,2,16.7,0.63,0.10,0.08,0.50,0,0,Matches,b1deecf8
592,Duván Zapata,co COL,FW,Atalanta,28,1991,22.5,18,89,37,41.6,3.95,1.64,0.20,0.49,1,1,Matches,d3de9af0
593,Davide Zappacosta,it ITA,DFMF,Roma,27,1992,5.0,0,4,0,0.0,0.80,0.00,0.00,,0,0,Matches,7fe90ccd
594,Simone Zaza,it ITA,FW,Torino,28,1991,18.2,6,49,23,46.9,2.69,1.26,0.12,0.26,0,0,Matches,9592289a
595,Marvin Zeegelaar,nl NED,MF,Udinese,28,1990,6.6,0,0,0,,0.00,0.00,,,0,0,Matches,8abd0c03
596,Piotr Zieliński,pl POL,MF,Napoli,25,1994,32.5,2,78,22,28.2,2.40,0.68,0.03,0.09,0,0,Matches,a5296e55
597,Jaromír Zmrhal,cz CZE,MF,Brescia,25,1993,12.5,2,14,7,50.0,1.12,0.56,0.14,0.29,0,0,Matches,cbec1196
598,Ervin Zukanović,ba BIH,DF,SPAL,32,1987,2.3,0,2,0,0.0,0.88,0.00,0.00,,0,0,Matches,1253a12e
599,Szymon Żurkowski,pl POL,MF,Fiorentina,21,1997,0.1,0,1,0,0.0,7.50,0.00,0.00,,0,0,Matches,4e1d5e59
600,Filip Đuričić,rs SRB,MF,Sassuolo,27,1992,18.1,5,42,9,21.4,2.31,0.50,0.12,0.56,0,0,Matches,eccbe56a


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">FBref.com</a>: <a href="https://fbref.com/en/comps/11/2019-2020/shooting/2019-2020-Serie-A-M-Stats?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats_shooting">View Original Table</a><br>Generated 8/25/2026.
