--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
503,Samuele Mulattieri,it ITA,FW,Sassuolo,22,2000,27,462,17,13.5,5.1,1,82,0,26,15,10,0.59,6,18,-12,-2.34,-1.73,Matches,30297946
504,Vimoj Muntu Wa Mungu,fr FRA,DF,Torino,18,2004,0,,,,,0,,0,0,,2,,,,,,,Matches,c464c40d
505,Luis Muriel,co COL,FW,Atalanta,32,1991,18,409,23,12.0,4.5,2,55,0,16,19,4,1.78,7,7,0,0.00,-0.90,Matches,eb2fe5b6
506,Yunus Musah,us USA,MF,Milan,20,2002,30,1478,49,43.2,16.4,13,83,7,17,23,3,1.90,25,23,+2,+0.12,-1.04,Matches,b51b1b9c
507,Juan Musso,ar ARG,GK,Atalanta,29,1994,11,990,90,28.9,11.0,11,90,11,0,,27,1.73,19,12,+7,+0.64,-0.22,Matches,a111cf41
508,Kingstone Mutandwa,zm ZAM,FW,Cagliari,20,2003,5,39,8,1.1,0.4,0,,0,5,8,9,0.60,1,4,-3,-6.92,-6.31,Matches,cbe32194
509,Obite N'Dicka,ci CIV,DF,Roma,23,1999,25,2168,87,63.4,24.1,25,87,22,0,,4,1.72,41,27,+14,+0.58,+0.22,Matches,441197b8
510,Caumenan N'Guessan,fr FRA,DF,Torino,19,2003,0,,,,,0,,0,0,,12,,,,,,,Matches,0ba16279
511,Nahitan Nández,uy URU,MFDF,Cagliari,27,1995,33,2341,71,68.5,26.0,29,78,12,4,19,0,0.91,21,47,-26,-1.00,-1.00,Matches,95facda1
512,Luca Napolitano,it ITA,MF,Lazio,19,2004,0,,,,,0,,0,0,,2,,,,,,,Matches,74326da1
513,Natan,br BRA,DF,Napoli,22,2001,14,952,68,27.8,10.6,11,80,5,3,26,19,1.50,17,15,+2,+0.19,+0.01,Matches,94bccc82
514,Lapo Nava,it ITA,GK,Milan,19,2004,1,3,3,0.1,0.0,0,,0,1,3,23,1.00,0,1,-1,-30.00,-30.74,Matches,c0f732e1
515,Michel Ndary Adopo,fr FRA,MF,Atalanta,23,2000,10,109,11,3.2,1.2,0,,0,10,11,26,2.10,3,3,0,0.00,-0.82,Matches,599d91d0
516,Dan Ndoye,ch SUI,MFFW,Bologna,22,2000,32,1771,55,51.8,19.7,20,76,4,12,21,1,1.97,30,13,+17,+0.86,+0.59,Matches,8e697a8f
517,Cyril Ngonge,be BEL,MFFW,Hellas Verona,23,2000,19,1431,75,41.8,15.9,17,80,7,2,36,1,0.89,14,22,-8,-0.50,-0.28,Matches,2b8360f1
518,Cyril Ngonge,be BEL,FW,Napoli,23,2000,13,315,24,9.2,3.5,1,54,0,12,22,0,1.00,5,5,0,0.00,-0.20,Matches,2b8360f1
519,M'Baye Niang,sn SEN,FW,Empoli,28,1994,14,708,51,20.7,7.9,5,69,0,9,40,2,1.29,9,10,-1,-0.13,+0.67,Matches,2054d037
520,Hans Nicolussi Caviglia,it ITA,MF,Juventus,23,2000,8,268,34,7.8,3.0,3,62,0,5,16,30,2.13,3,2,+1,+0.34,-0.29,Matches,b136c945
521,Alieu Njie,se SWE,FW,Torino,18,2005,0,,,,,0,,0,0,,2,,,,,,,Matches,15918c9c
522,Joseph Nonge,be BEL,MF,Juventus,18,2005,2,24,12,0.7,0.3,0,,0,2,12,20,1.50,2,1,+1,+3.75,+3.17,Matches,23d73767
523,Tijjani Noslin,nl NED,FWMF,Hellas Verona,24,1999,17,1339,79,39.2,14.9,17,79,9,0,,0,1.24,17,20,-3,-0.20,+0.23,Matches,2f067cf2
524,Clinton Nsiala,fr FRA,DF,Milan,19,2004,0,,,,,0,,0,0,,3,,,,,,,Matches,a778332e
525,Simeon Nwankwo,ng NGA,FW,Salernitana,31,1992,15,686,46,20.1,7.6,6,84,2,9,20,10,0.40,10,13,-3,-0.39,+1.12,Matches,80dbbd10
526,M'Bala Nzola,ao ANG,FW,Fiorentina,26,1996,33,1552,47,45.4,17.2,15,77,7,18,22,1,1.48,26,26,0,0.00,-0.72,Matches,a4948e67
527,Adam Obert,sk SVK,DF,Cagliari,20,2002,17,941,55,27.5,10.5,10,85,7,7,14,21,0.65,10,32,-22,-2.10,-1.96,Matches,aa25ce92
528,Pedro Obiang,gq EQG,MF,Sassuolo,31,1992,8,453,57,13.2,5.0,5,78,2,3,21,11,0.75,6,13,-7,-1.39,-0.63,Matches,ba1e04b3
529,Guillermo Ochoa,mx MEX,GK,Salernitana,38,1985,21,1890,90,55.3,21.0,21,90,21,0,,4,0.29,13,44,-31,-1.48,-0.42,Matches,1e9bde92
530,Jens Odgaard,dk DEN,MFFW,Bologna,24,1999,10,431,43,12.6,4.8,5,67,0,5,19,3,2.00,9,1,+8,+1.67,+1.25,Matches,75374ee7
531,Noah Okafor,ch SUI,FWMF,Milan,23,2000,28,887,32,25.9,9.9,6,67,1,22,22,4,1.96,25,17,+8,+0.81,+0.14,Matches,ca607d59
532,David Okereke,ng NGA,FWMF,Torino,25,1997,9,252,28,7.4,2.8,3,64,0,6,10,8,1.33,4,1,+3,+1.07,+1.16,Matches,d125f22f
533,Caleb Okoli,it ITA,DF,Frosinone,22,2001,34,2914,86,85.2,32.4,32,89,30,2,28,1,0.91,35,58,-23,-0.71,-0.35,Matches,8ec109e6
534,Caleb Okoli,it ITA,DF,Atalanta,22,2001,0,,,,,0,,0,0,,2,,,,,,,Matches,8ec109e6
535,Maduka Okoye,ng NGA,GK,Udinese,23,1999,21,1890,90,55.3,21.0,21,90,21,0,,16,1.10,22,25,-3,-0.14,+0.62,Matches,ab5c36dd
536,Mathías Olivera,uy URU,DF,Napoli,25,1997,23,1569,68,45.9,17.4,18,80,10,5,26,4,1.39,29,18,+11,+0.63,+0.83,Matches,41c12f75
537,Jan Oliveras,es ESP,DF,Roma,19,2004,0,,,,,0,,0,0,,2,,,,,,,Matches,5417a3bf
538,Gaetano Oristanio,it ITA,FWMF,Cagliari,20,2002,25,1104,44,32.3,12.3,11,67,1,14,26,6,0.88,12,19,-7,-0.57,+0.17,Matches,5cfc74fc
539,Riccardo Orsolini,it ITA,MF,Bologna,26,1997,33,1792,54,52.4,19.9,19,75,6,14,27,1,1.67,31,17,+14,+0.70,+0.26,Matches,e14ec482
540,Victor Osimhen,ng NGA,FW,Napoli,24,1998,25,1982,79,58.0,22.0,22,86,13,3,33,1,1.40,36,28,+8,+0.36,+0.43,Matches,8c90fd7a
541,Remi Oudin,fr FRA,MFFW,Lecce,26,1996,31,1819,59,53.2,20.2,21,75,2,10,25,5,0.94,12,23,-11,-0.54,+0.07,Matches,ea02beaf
542,Anthony Oyono,ga GAB,DFMF,Frosinone,22,2001,16,1198,75,35.0,13.3,14,84,12,2,10,0,1.19,15,23,-8,-0.60,+0.09,Matches,68b7e72e
543,Daniele Padelli,it ITA,GK,Udinese,37,1985,0,,,0.0,0.0,0,,0,0,,29,1.00,1,1,0,,,Matches,cf1c23d8
544,Simone Pafundi,it ITA,FW,Udinese,17,2006,1,8,8,0.2,0.1,0,,0,1,8,12,0.00,0,1,-1,-11.25,-10.85,Matches,8daee720
545,Riccardo Pagano,it ITA,MF,Roma,18,2004,4,51,13,1.5,0.6,0,,0,4,13,19,1.75,4,1,+3,+5.29,+4.87,Matches,b5b9bde7
546,Marco Palestra,it ITA,MF,Atalanta,18,2005,0,,,,,0,,0,0,,3,,,,,,,Matches,1f1828dd
547,Matteo Palma,de GER,DF,Udinese,15,2008,0,,,,,0,,0,0,,1,,,,,,,Matches,cb2e6751
548,Lorenzo Palmisani,it ITA,GK,Frosinone,19,2004,0,,,,,0,,0,0,,7,,,,,,,Matches,7059209e
549,Christos Papadopoulos,gr GRE,MF,Genoa,18,2004,1,4,4,0.1,0.0,0,,0,1,4,7,1.00,0,0,0,0.00,0.00,Matches,e19bc88c
550,Leandro Paredes,ar ARG,MF,Roma,29,1994,34,2634,77,77.0,29.3,32,81,17,2,22,0,1.65,42,34,+8,+0.27,-0.99,Matches,dff153a4
551,Fabiano Parisi,it ITA,DF,Fiorentina,22,2000,21,1454,69,42.5,16.2,16,86,13,5,14,16,1.38,25,20,+5,+0.31,-0.15,Matches,0967845b
552,Mario Pašalić,hr CRO,MF,Atalanta,28,1995,34,2051,60,60.0,22.8,23,78,13,11,23,4,1.91,47,29,+18,+0.79,0.00,Matches,e599253a
553,Triantafyllos Pasaridīs,gr GRE,DF,Salernitana,27,1996,8,452,57,13.2,5.0,5,77,3,3,22,7,0.50,4,11,-7,-1.39,-0.12,Matches,6416adf0
554,Pietro Passador,it ITA,GK,Torino,20,2003,0,,,,,0,,0,0,,3,,,,,,,Matches,4fb7ed7e
555,Nicola Patanè,it ITA,MF,Hellas Verona,19,2004,0,,,,,0,,0,0,,5,,,,,,,Matches,a87da605
556,Patric,es ESP,DF,Lazio,30,1993,20,1608,80,47.0,17.9,19,82,17,1,45,8,1.85,25,12,+13,+0.73,+0.88,Matches,f7223718
557,Rui Patrício,pt POR,GK,Roma,35,1988,23,2070,90,60.5,23.0,23,90,23,0,,15,1.65,41,27,+14,+0.61,+0.28,Matches,79b0d6a0
558,Benjamin Pavard,fr FRA,DF,Inter,27,1996,23,1672,73,48.9,18.6,21,79,13,2,4,8,2.52,37,11,+26,+1.40,-0.71,Matches,45a03961
559,Leonardo Pavoletti,it ITA,FW,Cagliari,34,1988,19,628,33,18.4,7.0,5,72,2,14,19,9,0.79,9,11,-2,-0.29,+0.49,Matches,d37b0350
560,Martín Payero,ar ARG,MF,Udinese,24,1998,29,1796,62,52.5,20.0,21,77,9,8,21,4,0.97,24,29,-5,-0.25,+0.36,Matches,bdbff2b5
561,Yeferson Paz,co COL,DF,Sassuolo,21,2002,0,,,,,0,,0,0,,2,,,,,,,Matches,b1d7dba8
562,Marcus Pedersen,no NOR,DF,Sassuolo,23,2000,28,1613,58,47.2,17.9,16,86,14,12,20,5,0.82,14,40,-26,-1.45,-1.15,Matches,596cc50e
563,Pedro,es ESP,FW,Lazio,36,1987,33,816,25,23.9,9.1,5,59,0,28,19,4,1.64,12,9,+3,+0.33,+0.09,Matches,3ca7254a
564,Gianluca Pegolo,it ITA,GK,Sassuolo,42,1981,0,,,,,0,,0,0,,37,,,,,,,Matches,f058ed1f
565,David Pejičić,si SVN,MF,Udinese,16,2007,0,,,,,0,,0,0,,6,,,,,,,Matches,c1a7671b
566,Pietro Pellegri,it ITA,FWMF,Torino,22,2001,24,756,32,22.1,8.4,7,65,0,17,18,7,1.42,9,12,-3,-0.36,-0.46,Matches,a44d3a3c
567,Lorenzo Pellegrini,it ITA,MF,Roma,27,1996,29,1859,64,54.4,20.7,20,79,7,9,30,2,1.62,38,28,+10,+0.48,-0.03,Matches,4a5a45c7
568,Luca Pellegrini,it ITA,DFMF,Lazio,24,1999,19,786,41,23.0,8.7,8,64,1,11,25,16,1.21,9,8,+1,+0.11,-0.19,Matches,3b61c9ec
569,Marco Pellegrino,ar ARG,DF,Salernitana,21,2002,10,545,55,15.9,6.1,5,85,4,5,24,6,0.40,4,17,-13,-2.15,-1.02,Matches,18950a80
570,Marco Pellegrino,ar ARG,DF,Milan,21,2002,1,68,68,2.0,0.8,0,,0,1,68,9,1.00,2,2,0,0.00,-0.72,Matches,18950a80
571,Pepín,gq EQG,MF,Monza,26,1996,10,241,24,7.0,2.7,2,45,0,8,19,16,1.20,2,2,0,0.00,+0.34,Matches,7afb1573
572,Pedro Pereira,pt POR,MFDF,Monza,25,1998,23,841,37,24.6,9.3,9,65,2,14,18,15,1.04,8,17,-9,-0.96,-0.86,Matches,c77be0cf
573,Gastón Pereiro,uy URU,FWMF,Cagliari,28,1995,0,,,,,0,,0,0,,13,,,,,,,Matches,7ec7738e
574,Roberto Pereyra,ar ARG,FWMF,Udinese,32,1991,27,1858,69,54.3,20.6,22,80,13,5,20,4,0.93,25,30,-5,-0.24,+0.39,Matches,75f2c59f
575,Nehuén Pérez,ar ARG,DF,Udinese,23,2000,36,3238,90,94.7,36.0,36,90,34,0,,0,1.00,36,49,-13,-0.36,+1.12,Matches,f7c491f1
576,Simone Perilli,it ITA,GK,Hellas Verona,28,1995,1,90,90,2.6,1.0,1,90,1,0,,37,1.00,2,2,0,0.00,+0.35,Matches,b9e11c1d
577,Mattia Perin,it ITA,GK,Juventus,30,1992,3,225,75,6.6,2.5,3,75,2,0,,30,2.33,5,1,+4,+1.60,+1.06,Matches,4c62d0c8
578,Samuele Perisan,it ITA,GK,Empoli,25,1997,1,90,90,2.6,1.0,1,90,1,0,,37,0.00,0,2,-2,-2.00,-1.38,Matches,00a17eba
579,Matteo Pessina,it ITA,MF,Monza,26,1997,37,3222,87,94.2,35.8,37,87,30,0,,0,1.22,36,44,-8,-0.22,+1.59,Matches,780e3631
580,Andrea Petagna,it ITA,FW,Monza,28,1995,0,,,,,0,,0,0,,2,,,,,,,Matches,03f946ed
581,Andrea Petagna,it ITA,FW,Cagliari,28,1995,18,995,55,29.1,11.1,13,72,4,5,12,10,0.72,12,20,-8,-0.72,-0.06,Matches,03f946ed
582,Giuseppe Pezzella,it ITA,MFDF,Empoli,25,1997,19,1085,57,31.7,12.1,14,72,5,5,15,4,0.79,4,17,-13,-1.08,-0.62,Matches,149c5f5d
583,Edoardo Piana,it ITA,GK,Udinese,19,2003,0,,,,,0,,0,0,,2,,,,,,,Matches,5585dc1e
584,Roberto Piccoli,it ITA,FW,Lecce,22,2001,35,1378,39,40.3,15.3,12,75,4,23,21,0,0.97,16,21,-5,-0.33,+0.42,Matches,1cadaf34
585,Roberto Piccoli,it ITA,FW,Empoli,22,2001,2,39,20,1.1,0.4,0,,0,2,20,0,0.00,0,1,-1,-2.31,-1.67,Matches,1cadaf34
586,Santiago Pierotti,ar ARG,FWMF,Lecce,22,2001,11,200,18,5.8,2.2,0,,0,11,18,7,0.82,2,4,-2,-0.90,-0.34,Matches,ec315772
587,Niccolò Pierozzi,it ITA,DFMF,Fiorentina,21,2001,0,,,,,0,,0,0,,9,,,,,,,Matches,3649ece2
588,Niccolò Pierozzi,it ITA,DF,Salernitana,21,2001,12,871,73,25.5,9.7,11,77,6,1,25,1,0.33,8,20,-12,-1.24,+0.07,Matches,3649ece2
589,Andrea Pinamonti,it ITA,FW,Sassuolo,24,1999,38,3076,81,89.9,34.2,37,83,13,1,8,0,0.79,40,63,-23,-0.67,+1.68,Matches,08aa9cd1
590,Carlo Pinsoglio,it ITA,GK,Juventus,33,1990,1,45,45,1.3,0.5,0,,0,1,45,37,3.00,0,0,0,0.00,-0.61,Matches,f6a06749
591,Lorenzo Pirola,it ITA,DF,Salernitana,21,2002,27,1987,74,58.1,22.1,24,79,16,3,27,1,0.44,17,49,-32,-1.45,-0.38,Matches,caec77da
592,Niccolò Pisilli,it ITA,MF,Roma,18,2004,1,10,10,0.3,0.1,0,,0,1,10,22,0.00,0,0,0,0.00,-0.50,Matches,c84dcc88
593,Tommaso Pittino,it ITA,DF,Genoa,18,2005,0,,,,,0,,0,0,,7,,,,,,,Matches,b4e515e4
594,Tommaso Pobega,it ITA,MFDF,Milan,24,1999,11,319,29,9.3,3.5,3,61,1,8,17,9,2.55,7,4,+3,+0.85,+0.15,Matches,55a1cac2
595,Paul Pogba,fr FRA,MF,Juventus,30,1993,2,54,27,1.6,0.6,0,,0,2,27,1,2.00,2,0,+2,+3.33,+2.77,Matches,867239d3
596,Matteo Politano,it ITA,FW,Napoli,29,1993,37,2360,64,69.0,26.2,31,70,1,6,34,0,1.41,38,34,+4,+0.15,-0.10,Matches,5e861944
597,Marin Pongračić,hr CRO,DF,Lecce,25,1997,36,3219,89,94.1,35.8,36,89,35,0,,0,1.06,32,48,-16,-0.45,+2.24,Matches,2a6cd437
598,Mihai Popa,ro ROU,GK,Torino,22,2000,0,,,,,0,,0,0,,33,,,,,,,Matches,1ba24a13
599,Matija Popović,rs SRB,MF,Monza,17,2006,0,,,,,0,,0,0,,3,,,,,,,Matches,7ad189a6
600,Stefan Posch,at AUT,DF,Bologna,26,1997,31,2409,78,70.4,26.8,29,80,18,2,38,1,1.81,36,24,+12,+0.45,-0.44,Matches,7f609bfc
601,Matteo Prati,it ITA,MF,Cagliari,19,2003,26,1972,76,57.7,21.9,19,87,14,7,46,12,0.88,25,44,-19,-0.87,-0.43,Matches,d8363914
602,Ivan Provedel,it ITA,GK,Lazio,29,1994,30,2699,90,78.9,30.0,30,90,29,0,,2,1.40,35,33,+2,+0.07,-0.93,Matches,277da414
603,Christian Pulisic,us USA,MFFW,Milan,24,1998,36,2602,72,76.1,28.9,32,77,11,4,34,0,2.06,62,31,+31,+1.07,+1.51,Matches,1bf33a9a
604,George Pușcaș,ro ROU,FW,Genoa,27,1996,8,191,24,5.6,2.1,1,90,1,7,14,11,0.63,1,5,-4,-1.88,-2.00,Matches,c23c8e0d
605,Domingos Quina,pt POR,MF,Udinese,23,1999,2,13,7,0.4,0.1,0,,0,2,7,15,1.00,0,0,0,0.00,+0.42,Matches,41fb0f4e
606,Adrien Rabiot,fr FRA,MF,Juventus,28,1995,31,2651,86,77.5,29.5,30,87,28,1,33,0,1.90,37,24,+13,+0.44,-0.73,Matches,8794e251
607,Uroš Račić,rs SRB,MF,Sassuolo,25,1998,22,820,37,24.0,9.1,8,69,1,14,19,10,0.73,5,21,-16,-1.76,-1.20,Matches,faed84db
608,Nemanja Radonjić,rs SRB,MF,Torino,27,1996,10,374,37,10.9,4.2,4,61,0,6,22,6,1.40,6,5,+1,+0.24,+0.27,Matches,0630eb63
609,Boris Radunović,rs SRB,GK,Cagliari,27,1996,7,630,90,18.4,7.0,7,90,7,0,,31,0.29,2,12,-10,-1.43,-0.91,Matches,0dfce079
610,Hamza Rafia,tn TUN,MF,Lecce,24,1999,28,1204,43,35.2,13.4,17,60,0,11,16,7,0.93,10,21,-11,-0.82,-0.38,Matches,6b587d3d
611,Ylber Ramadani,al ALB,MF,Lecce,27,1996,34,2970,87,86.8,33.0,34,87,27,0,,0,0.88,21,49,-28,-0.85,-2.05,Matches,ef3c876b
612,Luca Ranieri,it ITA,DF,Fiorentina,24,1999,26,2065,79,60.4,22.9,23,87,19,3,22,10,1.69,38,28,+10,+0.44,+0.10,Matches,8c63fae5
613,Filippo Ranocchia,it ITA,MF,Empoli,22,2001,9,476,53,13.9,5.3,5,68,0,4,35,11,0.56,3,9,-6,-1.13,-0.55,Matches,d9ebed1c
614,Giacomo Raspadori,it ITA,FW,Napoli,23,2000,37,1584,43,46.3,17.6,14,74,4,23,24,0,1.41,25,18,+7,+0.40,+0.40,Matches,6e058f06
615,Federico Ravaglia,it ITA,GK,Bologna,23,1999,6,535,89,15.6,5.9,6,89,5,0,,32,2.17,10,3,+7,+1.18,+0.71,Matches,6662d731
616,Noah Raveyre,fr FRA,GK,Milan,18,2005,0,,,,,0,,0,0,,1,,,,,,,Matches,b98330f8
617,Tijjani Reijnders,nl NED,MF,Milan,25,1998,36,2820,78,82.5,31.3,33,82,21,3,36,1,1.97,67,38,+29,+0.93,+1.23,Matches,afb61630
618,Reinier,br BRA,MFFW,Frosinone,21,2002,22,1059,48,31.0,11.8,13,70,0,9,17,10,0.95,12,18,-6,-0.51,+0.21,Matches,6b21b7b5
619,Davide Renzetti,it ITA,GK,Lazio,17,2006,0,,,,,0,,0,0,,10,,,,,,,Matches,c3d7b5f6
620,Mateo Retegui,it ITA,FW,Genoa,24,1999,29,2216,76,64.8,24.6,26,82,14,3,27,1,1.24,32,29,+3,+0.12,+0.35,Matches,e7695e6c
621,Samuele Ricci,it ITA,MF,Torino,21,2001,32,2395,75,70.0,26.6,28,82,19,4,24,2,1.44,27,25,+2,+0.08,+0.25,Matches,9823be92
622,Ricardo Rodríguez,ch SUI,DFMF,Torino,30,1992,35,2772,79,81.1,30.8,34,81,22,1,29,2,1.43,29,27,+2,+0.06,+0.34,Matches,7f78ad23
623,Alessio Romagnoli,it ITA,DF,Lazio,28,1995,29,2411,83,70.5,26.8,26,88,25,3,39,0,1.62,33,28,+5,+0.19,-0.26,Matches,3ead85f9
624,Simone Romagnoli,it ITA,DF,Frosinone,33,1990,33,2715,82,79.4,30.2,30,87,28,3,35,3,0.97,38,47,-9,-0.30,+1.74,Matches,09899de8
625,Luka Romero,ar ARG,MF,Milan,18,2004,4,88,22,2.6,1.0,0,,0,4,22,17,1.00,0,2,-2,-2.05,-2.83,Matches,ca6edaa0
626,Marten de Roon,nl NED,MFDF,Atalanta,32,1991,30,2599,87,76.0,28.9,29,89,28,1,23,3,1.93,56,29,+27,+0.93,+0.61,Matches,2a1beb34
627,Francesco Rossi,it ITA,GK,Atalanta,32,1991,1,5,5,0.1,0.1,0,,0,1,5,34,3.00,0,0,0,0.00,-0.79,Matches,7b5f516f
628,Nicolò Rovella,it ITA,MF,Lazio,21,2001,23,1318,57,38.5,14.6,16,75,6,7,18,7,1.83,21,13,+8,+0.55,+0.46,Matches,e58cbfd5
629,Amir Rrahmani,xk KVX,DF,Napoli,29,1994,30,2600,87,76.0,28.9,30,87,27,0,,3,1.43,39,39,0,0.00,-0.77,Matches,4b3e1a38
630,Ruan,br BRA,DF,Sassuolo,24,1999,26,1516,58,44.3,16.8,16,77,9,10,29,7,0.73,21,43,-22,-1.31,-0.83,Matches,a378a02a
631,Daniele Rugani,it ITA,DF,Juventus,29,1994,17,1187,70,34.7,13.2,13,87,10,4,14,21,2.18,19,10,+9,+0.68,+0.12,Matches,14b8fcdf
632,Fabio Ruggeri,it ITA,DF,Lazio,18,2004,0,,,,,0,,0,0,,10,,,,,,,Matches,16eb9aa3
633,Matteo Ruggeri,it ITA,MF,Atalanta,21,2002,34,2449,72,71.6,27.2,28,80,7,6,33,3,1.82,54,31,+23,+0.85,+0.20,Matches,ae9898c5
634,Mário Rui,pt POR,DF,Napoli,32,1991,21,1205,57,35.2,13.4,14,75,5,7,22,10,1.52,22,19,+3,+0.22,+0.06,Matches,0b5a292a
635,Lorenzo Russo,it ITA,MF,Napoli,18,2005,0,,,,,0,,0,0,,3,,,,,,,Matches,9d6c3467
636,Stefano Sabelli,it ITA,MFDF,Genoa,30,1993,32,2429,76,71.0,27.0,30,79,6,2,29,2,1.34,33,25,+8,+0.30,+1.02,Matches,0ccac09c
637,Abdelhamid Sabiri,ma MAR,MF,Fiorentina,26,1996,0,,,,,0,,0,0,,1,,,,,,,Matches,4830e0af
638,Alexis Saelemaekers,be BEL,MF,Bologna,24,1999,30,1887,63,55.2,21.0,21,76,7,9,32,1,1.87,31,18,+13,+0.62,+0.09,Matches,ee251371
639,Gregorio Salvati,it ITA,GK,Salernitana,18,2005,0,,,,,0,,0,0,,13,,,,,,,Matches,959762fc
640,Lazar Samardzic,rs SRB,MF,Udinese,21,2002,34,2372,70,69.4,26.4,28,79,14,6,27,4,1.03,23,28,-5,-0.19,+0.75,Matches,217c93a1
641,Junior Sambia,cf CTA,MF,Salernitana,26,1996,18,1032,57,30.2,11.5,10,81,3,8,27,20,0.28,9,23,-14,-1.22,+0.10,Matches,24eb7ed6
642,Daniel Samek,cz CZE,DF,Lecce,19,2004,0,,,,,0,,0,0,,7,,,,,,,Matches,adda902f
643,Jasper Samooja,fi FIN,GK,Lecce,20,2003,0,,,,,0,,0,0,,31,,,,,,,Matches,8f3f09e3
644,Antonio Sanabria,py PAR,FW,Torino,27,1996,35,2133,61,62.4,23.7,23,80,10,12,24,2,1.31,23,21,+2,+0.08,+0.22,Matches,0a447501
645,Renato Sanches,pt POR,MF,Roma,25,1997,7,146,21,4.3,1.6,1,45,0,6,17,12,1.71,7,4,+3,+1.85,+1.41,Matches,032f894e
646,Alexis Sánchez,cl CHI,FW,Inter,34,1988,23,763,33,22.3,8.5,6,77,3,17,18,10,2.22,16,4,+12,+1.42,-0.45,Matches,2c0f8e9e
647,Alex Sandro,br BRA,DF,Juventus,32,1991,16,721,45,21.1,8.0,8,80,6,8,10,9,1.69,13,6,+7,+0.87,+0.34,Matches,0d82903c
648,Nicola Sansone,it ITA,MFFW,Lecce,31,1991,25,767,31,22.4,8.5,4,68,1,21,24,4,1.12,14,11,+3,+0.35,+1.20,Matches,7eb97a8e
649,Riccardo Saponara,it ITA,MFFW,Hellas Verona,31,1991,12,342,29,10.0,3.8,3,67,0,9,16,6,1.08,4,5,-1,-0.26,+0.09,Matches,3bb7af3b
650,Amadou Sarr,sn SEN,FW,Inter,19,2004,0,,,,,0,,0,0,,9,,,,,,,Matches,68b11ba1
651,Zanos Savva,cy CYP,FW,Torino,17,2005,2,28,14,0.8,0.3,0,,0,2,14,17,1.50,2,0,+2,+6.43,+6.48,Matches,82f8d2f4
652,Saba Sazonov,ge GEO,DF,Torino,21,2002,12,356,30,10.4,4.0,2,53,0,10,25,20,1.25,2,8,-6,-1.52,-1.69,Matches,645dffbf
653,Alessandro Scacchetti,it ITA,GK,Sassuolo,18,2005,0,,,,,0,,0,0,,2,,,,,,,Matches,24b0578d
654,Simone Scaglia,it ITA,GK,Juventus,19,2004,0,,,,,0,,0,0,,3,,,,,,,Matches,6800563c
655,Giorgio Scalvini,it ITA,DF,Atalanta,19,2003,33,2544,77,74.4,28.3,31,81,18,2,15,0,1.85,55,33,+22,+0.78,-0.04,Matches,1e9aa637
656,Gianluca Scamacca,it ITA,FW,Atalanta,24,1999,29,1453,50,42.5,16.1,17,66,1,12,28,3,1.72,37,12,+25,+1.55,+1.32,Matches,8790f988
657,Perr Schuurs,nl NED,DF,Torino,23,1999,9,770,86,22.5,8.6,9,86,8,0,,0,1.00,6,9,-3,-0.35,-0.45,Matches,e613313c
658,Simone Scuffet,it ITA,GK,Cagliari,27,1996,31,2789,90,81.5,31.0,31,90,30,0,,7,1.10,40,55,-15,-0.48,+1.08,Matches,41bd99ea
659,Demba Seck,sn SEN,FWMF,Frosinone,22,2001,11,298,27,8.7,3.3,3,63,0,8,14,4,0.45,4,7,-3,-0.91,-0.27,Matches,16463a79
660,Demba Seck,sn SEN,MF,Torino,22,2001,9,425,47,12.4,4.7,5,75,0,4,13,9,1.33,4,5,-1,-0.21,-0.24,Matches,16463a79
661,Jacopo Seghetti,it ITA,GK,Empoli,18,2005,0,,,,,0,,0,0,,10,,,,,,,Matches,70a10677
662,Nikola Sekulov,it ITA,MF,Juventus,21,2002,1,11,11,0.3,0.1,0,,0,1,11,0,0.00,0,1,-1,-8.18,-8.82,Matches,b2e08cb6
663,Vivaldo Semedo,pt POR,FW,Udinese,18,2005,1,12,12,0.4,0.1,0,,0,1,12,3,1.00,0,0,0,0.00,+0.42,Matches,b6baba31
664,Fallou Sene,sn SEN,FW,Fiorentina,18,2004,0,,,,,0,,0,0,,1,,,,,,,Matches,75d2b3b9
665,Stefano Sensi,it ITA,MF,Inter,27,1995,4,46,12,1.3,0.5,0,,0,4,12,23,3.00,4,0,+4,+7.83,+6.15,Matches,b70bde8f
666,Luigi Sepe,it ITA,GK,Lazio,32,1991,0,,,,,0,,0,0,,33,,,,,,,Matches,343f753a
667,Suat Serdar,de GER,MF,Hellas Verona,26,1997,25,1659,66,48.5,18.4,19,80,11,6,25,9,1.08,18,26,-8,-0.43,-0.18,Matches,b3325a30
668,Andres Sfait,ro ROU,MF,Salernitana,18,2004,2,23,12,0.7,0.3,0,,0,2,12,16,0.50,2,0,+2,+7.83,+9.18,Matches,4fb7cc15
669,Stephan El Shaarawy,it ITA,FWMF,Roma,30,1992,33,1738,53,50.8,19.3,19,76,5,14,20,5,1.58,36,26,+10,+0.52,+0.04,Matches,d3aaad90
670,Eldor Shomurodov,uz UZB,MFFW,Cagliari,28,1995,22,936,43,27.4,10.4,10,67,0,12,22,5,1.00,12,23,-11,-1.06,-0.51,Matches,57469b2d
