--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,,Standard,,,,,,,,,,,-additional
570,Aster Vranckx,be BEL,MF,Milan,19,2002,2.7,0,2,0,0.0,0.75,0.00,0.00,,0,0,Matches,f86cd5df
571,Stefan de Vrij,nl NED,DF,Inter,30,1992,21.6,1,20,6,30.0,0.93,0.28,0.05,0.17,0,0,Matches,d0d8dd44
572,Walace,br BRA,MF,Udinese,27,1995,35.4,0,32,6,18.8,0.90,0.17,0.00,0.00,0,0,Matches,26db8853
573,Sebastian Walukiewicz,pl POL,DF,Empoli,22,2000,6.7,0,2,1,50.0,0.30,0.15,0.00,0.00,0,0,Matches,217875a4
574,Georginio Wijnaldum,nl NED,MF,Roma,31,1990,8.5,2,20,4,20.0,2.34,0.47,0.10,0.50,0,0,Matches,eb58eef0
575,Harry Winks,eng ENG,MF,Sampdoria,26,1996,19.1,0,14,0,0.0,0.73,0.00,0.00,,0,0,Matches,2f7acede
576,Przemysław Wiśniewski,pl POL,DF,Spezia,24,1998,11.1,1,6,3,50.0,0.54,0.27,0.17,0.33,0,0,Matches,1bfe5ac9
577,Gerard Yepes,es ESP,MF,Sampdoria,19,2002,2.2,0,1,0,0.0,0.45,0.00,0.00,,0,0,Matches,ee9040b4
578,Mattia Zaccagni,it ITA,FW,Lazio,27,1995,30.8,10,57,24,42.1,1.85,0.78,0.18,0.42,1,1,Matches,d85c238b
579,Denis Zakaria,ch SUI,MF,Juventus,25,1996,1.4,0,0,0,,0.00,0.00,,,0,0,Matches,384d58d9
580,Nicola Zalewski,pl POL,MFDF,Roma,20,2002,24.4,2,29,9,31.0,1.19,0.37,0.07,0.22,0,0,Matches,45191c29
581,Luca Zanimacchia,it ITA,MF,Cremonese,24,1998,8.3,0,19,4,21.1,2.29,0.48,0.00,0.00,0,0,Matches,5e834dce
582,Nicolò Zaniolo,it ITA,MFFW,Roma,23,1999,9.9,1,28,7,25.0,2.83,0.71,0.04,0.14,0,0,Matches,9907b1c8
583,Alessandro Zanoli,it ITA,MFDF,Sampdoria,21,2000,17.1,2,15,7,46.7,0.88,0.41,0.13,0.29,0,0,Matches,3b12b11f
584,Alessandro Zanoli,it ITA,MF,Napoli,21,2000,0.1,0,1,1,100.0,7.50,7.50,0.00,0.00,0,0,Matches,3b12b11f
585,Mattia Zanotti,it ITA,DFMF,Inter,19,2003,0.3,0,0,0,,0.00,0.00,,,0,0,Matches,875d65d1
586,Duván Zapata,co COL,FW,Atalanta,31,1991,15.4,2,41,8,19.5,2.65,0.52,0.05,0.25,0,0,Matches,d3de9af0
587,Davide Zappacosta,it ITA,MF,Atalanta,30,1992,16.3,4,25,10,40.0,1.53,0.61,0.16,0.40,0,0,Matches,7fe90ccd
588,Karim Zedadka,fr FRA,MF,Napoli,22,2000,0.2,0,0,0,,0.00,0.00,,,0,0,Matches,2f45300d
589,Deyovaisio Zeefuik,nl NED,DFMF,Hellas Verona,24,1998,0.1,0,0,0,,0.00,0.00,,,0,0,Matches,58a2e9f6
590,Marvin Zeegelaar,nl NED,MFDF,Udinese,31,1990,3.9,1,3,2,66.7,0.76,0.51,0.33,0.50,0,0,Matches,8abd0c03
591,Alessio Zerbin,it ITA,MFFW,Napoli,23,1999,2.2,0,5,3,60.0,2.27,1.36,0.00,0.00,0,0,Matches,d19ef4ef
592,Piotr Zieliński,pl POL,MF,Napoli,28,1994,25.4,3,53,19,35.8,2.09,0.75,0.06,0.16,0,0,Matches,a5296e55
593,David Zima,cz CZE,DF,Torino,21,2000,4.5,0,4,2,50.0,0.89,0.44,0.00,0.00,0,0,Matches,acf7e795
594,Joshua Zirkzee,nl NED,FW,Bologna,21,2001,9.1,2,29,8,27.6,3.18,0.88,0.07,0.25,0,0,Matches,028e70b9
595,Jeroen Zoet,nl NED,GK,Spezia,31,1991,3.7,0,0,0,,0.00,0.00,,,0,0,Matches,cc1a0c57
596,Nadir Zortea,it ITA,DF,Sassuolo,23,1999,7.3,0,5,2,40.0,0.68,0.27,0.00,0.00,0,0,Matches,82598b71
597,Nadir Zortea,it ITA,MF,Atalanta,23,1999,2.5,1,4,3,75.0,1.62,1.22,0.25,0.33,0,0,Matches,82598b71
598,Petar Zovko,ba BIH,GK,Spezia,20,2002,0.8,0,0,0,,0.00,0.00,,,0,0,Matches,54f6afe3
599,Szymon Żurkowski,pl POL,MF,Fiorentina,24,1997,0.4,0,2,1,50.0,5.63,2.81,0.00,0.00,0,0,Matches,4e1d5e59
600,Szymon Żurkowski,pl POL,MF,Spezia,24,1997,4.7,0,7,1,14.3,1.48,0.21,0.00,0.00,0,0,Matches,4e1d5e59
601,Leo Østigård,no NOR,DF,Napoli,22,1999,4.7,0,3,0,0.0,0.64,0.00,0.00,,0,0,Matches,b35a7399
602,Milan Đurić,ba BIH,FW,Hellas Verona,32,1990,15.2,1,16,6,37.5,1.05,0.40,0.06,0.17,0,0,Matches,405f6586
603,Filip Đuričić,rs SRB,MF,Sampdoria,30,1992,24.1,3,26,12,46.2,1.08,0.50,0.12,0.25,0,0,Matches,eccbe56a


Provided by <a href="https://www.sports-reference.com/sharing.html?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool">FBref.com</a>: <a href="https://fbref.com/en/comps/11/2022-2023/shooting/2022-2023-Serie-A-M-Stats?sr&utm_source=direct&utm_medium=Share&utm_campaign=ShareTool#stats_shooting">View Original Table</a><br>Generated 8/25/2026.
