--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,,-additional
514,Stipe Perica,hr CRO,FWMF,Udinese,22,1995,22,943,43,27.6,10.5,9,,3,13,,11,0.77,8,21,-13,-1.24,-1.17,Matches,269b4638
515,Mattia Perin,it ITA,GK,Genoa,24,1992,37,3330,90,97.4,37.0,37,,37,0,,0,1.11,33,42,-9,-0.24,+0.76,Matches,4c62d0c8
516,Ivan Perišić,hr CRO,MF,Inter,28,1989,37,3313,90,96.9,36.8,37,,34,0,,0,1.95,66,27,+39,+1.06,+3.58,Matches,6fe90922
517,Diego Perotti,ar ARG,FWMF,Roma,29,1988,25,1609,64,47.0,17.9,17,,10,8,,3,1.96,28,17,+11,+0.62,-0.48,Matches,a40d5a0c
518,Andrea Petagna,it ITA,FW,Atalanta,22,1995,29,1618,56,47.3,18.0,22,,1,7,,5,1.62,30,19,+11,+0.61,+0.26,Matches,03f946ed
519,Bruno Petković,hr CRO,FW,Hellas Verona,22,1994,16,922,58,27.0,10.2,10,,4,6,,2,0.56,9,25,-16,-1.56,-0.41,Matches,24228180
520,Bruno Petković,hr CRO,FW,Bologna,22,1994,9,329,37,9.6,3.7,3,,0,6,,10,0.89,2,5,-3,-0.82,-0.56,Matches,24228180
521,Germán Pezzella,ar ARG,DF,Fiorentina,26,1991,34,2979,88,87.1,33.1,34,,31,0,,1,1.50,51,37,+14,+0.42,+1.65,Matches,8c725b43
522,Giuseppe Pezzella,it ITA,MFDF,Udinese,19,1997,15,903,60,26.4,10.0,10,,5,5,,21,0.87,13,21,-8,-0.80,-0.55,Matches,149c5f5d
523,Nicholas Pierini,it ITA,FWMF,Sassuolo,18,1998,3,43,14,1.3,0.5,0,,0,3,,23,0.00,0,0,0,0.00,+0.80,Matches,7cc89a5f
524,Andrea Pinamonti,it ITA,FW,Inter,18,1999,1,14,14,0.4,0.2,0,,0,1,,33,0.00,0,0,0,0.00,-0.95,Matches,08aa9cd1
525,Carlo Pinsoglio,it ITA,GK,Juventus,27,1990,1,28,28,0.8,0.3,0,,0,1,,33,3.00,0,1,-1,-3.21,-4.89,Matches,f6a06749
526,Vincenzo Pinto,it ITA,MF,Benevento,16,2000,0,,,,,0,,0,0,,2,,,,,,,Matches,9ad9cf3b
527,Fabio Pisacane,it ITA,DF,Cagliari,31,1986,24,1927,80,56.3,21.4,22,,14,2,,10,1.04,16,29,-13,-0.61,+0.30,Matches,56400c01
528,Riccardo Piscitelli,it ITA,GK,Benevento,23,1993,0,,,,,0,,0,0,,2,,,,,,,Matches,845ca6cd
529,Marco Pissardo,it ITA,GK,Inter,19,1998,0,,,,,0,,0,0,,2,,,,,,,Matches,73ba463e
530,Semuel Pizzignacco,it ITA,GK,Udinese,15,2001,0,,,,,0,,0,0,,2,,,,,,,Matches,4f537cf7
531,Marko Pjaca,hr CRO,FWMF,Juventus,22,1995,0,,,,,0,,0,0,,3,,,,,,,Matches,2c38b327
532,Miralem Pjanić,ba BIH,MF,Juventus,27,1990,31,2484,80,72.6,27.6,28,,21,3,,1,2.61,57,15,+42,+1.52,-0.40,Matches,ad6df2d5
533,Andrea Poli,it ITA,MF,Bologna,27,1989,32,2543,79,74.4,28.3,32,,13,0,,2,1.19,30,39,-9,-0.32,-0.01,Matches,b3fd7075
534,Matteo Politano,it ITA,FW,Sassuolo,23,1993,36,2812,78,82.2,31.2,33,,15,3,,2,1.19,23,49,-26,-0.83,-0.24,Matches,5e861944
535,Giacomo Poluzzi,it ITA,GK,SPAL,29,1988,0,,,,,0,,0,0,,17,,,,,,,Matches,07f55871
536,Simone Pontisso,it ITA,MF,Udinese,20,1997,1,10,10,0.3,0.1,0,,0,1,,20,0.00,0,0,0,0.00,+0.40,Matches,8a2d3fdb
537,Dennis Praet,be BEL,MF,Sampdoria,23,1994,32,2657,83,77.7,29.5,31,,22,1,,2,1.38,43,44,-1,-0.03,+0.32,Matches,86695068
538,Manuel Pucciarelli,it ITA,FW,Chievo,26,1991,22,1380,63,40.4,15.3,17,,6,5,,16,0.91,13,28,-15,-0.98,-0.63,Matches,a1c7b425
539,Christian Puggioni,it ITA,GK,Sampdoria,36,1981,9,810,90,23.7,9.0,9,,9,0,,13,1.89,18,12,+6,+0.67,+1.01,Matches,b39dfab0
540,Christian Puggioni,it ITA,GK,Benevento,36,1981,14,1179,84,34.5,13.1,14,,13,0,,1,0.71,12,26,-14,-1.07,+0.42,Matches,b39dfab0
541,Erick Pulgar,cl CHI,MF,Bologna,23,1994,32,2770,87,81.0,30.8,31,,30,1,,0,1.09,33,44,-11,-0.36,-0.22,Matches,4611e028
542,George Pușcaș,ro ROU,FWMF,Benevento,21,1996,11,702,64,20.5,7.8,7,,5,4,,10,0.36,3,16,-13,-1.67,-0.41,Matches,c23c8e0d
543,Fabio Quagliarella,it ITA,FW,Sampdoria,34,1983,35,2719,78,79.5,30.2,33,,21,2,,1,1.37,50,41,+9,+0.30,+1.97,Matches,ee4f2f3b
544,Ivan Radovanović,rs SRB,MF,Chievo,28,1988,35,3140,90,91.8,34.9,35,,33,0,,0,0.97,32,51,-19,-0.54,+0.74,Matches,023937a9
545,Ștefan Radu,ro ROU,DF,Lazio,30,1986,31,2588,83,75.7,28.8,31,,21,0,,2,1.77,64,37,+27,+0.94,-0.47,Matches,53de807a
546,Rafael,br BRA,GK,Cagliari,35,1982,10,794,79,23.2,8.8,8,,8,2,,20,1.40,12,11,+1,+0.11,+1.11,Matches,dd06d56c
547,Rafinha,br BRA,MF,Inter,24,1993,17,1043,61,30.5,11.6,12,,3,5,,0,1.71,23,6,+17,+1.47,+0.75,Matches,0c2ac3cb
548,Antonino Ragusa,it ITA,FWMF,Sassuolo,27,1990,30,825,28,24.1,9.2,7,,0,23,,7,1.17,7,23,-16,-1.75,-1.26,Matches,e967e202
549,Gastón Ramírez,uy URU,MF,Sampdoria,26,1990,37,2214,60,64.7,24.6,28,,6,9,,0,1.38,33,42,-9,-0.37,-0.74,Matches,2c851997
550,Luca Ranieri,it ITA,DF,Fiorentina,18,1999,0,,,,,0,,0,0,,3,,,,,,,Matches,8c63fae5
551,Andrea Ranocchia,it ITA,DF,Inter,29,1988,11,627,57,18.3,7.0,7,,5,4,,25,1.82,14,4,+10,+1.44,+0.60,Matches,539230cf
552,Federico Ravaglia,it ITA,GK,Bologna,17,1999,0,,,,,0,,0,0,,29,,,,,,,Matches,6662d731
553,Vasco Regini,it ITA,DF,Sampdoria,26,1990,14,1077,77,31.5,12.0,10,,9,4,,24,1.29,16,19,-3,-0.25,-0.21,Matches,339c6ed4
554,Pepe Reina,es ESP,GK,Napoli,34,1982,37,3330,90,97.4,37.0,37,,37,0,,1,2.43,77,29,+48,+1.30,+1.30,Matches,e358587b
555,Alessio Riccardi,it ITA,FW,Roma,16,2001,0,,,,,0,,0,0,,1,,,,,,,Matches,1ca1ee8a
556,Federico Ricci,it ITA,MF,Genoa,23,1994,5,217,43,6.3,2.4,2,,2,3,,10,0.80,2,5,-3,-1.24,-1.05,Matches,524eb8c5
557,Federico Ricci,it ITA,FW,Crotone,23,1994,15,921,61,26.9,10.2,10,,4,5,,3,1.07,16,15,+1,+0.10,+1.07,Matches,524eb8c5
558,Federico Ricci,it ITA,FWMF,Sassuolo,23,1994,0,,,,,0,,0,0,,2,,,,,,,Matches,524eb8c5
559,Luca Rigoni,it ITA,MF,Genoa,32,1984,23,1574,68,46.0,17.5,19,,9,4,,9,1.17,14,19,-5,-0.29,-0.04,Matches,4dba2a97
560,Nicola Rigoni,it ITA,MF,Chievo,26,1990,15,933,62,27.3,10.4,12,,6,3,,22,1.20,7,17,-10,-0.96,-0.49,Matches,e327bd76
561,Tomás Rincón,ve VEN,MF,Torino,29,1988,36,2995,83,87.6,33.3,35,,23,1,,0,1.33,45,41,+4,+0.12,-0.73,Matches,f1cfc209
562,Leonardo Rivoira,it ITA,DF,Torino,19,1998,0,,,,,0,,0,0,,2,,,,,,,Matches,65678410
563,Luca Rizzo,it ITA,MF,SPAL,25,1992,11,488,44,14.3,5.4,4,,2,7,,6,0.55,6,13,-7,-1.29,-0.89,Matches,a3e4b724
564,Luca Rizzo,it ITA,MF,Atalanta,25,1992,0,,,,,0,,0,0,,2,,,,,,,Matches,a3e4b724
565,Ricardo Rodríguez,ch SUI,DFMF,Milan,24,1992,34,3005,88,87.9,33.4,34,,32,0,,1,1.68,50,36,+14,+0.42,+0.42,Matches,7f78ad23
566,Thomas Rodríguez,cl CHI,MF,Genoa,21,1996,0,,,,,0,,0,0,,1,,,,,,,Matches,c969e4b4
567,Marko Rog,hr CRO,MF,Napoli,22,1995,28,289,10,8.5,3.2,0,,0,28,,10,2.71,5,4,+1,+0.31,-1.04,Matches,b6b2b820
568,Rogério,br BRA,MFDF,Sassuolo,19,1998,13,910,70,26.6,10.1,10,,8,3,,22,1.46,9,12,-3,-0.30,+0.67,Matches,10e7f486
569,Marcus Rohdén,se SWE,MF,Crotone,26,1991,26,1632,63,47.7,18.1,20,,8,6,,8,0.96,16,36,-20,-1.10,-0.80,Matches,b5b27493
570,Filippo Romagna,it ITA,DF,Cagliari,20,1997,23,1888,82,55.2,21.0,21,,20,2,,12,0.96,19,42,-23,-1.10,-0.80,Matches,84594618
571,Alessio Romagnoli,it ITA,DF,Milan,22,1995,28,2353,84,68.8,26.1,27,,23,1,,2,1.68,39,25,+14,+0.54,+0.54,Matches,3ead85f9
572,Andrea Romagnoli,it ITA,GK,Roma,19,1998,0,,,,,0,,0,0,,3,,,,,,,Matches,f8e8f9de
573,Simone Romagnoli,it ITA,DF,Bologna,27,1990,8,557,70,16.3,6.2,6,,5,2,,6,0.63,4,6,-2,-0.32,-0.01,Matches,09899de8
574,Aristóteles Romero,ve VEN,MF,Crotone,21,1995,6,86,14,2.5,1.0,0,,0,6,,9,0.50,1,1,0,0.00,+0.70,Matches,9f069180
575,Rômulo,it ITA,MFDF,Hellas Verona,30,1987,37,3168,86,92.6,35.2,36,,32,1,,0,0.59,26,73,-47,-1.34,-0.98,Matches,07abb358
576,Marten de Roon,nl NED,MF,Atalanta,26,1991,34,2571,76,75.2,28.6,29,,24,5,,1,1.62,37,25,+12,+0.42,-0.22,Matches,2a1beb34
577,Aleandro Rosi,it ITA,MF,Genoa,30,1987,24,1700,71,49.7,18.9,22,,11,2,,8,0.96,14,19,-5,-0.26,0.00,Matches,1b729ba2
578,Luca Rossettini,it ITA,DF,Genoa,32,1985,23,2027,88,59.3,22.5,22,,22,1,,14,1.09,23,30,-7,-0.31,-0.12,Matches,47a500ae
579,Francesco Rossi,it ITA,GK,Atalanta,26,1991,1,8,8,0.2,0.1,0,,0,1,,36,0.00,0,1,-1,-11.25,-11.75,Matches,7b5f516f
580,Giuseppe Rossi,it ITA,FW,Genoa,30,1987,9,260,29,7.6,2.9,1,,0,8,,6,0.56,5,3,+2,+0.69,+1.03,Matches,fe48a073
581,Daniele Rugani,it ITA,DF,Juventus,23,1994,22,1935,88,56.6,21.5,22,,21,0,,15,2.59,54,17,+37,+1.72,+0.21,Matches,14b8fcdf
582,Mário Rui,pt POR,DF,Napoli,26,1991,25,2087,83,61.0,23.2,24,,20,1,,11,2.24,42,20,+22,+0.95,-0.81,Matches,0b5a292a
583,Oliva Rutjens,es ESP,DF,Benevento,19,1998,0,,,,,0,,0,0,,8,,,,,,,Matches,ac96a8db
584,Umar Sadiq,ng NGA,FW,Torino,20,1997,3,225,75,6.6,2.5,3,,2,0,,11,0.33,2,4,-2,-0.80,-1.08,Matches,686cbe7d
585,Bacary Sagna,fr FRA,DF,Benevento,34,1983,13,957,74,28.0,10.6,10,,9,3,,1,0.85,13,19,-6,-0.56,+1.08,Matches,6ef56efd
586,Jacopo Sala,it ITA,DF,Sampdoria,25,1991,13,992,76,29.0,11.0,12,,7,1,,20,1.54,21,16,+5,+0.45,+0.79,Matches,da5a981b
587,Bartosz Salamon,pl POL,DF,SPAL,26,1991,22,1725,78,50.4,19.2,20,,18,2,,9,0.95,21,39,-18,-0.94,-0.83,Matches,9b30df1e
588,Eddie Salcedo,it ITA,FW,Genoa,15,2001,2,34,17,1.0,0.4,0,,0,2,,7,0.50,0,1,-1,-2.65,-2.41,Matches,0489bb30
589,Mario Sampirisi,it ITA,DF,Crotone,24,1992,31,2194,71,64.2,24.4,24,,19,7,,5,1.06,24,43,-19,-0.78,-0.27,Matches,cda2ec29
590,Carlos Sánchez,co COL,MF,Fiorentina,31,1986,9,368,41,10.8,4.1,3,,3,6,,13,1.00,3,6,-3,-0.73,-1.06,Matches,50b51fac
591,Sandro,br BRA,MF,Benevento,28,1989,14,1153,82,33.7,12.8,13,,9,1,,3,0.79,17,29,-12,-0.94,+0.61,Matches,c1c2c925
592,Alex Sandro,br BRA,DF,Juventus,26,1991,26,2117,81,61.9,23.5,23,,21,3,,9,2.77,63,15,+48,+2.04,+1.07,Matches,0d82903c
593,Siriki Sanogo,ci CIV,FW,Benevento,15,2001,2,39,20,1.1,0.4,0,,0,2,,6,1.50,0,0,0,0.00,+1.36,Matches,ff120e44
594,Davide Santon,it ITA,DFMF,Inter,26,1991,15,836,56,24.4,9.3,9,,5,6,,19,1.93,13,9,+4,+0.43,-0.68,Matches,88c89891
595,Samir Santos,br BRA,DF,Udinese,22,1994,31,2569,83,75.1,28.5,30,,24,1,,2,0.87,29,49,-20,-0.70,-1.23,Matches,92b4758e
596,Antonio Santurro,do DOM,GK,Bologna,25,1992,1,90,90,2.6,1.0,1,,1,0,,13,1.00,1,1,0,0.00,+0.32,Matches,61228681
597,Riccardo Saponara,it ITA,MFFW,Fiorentina,25,1991,18,900,50,26.3,10.0,10,,2,8,,11,1.50,15,9,+6,+0.60,+0.53,Matches,3bb7af3b
598,Marco Sau,it ITA,FW,Cagliari,29,1987,29,1311,45,38.3,14.6,16,,4,13,,7,1.00,15,24,-9,-0.62,+0.19,Matches,1ad1f50d
599,Gianluca Scamacca,it ITA,FW,Sassuolo,18,1999,3,23,8,0.7,0.3,0,,0,3,,15,0.00,0,0,0,0.00,+0.79,Matches,8790f988
600,Micheal Scarf,gh GHA,DF,Napoli,18,1999,0,,,,,0,,0,0,,4,,,,,,,Matches,568a0378
601,Pasquale Schiattarella,it ITA,MF,SPAL,30,1987,31,1990,64,58.2,22.1,22,,14,9,,3,0.94,22,37,-15,-0.68,-0.36,Matches,bd84fc61
602,Eros Schiavon,it ITA,MFDF,SPAL,34,1983,12,390,33,11.4,4.3,3,,2,9,,20,1.08,4,7,-3,-0.69,-0.19,Matches,c4f97172
603,Patrik Schick,cz CZE,FWMF,Roma,21,1996,22,992,45,29.0,11.0,10,,5,12,,6,1.73,14,4,+10,+0.91,+0.05,Matches,5d4f7d61
604,João Schmidt,br BRA,MF,Atalanta,24,1993,0,,,,,0,,0,0,,10,,,,,,,Matches,3630db1a
605,Simone Scuffet,it ITA,GK,Udinese,21,1996,6,540,90,15.8,6.0,6,,6,0,,32,0.50,7,11,-4,-0.67,-0.32,Matches,41bd99ea
606,Andrea Seculin,it ITA,GK,Chievo,27,1990,0,,,,,0,,0,0,,38,,,,,,,Matches,c4f573f4
607,Stefano Sensi,it ITA,MF,Sassuolo,21,1995,17,1041,61,30.4,11.6,10,,7,7,,10,1.12,10,21,-11,-0.95,-0.23,Matches,b70bde8f
608,Luigi Sepe,it ITA,GK,Napoli,26,1991,1,90,90,2.6,1.0,1,,1,0,,37,1.00,0,0,0,0.00,-1.30,Matches,343f753a
609,Luca Seri,it ITA,GK,SPAL,17,1999,0,,,,,0,,0,0,,2,,,,,,,Matches,b107b681
610,Lee Seung-woo,kr KOR,FW,Hellas Verona,19,1998,14,358,26,10.5,4.0,1,,1,13,,19,0.00,1,8,-7,-1.76,-0.55,Matches,0f22b650
611,Stephan El Shaarawy,it ITA,FWMF,Roma,24,1992,33,2155,65,63.0,23.9,25,,9,8,,3,2.12,40,20,+20,+0.84,-0.09,Matches,d3aaad90
612,André Silva,pt POR,FW,Milan,21,1995,24,940,39,27.5,10.4,7,,4,17,,14,1.50,14,10,+4,+0.38,+0.02,Matches,3effaa34
613,Jonathan Silva,ar ARG,DF,Roma,23,1994,2,112,56,3.3,1.2,1,,1,1,,11,3.00,3,0,+3,+2.41,+1.59,Matches,f2308b33
614,Matías Silvestre,ar ARG,DF,Sampdoria,32,1984,34,3060,90,89.5,34.0,34,,34,0,,4,1.50,53,50,+3,+0.09,+1.84,Matches,b6ca47a2
615,Marco Silvestri,it ITA,GK,Hellas Verona,26,1991,2,180,90,5.3,2.0,2,,2,0,,36,0.00,1,7,-6,-3.00,-1.83,Matches,0d422df7
616,Giovanni Simeone,ar ARG,FW,Fiorentina,22,1995,38,2998,79,87.7,33.3,36,,23,2,,0,1.50,48,41,+7,+0.21,0.00,Matches,343c0d52
617,Lorenco Šimić,hr CRO,DF,SPAL,21,1996,6,318,53,9.3,3.5,3,,3,3,,6,1.67,6,9,-3,-0.85,-0.36,Matches,65e4dede
618,Stefan Simić,cz CZE,DF,Crotone,22,1995,9,555,62,16.2,6.2,6,,5,3,,17,0.89,5,11,-6,-0.97,-0.34,Matches,b5365398
619,Salvatore Sirigu,it ITA,GK,Torino,30,1987,37,3330,90,97.4,37.0,37,,37,0,,1,1.38,52,45,+7,+0.19,-0.81,Matches,10dc46f0
620,Łukasz Skorupski,pl POL,GK,Roma,26,1991,1,90,90,2.6,1.0,1,,1,0,,37,3.00,1,0,+1,+1.00,+0.14,Matches,ab4449d6
621,Milan Škriniar,sk SVK,DF,Inter,22,1995,38,3420,90,100.0,38.0,38,,38,0,,0,1.89,66,30,+36,+0.95,,Matches,30f5ffa9
622,Stefano Sorrentino,it ITA,GK,Chievo,38,1979,38,3420,90,100.0,38.0,38,,38,0,,0,1.05,36,59,-23,-0.61,,Matches,048877f5
623,Riccardo Sottil,it ITA,FWMF,Fiorentina,18,1999,0,,,,,0,,0,0,,1,,,,,,,Matches,94816803
624,Samuel Souprayen,fr FRA,DF,Hellas Verona,28,1989,22,1582,72,46.3,17.6,19,,14,3,,15,0.59,8,37,-29,-1.65,-0.72,Matches,f7c9fcd6
625,Luca Sparandeo,it ITA,DF,Benevento,17,1999,1,32,32,0.9,0.4,0,,0,1,,8,0.00,0,1,-1,-2.81,-1.48,Matches,dfbb3234
626,Leonardo Spinazzola,it ITA,MF,Atalanta,24,1993,18,1503,84,43.9,16.7,17,,13,1,,2,1.50,26,19,+7,+0.42,-0.10,Matches,3626daea
627,Nicolás Spolli,ar ARG,DF,Genoa,34,1983,21,1798,86,52.6,20.0,20,,18,1,,3,1.24,14,15,-1,-0.05,+0.45,Matches,9a560ebe
628,Marco Sportiello,it ITA,GK,Fiorentina,25,1992,37,3202,87,93.6,35.6,37,,35,0,,0,1.54,51,38,+13,+0.37,+2.43,Matches,ac4003af
629,Šimon Štefanec,sk SVK,MF,Hellas Verona,18,1998,0,,,,,0,,0,0,,3,,,,,,,Matches,dff4a9fc
630,Mariusz Stępiński,pl POL,FW,Chievo,22,1995,22,713,32,20.8,7.9,6,,2,16,,13,1.18,12,13,-1,-0.13,+0.61,Matches,7b536033
631,Ognjen Stijepović,me MNE,MF,Sampdoria,17,1999,1,6,6,0.2,0.1,0,,0,1,,4,0.00,0,0,0,0.00,+0.11,Matches,80ad4216
632,Adrian Stoian,ro ROU,MFFW,Crotone,26,1991,32,2133,67,62.4,23.7,26,,8,6,,3,0.97,24,34,-10,-0.42,+0.70,Matches,4468b31a
633,Marco Storari,it ITA,GK,Milan,40,1977,0,,,,,0,,0,0,,29,,,,,,,Matches,fb5eb6e0
634,Thomas Strakosha,al ALB,GK,Lazio,22,1995,38,3420,90,100.0,38.0,38,,38,0,,0,1.89,89,49,+40,+1.05,,Matches,339fe0e8
635,Ivan Strinić,hr CRO,DF,Sampdoria,30,1987,17,1251,74,36.6,13.9,16,,10,1,,15,1.71,26,20,+6,+0.43,+0.85,Matches,52e2ef8f
636,Kevin Strootman,nl NED,MF,Roma,27,1990,32,2258,71,66.0,25.1,26,,18,6,,3,2.00,40,22,+18,+0.72,-0.44,Matches,ef2e5e1a
637,Jens Stryger Larsen,dk DEN,DFMF,Udinese,26,1991,30,2531,84,74.0,28.1,28,,27,2,,3,1.23,36,43,-7,-0.25,+0.56,Matches,f91e81c9
638,Stefano Sturaro,it ITA,MFDF,Juventus,24,1993,12,613,51,17.9,6.8,7,,2,5,,21,2.58,10,1,+9,+1.32,-0.38,Matches,2334478a
639,Ćazim Suljić,ba BIH,FW,Crotone,20,1996,0,,,,,0,,0,0,,18,,,,,,,Matches,b8c23930
640,Suso,es ESP,FWMF,Milan,23,1993,35,2830,81,82.7,31.4,33,,20,2,,1,1.74,47,31,+16,+0.51,+0.81,Matches,4e219ad2
641,Wojciech Szczęsny,pl POL,GK,Juventus,27,1990,17,1530,90,44.7,17.0,17,,17,0,,21,2.47,31,9,+22,+1.29,-0.61,Matches,01b8a2b2
642,Adel Taarabt,ma MAR,FWMF,Genoa,28,1989,22,1615,73,47.2,17.9,18,,10,4,,5,0.86,15,21,-6,-0.33,-0.13,Matches,47dc80f5
643,Saphir Taïder,dz ALG,MF,Bologna,25,1992,9,384,43,11.2,4.3,3,,2,6,,7,1.56,4,6,-2,-0.47,-0.17,Matches,a12d0c05
644,Strahinja Tanasijević,rs SRB,DF,Chievo,20,1997,0,,,,,0,,0,0,,1,,,,,,,Matches,618ab91f
645,Andrea Tessiore,it ITA,MF,Sampdoria,17,1999,0,,,,,0,,0,0,,5,,,,,,,Matches,6931ad94
646,Joseph Tetteh,gh GHA,MF,Cagliari,18,1999,0,,,,,0,,0,0,,1,,,,,,,Matches,315e1ac9
647,Cyril Théréau,fr FRA,FW,Udinese,34,1983,2,180,90,5.3,2.0,2,,2,0,,0,0.00,3,5,-2,-1.00,-0.64,Matches,4d3ab428
648,Cyril Théréau,fr FRA,FWMF,Fiorentina,34,1983,20,1112,56,32.5,12.4,16,,2,4,,6,1.70,18,13,+5,+0.40,+0.29,Matches,4d3ab428
649,Rafael Tolói,it ITA,DF,Atalanta,26,1990,31,2445,79,71.5,27.2,29,,23,2,,1,1.65,40,28,+12,+0.44,-0.11,Matches,c56dc39e
650,Michal Tomič,sk SVK,MF,Sampdoria,18,1999,0,,,,,0,,0,0,,3,,,,,,,Matches,925fe145
651,Nenad Tomović,rs SRB,DF,Chievo,29,1987,27,2301,85,67.3,25.6,26,,24,1,,5,1.11,27,38,-11,-0.43,+0.53,Matches,6aafdc27
652,Nenad Tomović,rs SRB,DF,Fiorentina,29,1987,2,135,68,3.9,1.5,2,,1,0,,0,0.00,0,5,-5,-3.33,-3.69,Matches,6aafdc27
653,Lorenzo Tonelli,it ITA,DF,Napoli,27,1990,4,351,88,10.3,3.9,3,,3,1,,18,2.25,10,7,+3,+0.77,-0.55,Matches,8cc29864
654,Aleksandar Tonev,bg BUL,MFFW,Crotone,27,1990,8,401,50,11.7,4.5,5,,2,3,,2,0.38,1,14,-13,-2.92,-2.53,Matches,c15d1af9
655,Vasilis Torosidis,gr GRE,DFMF,Bologna,32,1985,16,819,51,23.9,9.1,10,,4,6,,11,1.50,10,12,-2,-0.22,+0.13,Matches,8ea2c099
656,Emanuele Torrasi,it ITA,MF,Milan,18,1999,1,6,6,0.2,0.1,0,,,1,,0,,,,,,,Matches,16bc48f8
657,Emanuele Torrasi,it ITA,MF,Milan,18,1999,1,6,6,0.2,0.1,0,,0,1,6,1,,,,,,,Matches,06378dd2
658,Lucas Torreira,uy URU,MF,Sampdoria,21,1996,36,3180,88,93.0,35.3,36,,31,0,,1,1.42,50,53,-3,-0.08,+0.29,Matches,52611641
659,Alin Toșca,ro ROU,DF,Benevento,25,1992,13,1170,90,34.2,13.0,13,,13,0,,2,1.08,18,26,-8,-0.62,+1.10,Matches,322ba2df
660,Andrea Tozzo,it ITA,GK,Sampdoria,24,1992,0,,,,,0,,0,0,,37,,,,,,,Matches,38d15057
661,Marcello Trotta,it ITA,FW,Crotone,24,1992,34,2258,66,66.0,25.1,27,,11,7,,4,1.00,27,39,-12,-0.48,+0.61,Matches,acdad0aa
662,Frank Tsadjout,it ITA,FW,Milan,18,1999,0,,,,,0,,0,0,,3,,,,,,,Matches,0588a092
663,Marco Tumminello,it ITA,FW,Crotone,18,1998,9,203,23,5.9,2.3,2,,1,7,,5,0.67,4,6,-2,-0.89,-0.22,Matches,5bdd44d8
664,Marco Tumminello,it ITA,FW,Roma,18,1998,1,1,1,0.0,0.0,0,,0,1,,1,0.00,0,0,0,0.00,-0.87,Matches,5bdd44d8
665,Ľubomír Tupta,sk SVK,FWMF,Hellas Verona,19,1998,2,32,16,0.9,0.4,0,,0,2,,11,1.50,0,1,-1,-2.81,-1.56,Matches,b02af64f
666,Cengiz Ünder,tr TUR,FWMF,Roma,20,1997,26,1249,48,36.5,13.9,15,,0,11,,10,1.92,24,8,+16,+1.15,+0.45,Matches,1880614f
667,Sauli Väisänen,fi FIN,DF,SPAL,23,1994,7,541,77,15.8,6.0,6,,3,1,,22,0.57,5,11,-6,-1.00,-0.56,Matches,23214a49
668,Mirko Valdifiori,it ITA,MF,Torino,31,1986,13,618,48,18.1,6.9,7,,5,6,,22,1.15,10,12,-2,-0.29,-0.61,Matches,c710f7d5
669,Lorenzo Valeau,it ITA,DF,Roma,18,1999,0,,,,,0,,0,0,,1,,,,,,,Matches,29e26e8f
670,Vitja Valenčič,si SVN,MF,Fiorentina,18,1999,0,,,,,0,,0,0,,1,,,,,,,Matches,faa81ba6
671,Borja Valero,es ESP,MF,Inter,32,1985,36,2564,71,75.0,28.5,29,,15,7,,2,1.83,46,24,+22,+0.77,-0.70,Matches,0e21fc3c
672,Mattia Valoti,it ITA,MFFW,Hellas Verona,23,1993,26,1577,61,46.1,17.5,18,,9,8,,5,0.85,13,32,-19,-1.08,+0.33,Matches,c414df9d
673,Zinho Vanheusden,be BEL,DF,Inter,18,1999,0,,,,,0,,0,0,,6,,,,,,,Matches,afbf187b
674,Mak Varešanović,ba BIH,MF,Udinese,18,1998,0,,,,,0,,0,0,,1,,,,,,,Matches,bf4bff7b
675,Ivan Vargić,hr CRO,GK,Lazio,30,1987,0,,,,,0,,0,0,,38,,,,,,,Matches,4d64b28e
676,Filip Vaško,sk SVK,DF,Udinese,17,1999,0,,,,,0,,0,0,,1,,,,,,,Matches,8ffe9134
677,Matías Vecino,uy URU,MF,Inter,25,1991,29,2137,74,62.5,23.7,25,,19,4,,5,1.97,37,23,+14,+0.59,-0.95,Matches,44ac04e9
678,Miguel Veloso,pt POR,MF,Genoa,31,1986,22,1734,79,50.7,19.3,21,,13,1,,5,0.82,15,23,-8,-0.42,-0.31,Matches,ab1ca213
679,Lorenzo Venuti,it ITA,DFMF,Benevento,22,1995,31,2390,77,69.9,26.6,25,,23,6,,6,0.55,21,65,-44,-1.66,-1.05,Matches,983ff2c7
680,Daniele Verde,it ITA,MFFW,Hellas Verona,21,1996,30,1954,65,57.1,21.7,22,,10,8,,6,0.63,18,48,-30,-1.38,-0.28,Matches,d3298c99
681,Simone Verdi,it ITA,FWMF,Bologna,25,1992,34,2827,83,82.7,31.4,34,,24,0,,1,0.97,31,42,-11,-0.35,-0.20,Matches,0375723e
682,Jordan Veretout,fr FRA,MF,Fiorentina,24,1993,36,3209,89,93.8,35.7,36,,31,0,,0,1.58,50,38,+12,+0.34,+2.04,Matches,4a56052c
683,Valerio Verre,it ITA,MF,Sampdoria,23,1994,18,360,20,10.5,4.0,2,,1,16,,18,1.44,5,11,-6,-1.50,-1.56,Matches,33ecf462
684,Francesco Vicari,it ITA,DF,SPAL,22,1994,34,2850,84,83.3,31.7,34,,27,0,,1,1.09,32,43,-11,-0.35,+1.07,Matches,de045b15
